text,sentiment,score
Like she won't show her emotions...,neutral,0.4978
She used to be more expressive.,neutral,0.692
"But these days, I don't even know...",negative,0.499
Maybe it's because we're not related by blood.,neutral,0.5992
You may want to send her somewhere to get better.,neutral,0.62
"7:03 DEPARTURE FOR KUSHIRO Say, Anna...",neutral,0.9148
Do you remember Uncle and Aunt Oiwa?,neutral,0.9125
The air is very clean where they live.,positive,0.8426
It'll help your condition to spend some time there.,positive,0.6169
"I can't go with you, but they'll take care of you.",neutral,0.7108
"Be a good girl, eat well, and come back nice and happy.",positive,0.9481
She whines like a goat.,negative,0.9668
"Oh, here she is.",neutral,0.5901
Anna.,neutral,0.6362
Remember us?,neutral,0.8275
"No, but Auntie told me all about you.",neutral,0.7669
I'm Anna Sasaki.,neutral,0.8872
I hope I'm not much trouble.,neutral,0.6284
Thank you for having me.,positive,0.9709
Our pleasure.,positive,0.9195
Auntie?,neutral,0.741
She means Yoriko.,neutral,0.7944
Hop on in.,neutral,0.6499
Sorry it's a bit of a clunker.,negative,0.8212
Sorry.,negative,0.5092
It's a bit cramped in here.,negative,0.6923
I don't mind at all.,positive,0.559
This area's changed since I was last here.,neutral,0.829
All these new shops.,neutral,0.7248
"Where we're headed is a nice, relaxing place.",positive,0.9525
"But since the highway was built, people stopped coming.",negative,0.5047
They still haven't fixed that pothole!,negative,0.8729
I hear you have asthma?,negative,0.5895
"Uh, yes...",neutral,0.777
The air here will fix you up in no time.,positive,0.6219
"Nice place, huh?",positive,0.7149
"Bet you'd like Auntie to see it, too.",neutral,0.6572
What's that over there?,neutral,0.8037
On the cliff.,neutral,0.7205
"Oh, that's a silo.",neutral,0.6262
It's for storing feed for livestock.,neutral,0.8352
"Hasn't been used in decades, though.",neutral,0.584
Now the village kids use it for dares.,negative,0.5238
They say there are ghosts there.,neutral,0.7636
"Dear, please!",neutral,0.6503
He loves stories like that.,positive,0.8983
Best to stay away from there.,neutral,0.7183
"Look, that's our house over there.",neutral,0.8066
Do you mind taking this in?,neutral,0.8995
What's this?,neutral,0.7517
Why would you accept this?,negative,0.6542
It's too much for us to eat.,negative,0.8375
He's always accepting gifts without thinking...,neutral,0.5202
Our kids are all grown up and moved out.,neutral,0.7091
Make yourself at home.,neutral,0.7358
Thank you.,positive,0.853
"Let's see, where do these go?",neutral,0.8681
Excuse me.,neutral,0.4804
MOM DAD You must think it's an odd house.,neutral,0.5371
"No, it's a lovely home.",positive,0.6556
No need for flattery.,negative,0.5019
Your room's upstairs.,neutral,0.8214
It was my daughter's room.,neutral,0.8296
"It'd be sad to clear everything, so I left it as it was.",negative,0.5064
I see.,neutral,0.5826
She's a yoga teacher in Tokyo now.,neutral,0.9321
I'm thinking of trying it myself.,neutral,0.7149
"Oh, and feel free to use the closet and shelves.",neutral,0.7666
"Oh, thank you.",positive,0.8409
"""Write and tell me how you are, whatever you wish to tell me about.",neutral,0.8462
"Yoriko"" Postcards, how quaint!",positive,0.5959
You should write her.,neutral,0.7959
Come here for a sec!,neutral,0.6933
Coming!,positive,0.5762
He can be so pushy.,negative,0.8149
See you later.,neutral,0.6937
Smells like someone else's home.,neutral,0.4741
Feels nice.,positive,0.9635
I've arrived safely.,positive,0.7894
It's quite nice here.,positive,0.9828
Mr.,neutral,0.5849
and Mrs.,neutral,0.6956
Oiwa are both very kind.,positive,0.903
TO YORIKO SASAKI These are delicious.,positive,0.9785
"Sorry, my hands are full.",negative,0.7441
"Um, I'm going to the post office.",neutral,0.6739
"Sure, go ahead.",neutral,0.4862
Won't you try this?,neutral,0.8798
Later.,neutral,0.6653
"Okay, I'll save it for dessert.",neutral,0.6117
"By the way, there's a shortcut by the parking lot.",neutral,0.8374
"Oh, thank you.",positive,0.8409
SHORTCUT This is the shortcut?,neutral,0.6791
SHORTCUT SHORTCUT SHORTCUT KITAHARA GROCERIES Boys just drive me mad!,negative,0.9707
It's tough being class president.,negative,0.6269
"Wait, I need to drop off a letter.",neutral,0.7665
"Hey, who's that?",neutral,0.7996
Why is it...,neutral,0.5997
That mansion feels familiar.,neutral,0.5361
I wonder if anyone lives here.,neutral,0.8279
Excuse me...,neutral,0.5475
What a big house.,positive,0.662
I guess there's no one here.,negative,0.5045
"Oh, no...",negative,0.6228
I'm sorry.,negative,0.6455
He's a bear.,negative,0.5812
Or maybe a sea lion.,neutral,0.7867
Sounds like an adventure!,positive,0.8993
"Completely different in high tide, isn't it?",neutral,0.6377
It's the power of the moon.,positive,0.7979
"But imagine that, Toichi giving a girl a ride on his boat.",neutral,0.7366
He's actually a good guy.,positive,0.9331
Just not much of a talker.,negative,0.7599
You should ask him for a ride again.,neutral,0.8647
Ask him for a ride.,neutral,0.8269
I will.,positive,0.4827
But it's best you stay away from the marsh house.,neutral,0.7586
How come?,neutral,0.6759
Ghosts.,neutral,0.5795
Not again!,negative,0.7916
I'll get some wine.,neutral,0.6935
It looked like no one lives there.,negative,0.6699
"Not now, anyway.",neutral,0.6236
It used to be a vacation home for some foreigners.,neutral,0.7907
Then it changed hands a few times.,neutral,0.8174
But it's been vacant for a while now.,neutral,0.5177
I see...,neutral,0.6415
Someone's there.,neutral,0.6633
Have you finished them yet?,neutral,0.8402
What Mrs.,neutral,0.6738
Kadoya asked for.,neutral,0.8389
Oh...,neutral,0.6291
Almost done.,neutral,0.5205
"Hey, Anna.",neutral,0.7543
Going out?,neutral,0.8951
Yes.,positive,0.461
Just finish them already...,neutral,0.6294
I'm going to go sketch.,neutral,0.6587
"Sure, go on.",neutral,0.5541
Thank you.,positive,0.853
"Yoriko was worried about her, but she looks fine to me.",positive,0.8502
As long as she's having fun and eating well.,positive,0.9097
That's for sure.,neutral,0.6389
All the trash you pick up will be collected here.,negative,0.696
Everyone listen!,positive,0.5207
Now begin!,neutral,0.566
"Look, it's Toichi.",neutral,0.7263
Toichi the mute!,neutral,0.7001
Toichi who only talks once a decade!,neutral,0.6177
"Hey, I said we're not going there until later!",neutral,0.6948
We're just checking it out!,neutral,0.5273
See ya!,positive,0.6017
Perhaps we'll hear from you next time!,positive,0.6458
I'm going out.,neutral,0.7014
"Wait, Anna.",neutral,0.7741
"I have a little errand, so hold on.",neutral,0.8136
Yes.,positive,0.461
He should be delivering these himself.,neutral,0.6928
"""I'm allergic to that lady,"" he says!",negative,0.8754
But Mrs.,neutral,0.7265
Kadoya's been wanting to meet you.,neutral,0.8034
Their daughter Nobuko is a year older than you.,neutral,0.7833
Nobuko is at cram school today.,neutral,0.8455
"Oh, that's too bad.",negative,0.93
This must be Anna.,neutral,0.7742
Nice to meet you.,positive,0.9246
"Oh, um...",neutral,0.74
Hello.,neutral,0.5209
"Ah, so you draw, I see?",neutral,0.8375
Show me next time.,neutral,0.6656
"No, I'm not very good.",negative,0.9356
"Oh, you should go to the Tanabata Festival with Nobuko tomorrow.",positive,0.6574
Great idea!,positive,0.9597
I should still have my daughter's yukata.,neutral,0.8132
You can wear it to the festival.,neutral,0.6491
But...,neutral,0.7123
Yes.,positive,0.461
I'll let Nobuko know.,neutral,0.7486
Now come in.,neutral,0.7398
Where'd I put it...,neutral,0.7278
"Uh, actually I...",neutral,0.7416
"Oh, you're going sketching.",neutral,0.8254
Go ahead!,positive,0.6867
She'll look great!,positive,0.9807
"Ready, and...",neutral,0.7646
"This one, too.",neutral,0.697
Got it.,positive,0.5088
I won't look good in it.,negative,0.8547
None of her business.,neutral,0.5603
He's not here.,neutral,0.5025
Bye.,neutral,0.5137
See you tomorrow.,neutral,0.6884
The tide is out.,neutral,0.7192
Again.,negative,0.4668
I hate festivals.,negative,0.9627
"Hey, let's go.",positive,0.4896
Wait for me.,neutral,0.6721
Here you go.,neutral,0.581
Thank you.,positive,0.853
Here's some candy.,neutral,0.6428
Thanks.,positive,0.6284
"I wish I was wearing a yukata, too.",neutral,0.6731
At least you're comfortable.,positive,0.5623
Mom forces her tastes on me.,negative,0.6025
It's awful.,negative,0.9264
I think it looks cute.,positive,0.9803
What?,neutral,0.5653
No way!,negative,0.6254
It's boring and tacky...,negative,0.9438
"So Anna, where are you from?",neutral,0.8646
From Sapporo.,neutral,0.8483
"Cool, I bet the city has great shopping.",positive,0.9774
"Maybe lots of cute boys, too?",positive,0.8667
You be quiet.,neutral,0.6967
"Sure, sure.",positive,0.6049
Here in the boonies.,neutral,0.732
Why'd you come out here?,neutral,0.5953
Well...,neutral,0.7051
What's this?,neutral,0.7517
Nobuko!,neutral,0.5628
What is it?,neutral,0.75
He's always making the same mistakes.,negative,0.8782
I'll warn him next time.,neutral,0.6773
TANABATA FESTIVAL There it is.,neutral,0.7786
Will my wish come true?,neutral,0.5182
Can I have a candle?,neutral,0.8776
Here you go.,neutral,0.581
Write your wish on this.,neutral,0.8265
My wish...,neutral,0.6264
Can you reach?,neutral,0.8129
Ow!,neutral,0.5515
Sorry about that.,negative,0.6856
Anna!,neutral,0.482
"Hey, where were you?",neutral,0.8332
I was looking for you.,neutral,0.7485
"Oh, your wish.",neutral,0.6576
Let's see...,neutral,0.7497
"""I wish for a normal life everyday."" ""Normal""?",neutral,0.57
"Anna, what do you mean by normal?",neutral,0.8163
"Uh, well...",neutral,0.6755
"You see, um...",neutral,0.8031
"Hey, your eye color!",neutral,0.5995
What?,neutral,0.5653
It's really pretty.,positive,0.9764
"It's a bit blue, like a foreigner...",neutral,0.798
Leave me alone!,negative,0.5898
You fat pig!,negative,0.9362
Fat...,negative,0.5886
Uh...,neutral,0.6651
I mean...,neutral,0.6943
I see what you mean by normal.,neutral,0.7319
But there's no use pretending to be normal.,negative,0.5395
"After all, you look like just what you are.",positive,0.6102
"Okay, now let's drop it.",neutral,0.6575
You should join us next-- Anna!,positive,0.7326
"Hey, watch it!",neutral,0.5969
Like just what I am...,neutral,0.7464
Like just what I am...,neutral,0.7464
"Ugly, stupid, moody, unpleasant...",negative,0.9749
That's why...,neutral,0.7934
I hate myself.,negative,0.9558
That's why everyone...,neutral,0.701
We don't have long to live.,negative,0.7687
"Typically, you're the ones who-- Still talking about that?",neutral,0.6991
We already settled this matter.,neutral,0.7679
We're not blaming you.,neutral,0.6886
It's just that...,neutral,0.6674
I've already told you.,neutral,0.6597
It's not about money.,neutral,0.5968
"I feel bad for her, but-- It'll be best for her if you two-- I'd better get home.",neutral,0.5958
Did someone row it here?,neutral,0.859
It's stuck!,negative,0.5249
Throw me the rope!,negative,0.5616
The rope?,neutral,0.7695
Hurry!,neutral,0.5702
Are you okay?,neutral,0.7918
Yeah.,neutral,0.5491
"Oh, um...",neutral,0.74
Are you a real person?,neutral,0.7406
Don't let anyone hear us.,neutral,0.6379
You look like the girl I saw in my dreams.,positive,0.6103
Dreams?,neutral,0.8149
Thanks.,positive,0.6284
It's not a dream.,neutral,0.5829
What's your name?,neutral,0.7728
Anna.,neutral,0.6362
I hope we can be friends.,positive,0.8747
What about you?,neutral,0.7871
Yes.,positive,0.461
Have you seen me before?,neutral,0.8196
Yes.,positive,0.461
Often.,neutral,0.5078
I just got here.,neutral,0.7475
How long have you been here?,neutral,0.8399
I've been here for ages...,neutral,0.6328
"Look at this, the marsh at night.",neutral,0.6575
How beautiful.,positive,0.9548
"Say, let's go down for a closer look.",neutral,0.8634
Madam.,neutral,0.7253
I know.,neutral,0.5132
"By the way, where's that child?",neutral,0.5664
Was she not in her room?,neutral,0.7847
I need to get back.,neutral,0.6734
Were they talking about you?,neutral,0.8649
Yes.,positive,0.461
"At this hour, I'm usually in bed.",neutral,0.8423
"Come on, I'll row you back.",neutral,0.7371
So it was your boat.,neutral,0.7725
"Yes, I left it for you on purpose.",neutral,0.7439
But I thought you'd be able to row a little better.,neutral,0.5832
I know.,neutral,0.5132
So did I.,neutral,0.7595
You're my precious secret.,positive,0.7226
"I haven't told anyone about you, and I won't.",neutral,0.7004
"If someone finds out, they'll only spoil it.",negative,0.8633
"Please, promise me...",neutral,0.6442
that we'll remain a secret.,neutral,0.7975
Forever.,neutral,0.4976
Yes.,positive,0.461
It'll be our secret.,neutral,0.8156
Forever.,neutral,0.4976
It was awful.,negative,0.9539
She came home crying her eyes out!,negative,0.6688
Did Anna do something?,neutral,0.8404
She called my daughter a fat pig!,negative,0.9303
Fat pig?,negative,0.9111
"And she pulled out a knife, too.",neutral,0.5519
The horror!,negative,0.5945
"I doubt she'd-- No, you need to hear it from the girl herself.",neutral,0.6789
Now bring her here.,neutral,0.788
Seems she's not home yet.,negative,0.5963
"She's a delinquent, out and about this late!",negative,0.8755
"You two are at fault, too!",negative,0.9458
Better keep an eye on her.,neutral,0.792
Take this.,neutral,0.7371
It's dark.,neutral,0.5985
"No, thank you.",neutral,0.6126
What if something happens to one of the kids?,negative,0.5966
So what if she's a bit late!,neutral,0.6647
Don't get so riled up.,negative,0.6527
She is not a delinquent.,neutral,0.5
"Ah, she's home.",positive,0.6942
Anna.,neutral,0.6362
Aunt Oiwa...,neutral,0.826
Were you listening?,neutral,0.853
Don't you worry.,neutral,0.7381
You two'll make up.,neutral,0.5269
Now take a bath and have dinner.,neutral,0.8191
Thank you.,positive,0.853
Or is it dinner before the bath?,neutral,0.8993
It hardly matters.,neutral,0.6028
"But ""fat pig"" is a bit harsh.",negative,0.8753
That's for sure.,neutral,0.6389
It's not that funny.,negative,0.8707
"Auntie, worrying like always.",negative,0.7307
Anna!,neutral,0.482
Watermelon!,positive,0.5334
Anna?,neutral,0.6675
Two hours until high tide...,neutral,0.8643
Hop in.,neutral,0.5985
Time for a picnic.,neutral,0.5133
I brought juice and cookies.,neutral,0.5621
Picnic?,neutral,0.8792
At this hour?,neutral,0.8135
That's right.,neutral,0.569
Let's go to the other side of the marsh.,neutral,0.6353
You're very good at rowing.,positive,0.9429
You need rowing lessons.,neutral,0.7494
Come here.,neutral,0.6825
It's easy.,positive,0.6667
Remember I said last night that you're my precious secret?,positive,0.5814
I remember.,neutral,0.6763
And you're my secret.,neutral,0.7782
I'm glad.,positive,0.9593
Hey!,neutral,0.5279
"Good, you're doing well.",positive,0.9478
But I don't even know your name yet.,neutral,0.6115
I haven't told you yet?,neutral,0.7002
Marnie.,neutral,0.7437
I thought you already knew.,neutral,0.67
That's dangerous.,negative,0.8234
"Go ahead, just row.",neutral,0.7386
There's so much I want to know about you.,neutral,0.5023
But I don't wish to find out too fast.,neutral,0.6678
"Let's take it slow, as we go along.",neutral,0.7238
Okay.,neutral,0.5844
I'll tell you what we'll do.,neutral,0.8585
We'll ask each other three questions a night.,neutral,0.8179
Great.,positive,0.7671
"All right, I'll start.",neutral,0.6383
Question one.,neutral,0.6092
Why are you here in this village?,neutral,0.5913
I have asthma.,negative,0.8692
The doctor said I should go somewhere with clean air for a while.,neutral,0.5729
Even if I have to skip school.,neutral,0.6374
"Oh no, you're ill?",negative,0.8292
"If there's no attack, I'm fine.",neutral,0.5699
"So I'm staying here with Auntie's relatives, the Oiwas.",neutral,0.9204
Who's Auntie?,neutral,0.8358
It's my turn to ask a question.,neutral,0.8675
Do you live in that mansion?,neutral,0.8574
Ever since I was two.,neutral,0.7415
With Nan and the maids.,neutral,0.7718
It's juice.,neutral,0.6725
Where are your parents?,neutral,0.6745
They only come here sometimes.,neutral,0.7879
They're busy with work.,neutral,0.5783
I see.,neutral,0.5826
Question two.,neutral,0.7622
Who's Auntie?,neutral,0.8358
My guardian.,neutral,0.7681
But I make her worry too much so she got rid of me for a while.,negative,0.7408
What do you mean?,neutral,0.7294
I'll explain another time.,neutral,0.7998
It's my turn now.,neutral,0.7526
Do you have siblings?,neutral,0.8404
I'm an only child.,negative,0.5479
"I see, you too...",neutral,0.7217
How come?,neutral,0.6759
"Oh, it's nothing.",neutral,0.6152
Just curious what it's like to have siblings.,neutral,0.872
I know.,neutral,0.5132
It's fun to imagine what it's like.,positive,0.7703
"All right, question three.",neutral,0.7834
What's it like living with the Oiwas?,neutral,0.8743
At the Oiwas?,neutral,0.8815
Huh...,neutral,0.668
How strange...,neutral,0.5021
I can't...,negative,0.7498
remember...,neutral,0.7304
Marnie?,neutral,0.7855
Marnie!,neutral,0.6525
Anna!,neutral,0.482
There you are.,neutral,0.6276
I was wondering where you went.,neutral,0.8098
Marnie?,neutral,0.7855
I was looking for you everywhere.,neutral,0.7074
You just disappeared.,negative,0.6997
I didn't go anywhere.,negative,0.5916
I was just trying to answer your question.,neutral,0.7882
Wait...,neutral,0.6459
What was it?,neutral,0.7879
"It's okay, it doesn't matter.",positive,0.4886
I need to go soon.,neutral,0.5443
Today is...,neutral,0.7435
"Oh, I know!",neutral,0.4847
"No, no, no, I really can't!",negative,0.7809
Parties aren't really my-- Don't worry.,neutral,0.6942
I have a great idea.,positive,0.9524
It's true.,neutral,0.5889
That's hard to believe.,negative,0.6196
"Sorry, did you wait long?",negative,0.5399
I had trouble getting away.,negative,0.7047
Marnie.,neutral,0.7437
What do you think?,neutral,0.809
It's pretty.,positive,0.9491
I borrowed Nan's shawl.,neutral,0.7406
I'll be scolded again.,negative,0.8797
This won't work.,negative,0.9048
"Don't worry, I spoke to Father.",neutral,0.6212
Young lady.,neutral,0.6431
I believe it is past your bedtime.,neutral,0.7795
And who might this be?,neutral,0.8732
She is wearing my shawl.,neutral,0.8693
Upstairs!,neutral,0.6202
Wait right there!,neutral,0.6533
You are nothing but trouble.,negative,0.9572
You go that way.,neutral,0.7491
Marnie!,neutral,0.6525
Why you little-- Marnie!,negative,0.5354
Open it!,neutral,0.53
Let's go.,positive,0.5876
"If you keep this up, you'll grow up to be a lousy adult!",negative,0.9615
"Everyone, we have a lovely flower girl here.",positive,0.9759
A guest of my daughter.,neutral,0.8301
"Ah, a flower girl.",positive,0.5122
There's Marnie.,neutral,0.8251
She'll be pretty like her mother.,positive,0.9174
May I please have one of those flowers?,positive,0.5621
My mother.,neutral,0.5975
"Hello, my dear little witch.",neutral,0.5657
That woman there is the real witch.,negative,0.6364
Um...,neutral,0.6851
"I want only one, for good luck.",positive,0.7153
Will someone kindly pay for my flower?,neutral,0.7146
If it is the witch's command...,neutral,0.5444
"Then I'll have one, too.",neutral,0.7144
Here.,neutral,0.5711
For superb luck.,positive,0.755
"Ah, it's begun.",neutral,0.5155
I'm sorry!,negative,0.6708
"Oh, she ran away.",neutral,0.6245
Come on and take one for good luck!,positive,0.8566
"May I have one, please?",neutral,0.7773
Young lady.,neutral,0.6431
To your health.,neutral,0.7228
Thank you.,positive,0.853
Wine?,neutral,0.8424
Are you awake yet?,neutral,0.8722
I...,neutral,0.7305
You drunkard.,negative,0.9096
Who was that?,neutral,0.7997
Who?,neutral,0.6756
The one who was dancing with you.,neutral,0.7846
Kazuhiko?,neutral,0.7464
He's an old friend.,neutral,0.7757
He's a good dancer.,positive,0.9079
So are you.,neutral,0.7248
"Now let's dance, you and I.",positive,0.7095
I can't dance.,negative,0.7754
Just follow my lead.,neutral,0.6354
Look for me again.,neutral,0.7986
And don't tell anyone.,neutral,0.6655
Promise.,neutral,0.6684
I know.,neutral,0.5132
"Hey, wait...",neutral,0.7078
Is that-- It's the girl with the Oiwas.,neutral,0.881
"DEAR ANNA, HOW ARE YOU?",neutral,0.832
IT SEEMS LIKE YOU'RE ENJOYING IT...,positive,0.609
I HOPE TO HEAR FROM YOU SOON.,positive,0.8505
YORIKO.,neutral,0.6037
I see.,neutral,0.5826
I hope you find the other shoe.,neutral,0.6848
It must be somewhere.,neutral,0.7192
I'll go look for it.,neutral,0.7341
I used to always lose mine.,negative,0.7497
There's a bunch of shoes buried in the mudflats.,negative,0.5806
Don't compare her to you.,negative,0.5657
I should have my daughter's old shoes.,neutral,0.7179
I'll get them out.,neutral,0.6662
Thank you.,positive,0.853
Marnie...,neutral,0.7762
Wow.,positive,0.7094
"Not only are they big, they're delicious, too.",positive,0.9711
You're good with the knife.,neutral,0.5217
Auntie teaches me all the time.,neutral,0.74
You're so polite and well-behaved.,positive,0.8597
My daughter could learn from you.,neutral,0.5225
Passing behind you.,neutral,0.7816
I remember when you first came to Yoriko's place.,neutral,0.8907
She was ecstatic.,positive,0.9374
She wanted to make up for the five years she didn't have with you.,neutral,0.5542
"So she taught you things, like knife skills.",neutral,0.6563
But she worries too much.,negative,0.6812
Always calling me for help.,neutral,0.778
"When I told her I was busy, she started pouting.",neutral,0.5835
"Oh, I shouldn't share this about your mother.",negative,0.8633
"No, I understand.",neutral,0.6509
"You know, Yoriko sent us tons of photos of you.",neutral,0.7236
I'll show you later.,neutral,0.7562
"Hey, look.",neutral,0.635
Found the wind chime I made on our honeymoon.,neutral,0.7554
To survive the summer.,neutral,0.7644
Your hair's getting long.,neutral,0.7379
Shall I give you a haircut?,neutral,0.8866
That would be a disaster.,negative,0.9372
Mar...,neutral,0.7287
nie...,neutral,0.706
Look for me again.,neutral,0.7986
How could I nearly forget about Marnie?,neutral,0.4965
Marnie...,neutral,0.7762
Marnie!,neutral,0.6525
Marnie...,neutral,0.7762
May I?,neutral,0.7686
Sure.,neutral,0.4753
"I see you draw, too.",neutral,0.6254
That girl looks like someone I knew.,neutral,0.7641
She was a great girl.,positive,0.948
"Yes, she is.",positive,0.4999
But I haven't seen her in a week.,negative,0.6059
I wonder if she's upset that I forgot.,negative,0.5044
"If she's a friend, talk to her and you'll be fine.",positive,0.6226
"Say, will you take a look?",neutral,0.8586
Sure.,neutral,0.4753
Are the colors too messy?,negative,0.6666
"No, it's wonderful.",positive,0.7687
I'm Hisako.,neutral,0.751
I'm in love with the marsh house.,positive,0.9782
What about you?,neutral,0.7871
I'm Anna.,neutral,0.7834
"I love it, too.",positive,0.9693
Better hurry and finish your drawing...,neutral,0.697
before the new folks move in.,neutral,0.8044
The renovations are under way.,neutral,0.8774
Thanks for your hard work.,positive,0.9551
Have some tea.,neutral,0.803
"Oh, thank you.",positive,0.8409
Appreciate it.,positive,0.9161
"Hey, let's take a break!",neutral,0.5417
"All right, coming.",neutral,0.6067
Are you Marnie?,neutral,0.8754
Come.,neutral,0.5622
I hadn't seen the front before.,neutral,0.6934
"It's a lot cleaner now, but it's not finished yet.",positive,0.6807
Hello.,neutral,0.5209
Hey there.,neutral,0.5917
"You brought a friend, huh?",neutral,0.8424
Choose your slippers.,neutral,0.7287
A guest?,neutral,0.8058
"Yeah, a secret one.",neutral,0.7322
Secret?,neutral,0.7324
Hey!,neutral,0.5279
"Sorry, make yourself at home.",neutral,0.5704
Thank you.,positive,0.853
"Yes, it's a lovely place.",positive,0.9776
"Yes, we haven't finished renovating.",neutral,0.7619
This room...,neutral,0.7566
Upstairs.,neutral,0.7442
This hasn't been renovated yet.,neutral,0.5946
"Here, this is my room.",neutral,0.815
Really...,neutral,0.6835
What do you think?,neutral,0.809
It's a cute room.,positive,0.9555
"It used to be your room, right?",neutral,0.7829
You're...,neutral,0.6792
"Marnie, right?",neutral,0.8533
Me?,neutral,0.707
"No, no!",negative,0.6435
But...,neutral,0.7123
then why have you been staring at my room?,neutral,0.555
"Because-- See, that's where I always see you.",neutral,0.5266
I've seen you many times.,neutral,0.7247
"No, no.",negative,0.5318
"I just love this mansion, that's all.",positive,0.985
That can't be.,negative,0.6659
"When I said Marnie earlier, you were surprised.",neutral,0.6999
"Rather, why do you know Marnie?",neutral,0.7379
I found it behind the shelf.,neutral,0.7621
A diary?,neutral,0.7728
That's right.,neutral,0.569
Your diary.,neutral,0.7722
Marnie!,neutral,0.6525
"I'll pour you some Queen Mary, your favorite.",positive,0.5887
I'll be back.,positive,0.5956
"""Last night I went for a row in my nightie.",neutral,0.8075
"The marsh and the moon were very pretty at night."" I shall do it again.",positive,0.935
June 8th.,neutral,0.8509
A party!,positive,0.6596
"Father, Mother and many of their friends came over.",neutral,0.8496
It was such fun.,positive,0.9606
I went outside from the sunroom and danced with a flower girl.,positive,0.5143
But...,neutral,0.7123
Nan locked me in my room because of last night.,negative,0.5966
So there won't be any midnight rows for a while.,neutral,0.8056
"See, it's you, isn't it?",neutral,0.6871
No.,neutral,0.4936
Marnie is...,neutral,0.8217
Marnie is...,neutral,0.8217
someone I made up.,neutral,0.5103
"An imaginary girl, only in my mind.",neutral,0.7808
But this is Marnie's diary.,neutral,0.7894
It's as if she really lived here.,neutral,0.6261
So you're not Marnie?,neutral,0.7311
No.,neutral,0.4936
She's just imaginary?,neutral,0.5322
That's right.,neutral,0.569
"I thought you were Marnie, and you came back for the diary...",neutral,0.8061
I'm Anna.,neutral,0.7834
I came from Sapporo to get better.,neutral,0.5511
I'm Sayaka.,neutral,0.7625
I'm from Tokyo.,neutral,0.8331
"But if she was imaginary, why is the name in the diary the same?",neutral,0.7102
I don't know.,neutral,0.5667
Marnie must be real.,neutral,0.7982
I'm going to investigate.,neutral,0.7444
"Tell me, Marnie...",neutral,0.8548
Who are you?,neutral,0.7975
Is that me?,neutral,0.83
Marnie?,neutral,0.7855
Marnie!,neutral,0.6525
Um...,neutral,0.6851
"Wait, that one's not finished yet...",neutral,0.7903
"Wow, you draw well.",positive,0.9448
"Oh, thanks...",positive,0.5595
I've never had anyone draw me before.,neutral,0.6855
How nice!,positive,0.9772
I missed you.,neutral,0.5023
I kept calling you in my heart.,neutral,0.6734
"Me, too.",neutral,0.7147
Let's go.,positive,0.5876
Come to my room.,neutral,0.8454
"Come to my room, Marnie.",neutral,0.8746
I can't go very far from the mansion.,neutral,0.605
"Okay then, we'll go wherever you want.",neutral,0.7829
You know a lot about mushrooms.,neutral,0.7744
Father taught me when I was little.,neutral,0.7979
I once brought home three bags full of mushrooms.,neutral,0.7886
The look on Mother's face!,positive,0.5849
What's wrong?,negative,0.7724
You're so quiet all of a sudden.,negative,0.5563
You're very lucky.,positive,0.9291
I wish I was you.,neutral,0.5161
Talk to me.,neutral,0.7801
