text,sentiment,score
A fox-squirrel.,neutral,0.7764
I've never seen one.,neutral,0.5068
"When a winged insect snatched him, I took him for a human child.",negative,0.6692
I had to fire my gun.,negative,0.6635
That's what enraged the Ohm.,negative,0.8653
"He'd fainted, so was spared the poison.",neutral,0.6745
Better not touch him.,negative,0.56
"Even young, they're savage.",negative,0.8637
Come.,neutral,0.5622
Here.,neutral,0.5711
Hey...,neutral,0.7073
You're not scared.,neutral,0.705
You're not scared.,neutral,0.705
See...,neutral,0.6611
you're not scared.,neutral,0.7065
See...,neutral,0.6611
You were just frightened.,negative,0.633
"Lord Yupa, may I have him?",neutral,0.8275
Why certainly.,neutral,0.5294
Thank you.,positive,0.853
Kai and Kui.,neutral,0.727
Remember me?,neutral,0.7965
A mysterious power.,neutral,0.7394
You must be tired.,negative,0.6173
You ran so far.,neutral,0.535
Is everyone well?,neutral,0.7351
What's wrong?,negative,0.7724
My father...,neutral,0.7589
He can no longer fly.,negative,0.8207
Jihl...,neutral,0.7881
The forest poisons?,neutral,0.7173
Yes.,positive,0.461
He says it's the fate of those living by the Sea of Decay.,negative,0.5118
I should have come sooner.,neutral,0.6229
Oh no.,negative,0.7034
Thank you for coming.,positive,0.9759
"Lord Yupa, there's something I want to show you.",neutral,0.553
My secret room.,neutral,0.7928
It's a secret.,neutral,0.7714
I don't want to scare them.,neutral,0.4993
I'll tell them you're coming.,neutral,0.8269
Come soon!,positive,0.6472
Lord Yupa.,neutral,0.7235
Would you carry this?,neutral,0.8795
It's hard to fly with.,negative,0.7229
She certainly reads the wind well.,neutral,0.4969
Not far now.,neutral,0.6071
Oh...,neutral,0.6291
Lord Yupa.,neutral,0.7235
Welcome.,positive,0.7317
Are you in good health?,neutral,0.7571
The waters and winds are clear and calm.,positive,0.7791
Lord Yupa.,neutral,0.7235
"Hello all, you're looking well.",positive,0.9482
Lord Yupa.,neutral,0.7235
We've missed you.,neutral,0.5493
"Princess, he has come.",neutral,0.7369
Wait.,neutral,0.5851
Lord Yupa.,neutral,0.7235
"Old Mito, you're hard at work.",neutral,0.5932
Tonight I'll hear tales of your travels.,neutral,0.8173
"OK, start it.",neutral,0.5532
Seems to work.,positive,0.6311
Yes.,positive,0.461
This is excellent.,positive,0.9732
"Tomorrow, we'll send people to get the rest.",neutral,0.8625
"Come, Toeto.",neutral,0.7499
"Lord Yupa, this is Toeto's baby, born this year.",neutral,0.6109
"Oh, let's have a look.",neutral,0.8229
A fine baby.,positive,0.7946
Reminds me of Nausicaä as a baby.,neutral,0.7993
Please be her godfather.,neutral,0.7145
Name her that a fair wind may favor her.,positive,0.7094
I will indeed.,positive,0.6064
I'll find her a fine name.,positive,0.7514
Thank you.,positive,0.853
May she grow up as strong as our princess.,positive,0.9162
She's as strong as they come.,positive,0.8708
But we won't want her playing in the Sea of Decay.,negative,0.7366
But that's where I found the Ohm shell.,neutral,0.831
Put yourself in my shoes.,neutral,0.6428
I'm responsible for this castle.,neutral,0.5828
She's made me sick with worry.,negative,0.9529
Let her play in the Sea of Decay if she finds us Ohm shells.,neutral,0.8091
"Indeed, her presence there saved me.",positive,0.8676
Saved by the girl?,neutral,0.869
This is a fine valley.,positive,0.8825
Being here calms my spirits.,positive,0.8239
How was your journey?,neutral,0.8867
It was terrible.,negative,0.9518
The Sea of Decay consumed two more countries to the south.,negative,0.7333
It's spreading all the time.,neutral,0.5337
"And yet, war and hunger are everywhere.",negative,0.9008
Nothing but bad omens.,negative,0.8677
Why can't they live as you do in this valley?,negative,0.5134
The ocean winds protect our valley.,neutral,0.5618
The Sea of Decay can't reach us here.,negative,0.7159
"What do you say, Yupa?",neutral,0.8528
Isn't it time you settled in this valley?,neutral,0.8191
Look at my condition.,neutral,0.6452
It would please everyone.,positive,0.8132
Don't bother.,neutral,0.5198
Yupa's a man who is fated to search forever.,neutral,0.7629
"Fate, huh...",neutral,0.7548
"Obaba, what's he searching for?",neutral,0.8121
"Oh my, don't you know, Nausicaä?",neutral,0.6121
"Look, see the tapestry on the wall...",neutral,0.8044
I can no longer see it.,negative,0.8431
The figure in the left corner.,neutral,0.7655
"""...clothed in blue robes, descending onto a golden field, to join bonds with the great Earth and guide the people to the pure land, at last."" Lord Yupa, I always thought that was only a legend.",neutral,0.6866
"You mustn't tease me, Obaba.",negative,0.5487
It's the same thing.,neutral,0.6251
I only wish to solve the Sea of Decay's mysteries.,neutral,0.6378
Are we humans but a tribe destined to be swallowed and ruined by the Sea of Decay?,negative,0.9108
That is what I wish to know.,neutral,0.5285
If only I could help Lord Yupa...,neutral,0.719
"Princess, Princess.",neutral,0.5041
"What is it, Mito?",neutral,0.8108
A strange scent on the wind.,neutral,0.8005
It's nearly dawn.,neutral,0.7251
I'll be right there.,neutral,0.5233
How is it?,neutral,0.7343
"It's one fine storm, but something's amiss.",negative,0.6729
Over there!,positive,0.4949
Look!,positive,0.5707
It's a ship.,neutral,0.7125
Why would a ship be here?,neutral,0.5418
What is it?,neutral,0.75
Lord Yupa.,neutral,0.7235
It's a ship.,neutral,0.7125
A ship!,neutral,0.5067
It's coming closer.,neutral,0.6788
It's huge!,positive,0.9069
It's a Tolmekian ship.,neutral,0.8774
It's not flying right.,negative,0.8487
It's an emergency landing.,neutral,0.7775
"Help me up, Gol.",neutral,0.5472
Okay.,neutral,0.5844
"Princess, you must not!",neutral,0.5088
I'll guide them to the shore.,neutral,0.7901
It's coming about.,neutral,0.7768
Off you go!,neutral,0.5552
Teto!,neutral,0.5919
How dare they!,negative,0.8857
They must have landed earlier and killed some insects.,neutral,0.7238
Turn away!,negative,0.4912
You'll crash!,negative,0.6481
Turn away!,negative,0.4912
Turn!,neutral,0.5834
The princess.,neutral,0.7035
The cliffs.,neutral,0.7016
Let's go!,positive,0.8384
Everyone to the rescue.,neutral,0.5016
Even the boys!,neutral,0.6303
It's that girl.,neutral,0.7133
She's alive.,positive,0.7022
Where am I?,neutral,0.689
The Valley of the Wind.,neutral,0.8132
Save your strength.,neutral,0.6328
My name is...,neutral,0.8106
Lastel of Pejite.,neutral,0.7271
My cargo...,neutral,0.7692
Burn the cargo...,negative,0.6458
The cargo...,neutral,0.7394
"Please, burn it.",negative,0.8892
"Your cargo, I understand.",neutral,0.7628
Don't worry.,positive,0.5337
It's all in flames.,negative,0.6001
Thank goodness.,positive,0.88
Princess!,positive,0.623
That's...,neutral,0.7171
The Princess of Pejite.,neutral,0.8732
An insect!,negative,0.5301
An Ushiabu's alive.,neutral,0.7611
"Oh no, it's calling its friends.",negative,0.6075
It can't fly.,negative,0.5916
Bring guns!,negative,0.5195
"No, if you shoot it, it'll call others.",neutral,0.508
I'll kill it now.,negative,0.4564
Guns won't kill an Ushiabu.,neutral,0.5328
Then what?,neutral,0.6741
Wait.,neutral,0.5851
"Mito, bring my glider.",neutral,0.739
Princess!,positive,0.623
Return to the forest.,neutral,0.8432
"You're strong, you can fly.",positive,0.9067
That's a good boy.,positive,0.957
Princess.,neutral,0.6942
Thanks.,positive,0.6284
Thank God.,positive,0.8553
No telling how we'd suffer for even one insect's death.,negative,0.8658
An Ohm...,neutral,0.785
Found one!,positive,0.864
Come!,positive,0.5515
Here!,positive,0.5584
"So, those were spores stuck to that ship.",neutral,0.7598
They haven't released any toxins yet.,neutral,0.6271
We're almost done.,neutral,0.6648
We can't miss a single one.,neutral,0.5095
What on earth is this?,negative,0.8955
The fire didn't destroy it...,neutral,0.717
"Leave this mystery for later, folks.",neutral,0.8027
Go and help burn the spores.,neutral,0.6599
Alright.,neutral,0.5707
"Be careful, now.",neutral,0.7372
Why did they bring this bundle of trouble here?,negative,0.9425
"Mito, look here.",neutral,0.7708
It's pulsing.,neutral,0.5798
Almost like it's alive.,neutral,0.6407
"Lord Yupa, what is this?",neutral,0.5692
"On my journey, I heard ominous rumors that a monster from the old world that had slept beneath Pejite had been unearthed.",negative,0.5816
A monster from the old world?,neutral,0.5379
Giant Warriors.,neutral,0.686
The Giant Warriors!,positive,0.5075
They say they were destroyed in the Seven Days of Fire.,negative,0.6593
This...,neutral,0.7264
The Giant Warriors were all said to have turned to stone.,neutral,0.6579
But a single one slept in the earth for a thousand years.,negative,0.4961
In...,neutral,0.6859
"In a way, the thing looks almost human.",positive,0.6267
"Tolmekia's a savage military state, far to our west.",negative,0.6889
And remember the Pejite captive who perished...,negative,0.5244
Keep up the good work.,positive,0.9301
What's that?,neutral,0.7331
Tolmekian ships!,neutral,0.7659
Everyone to the castle!,positive,0.6143
To the castle!,positive,0.5374
Gather in the castle!,neutral,0.6151
The castle!,positive,0.5314
Father!,neutral,0.5548
"Obaba, hide yourself.",neutral,0.6785
I'll stay right where I am.,neutral,0.521
Princess!,positive,0.623
How dare you?,negative,0.9116
Nausicaä...,neutral,0.7763
Stay where you are!,positive,0.55
"Move, and this sword carved of insect shell will pierce your ceramic armor.",neutral,0.6685
That's Yupa.,neutral,0.7171
I ask you Tolmekian warriors.,neutral,0.8189
"Last night, these villagers toiled desperately to save one of your ships.",negative,0.5053
We have just now gently laid one of your dead to rest.,neutral,0.7587
"Is this how you Tolmekians treat such a nation, however weak?",negative,0.7022
"If you would make war, you must have reasons.",negative,0.5806
You should first send a messenger to declare them.,neutral,0.8703
Nausicaä...,neutral,0.7763
"Be calm, Nausicaä.",neutral,0.7739
"If you fight now, they will slaughter the villagers.",negative,0.9185
"We must survive, wait for our chance.",neutral,0.5367
You...,neutral,0.6931
little wench.,negative,0.8153
"Put it down, Kurotowa.",neutral,0.5174
But...,neutral,0.7123
Look at this mess.,negative,0.923
Killed them all.,negative,0.7193
Your rebuke stings.,negative,0.8992
"Are you Yupamiralda, the greatest swordsman of this region?",neutral,0.8325
We have not come to slaughter.,neutral,0.489
We wish to talk.,neutral,0.6688
Lay down your sword.,neutral,0.4965
The princess!,positive,0.6542
Princess!,positive,0.623
Listen well!,positive,0.6029
"Her Highness Kushana, Division Commander of the Tolmekian Frontier Forces will speak.",neutral,0.9452
We have come to unify the frontier nations and build peace in this region.,positive,0.4996
You live on the brink of extinction beside the Sea of Decay.,negative,0.9021
"Accept our rule, and join our enterprise.",neutral,0.774
We shall burn away the Sea of Decay and resurrect the Earth!,neutral,0.5362
Burn away the Sea of Decay.,negative,0.7495
Is that possible?,neutral,0.7876
We have revived the miraculous skills and power that once allowed humans to rule this Earth.,positive,0.7415
"For those who submit to us, I promise a life free from fear of the toxins and insects of that swamp.",neutral,0.6279
Wait!,neutral,0.6225
You must not harm the Sea of Decay.,negative,0.6254
"What's that, you old hag?",negative,0.8223
Take her away.,negative,0.7388
Let her speak.,neutral,0.7396
"In the thousand years of the Sea of Decay, countless times have humans sought to burn it away.",negative,0.7038
"Yet, each time, herds of Ohms, blind with rage, have swarmed the Earth like a tidal wave.",negative,0.7124
"Destroying nations, swallowing cities, the Ohms' rage would not quiet until they starved to death.",negative,0.9503
"In time, the spores took root in the Ohms' rotting flesh and engulfed our vast Earth in this Sea of Decay.",negative,0.7678
You must not touch the Sea of Decay.,negative,0.704
Enough!,neutral,0.5505
No more of your ravings.,negative,0.7713
Ah!,positive,0.4984
What will you do?,neutral,0.8508
"Kill me, too?",negative,0.7937
You!,positive,0.4782
Kill me if you will!,negative,0.8834
Easy work to murder an old blind woman.,negative,0.8653
Just as you murdered Jihl.,negative,0.8371
Not Jihl!,negative,0.5356
How cruel!,negative,0.9427
He was helpless!,negative,0.6535
You murderer!,negative,0.9348
Shut them up!,negative,0.6586
Show no mercy to impudence!,negative,0.6741
"Wait, everyone!",neutral,0.6345
Please listen to me.,neutral,0.7754
I don't want any more sacrifices.,negative,0.7764
Please.,neutral,0.6087
Princess...,neutral,0.8332
"You, too, Obaba.",neutral,0.8066
We must submit to these people.,neutral,0.6697
Step on it.,neutral,0.6714
We're almost there!,positive,0.9085
Hurry up.,neutral,0.5927
It really is a lovely valley.,positive,0.9632
I'm against it.,negative,0.6915
We have orders to send the Giant Warrior back at once.,neutral,0.9237
An order we can't possibly fulfill.,negative,0.7349
Even our biggest ship collapsed from its weight.,negative,0.8394
But you can't be serious about building a nation here.,negative,0.6366
And what if I am?,neutral,0.8228
You expect me to hand over that monster as a toy for those fools?,negative,0.8656
You have a point.,neutral,0.6943
I am but a simple soldier.,neutral,0.7105
Such a decision is beyond my position.,negative,0.5729
You're a sly fox.,negative,0.7464
"While I'm in Pejite, your priority is to revive that Giant Warrior.",neutral,0.8244
Yes.,positive,0.461
Can this gun ship fly?,neutral,0.7477
"Yes, we found it here.",positive,0.6362
Get this straight.,neutral,0.6643
I'm not asking you.,neutral,0.6745
But take the princess to Pejite.,neutral,0.8801
"Five hostages, the gunship, and food.",neutral,0.6058
You pick the hostages.,neutral,0.5885
Prepare everything for the morning.,neutral,0.7864
Thanks for going as a hostage.,positive,0.5069
"We're fine, but look.",positive,0.5445
They're taking everything in sight.,negative,0.5434
"I will slip away, return in secret, and await my chance.",neutral,0.7975
We must prevent that monster's resurrection.,negative,0.686
Yes.,positive,0.461
Nausicaä.,neutral,0.7279
"Teto, where is she?",neutral,0.7907
Nausicaä!,neutral,0.7105
What on earth is this?,negative,0.8955
These plants are from the Sea of Decay.,neutral,0.7711
I've grown them from spores I collected.,neutral,0.7414
"Don't worry, they're not toxic.",neutral,0.5821
Not toxic...,neutral,0.6336
"The air here is pure indeed, but...",positive,0.682
Why...,neutral,0.6385
with this deadly poisonous plant blooming?,negative,0.9423
The castle windmill draws water from deep within the earth.,neutral,0.8736
"The sand, too, comes from the very bottom of the well.",neutral,0.519
"With pure water and soil, the plants from the Sea of Decay are not poisonous.",neutral,0.5783
The pollution lies in the earth itself.,negative,0.861
Even the earth of our valley.,neutral,0.7619
Why...,neutral,0.6385
Who made such a terrible mess of the world?,negative,0.9732
Did you do this all yourself?,neutral,0.7955
Yes.,positive,0.461
To cure my father's illness and that of others.,neutral,0.6974
But...,neutral,0.7123
I'm closing it down.,neutral,0.717
"I just shut off the water, and they'll soon wither and die.",negative,0.7993
Nausicaä.,neutral,0.7279
I frighten myself.,negative,0.9025
I don't know what my rage will make me do.,negative,0.7856
I don't want to kill anyone.,negative,0.6899
Princess.,neutral,0.6942
We gathered these for you.,neutral,0.7388
Chiko nuts.,negative,0.5545
They're for you.,neutral,0.648
All of you...,neutral,0.6683
So many.,neutral,0.5612
You've worked very hard.,positive,0.8231
Thank you.,positive,0.853
They're very precious.,positive,0.9454
"It's not fair, Princess.",negative,0.9177
All aboard!,positive,0.6831
We're taking off.,neutral,0.5246
"There, now.",neutral,0.6837
You mustn't cry.,neutral,0.6555
Don't worry.,positive,0.5337
I'll be home in no time.,positive,0.625
Really?,neutral,0.6008
"Why, have I ever lied to you?",negative,0.6693
No.,neutral,0.4936
Right?,neutral,0.736
Yeah.,neutral,0.5491
Promise?,neutral,0.7763
Yes.,positive,0.461
"Go along, it's dangerous.",negative,0.7388
OK.,neutral,0.5176
You promised!,neutral,0.4915
Take care of the princess!,positive,0.5004
Aren't we in Pejite yet?,neutral,0.8848
My back is killing me.,negative,0.9354
"Boy, oh boy, did the princess ever pick a bunch of losers.",negative,0.9506
"Hey, isn't this strange?",neutral,0.7011
Why do they fly so close together?,neutral,0.7946
Like they're afraid of an attack.,negative,0.6557
Toxins swirl below the clouds.,neutral,0.8682
Don't move.,neutral,0.6584
A gunship!,neutral,0.6812
Enemy fire!,neutral,0.5028
They've hit ship number 2!,neutral,0.6005
I told you so.,neutral,0.5689
"Wow, terrifying!",negative,0.7411
Defense formation!,neutral,0.6077
That's a Pejite gun ship.,neutral,0.8316
Pejite!,neutral,0.6114
Damn!,negative,0.6868
They got number 3.,neutral,0.7763
What's the Korvet doing?,neutral,0.8366
Their ships just crumble.,negative,0.8931
"Oh no, he's hit our tail.",negative,0.7118
The Barge tether snapped.,neutral,0.6172
"Hurry, Teto.",neutral,0.7201
"Oh no, we're going down.",negative,0.9036
Princess!,positive,0.623
Stop!,negative,0.5341
No more killing!,negative,0.6046
No more!,neutral,0.4833
Princess.,neutral,0.6942
"Hurry, Mito!",neutral,0.6209
It burns!,negative,0.6605
"Princess, we're doomed.",negative,0.8663
Maybe I can fly it.,neutral,0.5622
Are you crazy?,negative,0.6039
"Hurry, Mito!",neutral,0.6209
What?,neutral,0.5653
Right!,positive,0.5541
Start the engine!,neutral,0.5125
Blast open the door!,neutral,0.5612
Yes!,positive,0.8097
Come!,positive,0.5515
Hurry.,neutral,0.6666
Get inside.,neutral,0.7322
"Mito, ready?",neutral,0.697
Ready or not!,neutral,0.7066
Full throttle when we take off!,neutral,0.6163
Roger!,positive,0.4767
Ready!,positive,0.5675
Go!,positive,0.6266
Put on the toxin mask.,neutral,0.5235
Drop below the clouds to find the Barge.,neutral,0.8787
You're still warm.,positive,0.6506
"Don't give up, Teto.",neutral,0.6808
What is this place?,neutral,0.5225
I've never seen such dense toxins.,negative,0.7719
Keep an eye on the right tail.,neutral,0.8113
It's nearby.,neutral,0.6928
It's still aloft.,neutral,0.7109
Hey!,neutral,0.5279
You're right!,positive,0.7695
There it is!,positive,0.5116
It's the princess!,positive,0.612
Princess!,positive,0.623
"Don't give up, everyone.",neutral,0.5476
I'll throw you a rope.,negative,0.6358
Our hook's broken.,negative,0.8334
You can't hook us in mid-air.,negative,0.5038
I don't want to crash and become insect food!,negative,0.7685
We'll leap to our deaths!,negative,0.4529
Don't panic!,neutral,0.5612
Ditch your cargo.,negative,0.6642
Goodbye.,neutral,0.5621
Farewell!,positive,0.742
Listen to me!,neutral,0.6958
Toss your cargo!,negative,0.6519
Kill the rear engine.,negative,0.5338
What?,neutral,0.5653
The engine noise is too loud.,negative,0.8961
Hurry!,neutral,0.5702
Yes!,positive,0.8097
What?,neutral,0.5653
Princess...,neutral,0.8332
What are you...?,neutral,0.8141
"Your mask, Princess!",neutral,0.6605
You'll die!,negative,0.869
Put your mask on!,neutral,0.5444
I promise you'll be safe.,positive,0.727
Trust me and dump that cargo.,neutral,0.4992
We'll do whatever you say.,neutral,0.7763
Please!,neutral,0.5394
Put your mask back on!,neutral,0.5225
The princess is smiling.,positive,0.8989
We're going to be all right.,positive,0.7683
Hurry!,neutral,0.5702
Lose the cargo.,neutral,0.587
"Princess, we're in a nose-dive!",neutral,0.6345
Re-start the engines!,positive,0.514
I inhaled.,neutral,0.7152
"Hurry, hurry.",neutral,0.603
Hurry up!,positive,0.5325
Princess!,positive,0.623
Everyone safe?,neutral,0.7337
Don't move!,neutral,0.6098
You!,positive,0.4782
Thanks for saving me.,positive,0.9039
"Why did you save her, Princess?",neutral,0.6618
You're a fool.,negative,0.954
You thought I would grovel in gratitude?,neutral,0.7026
You know nothing of the Sea of Decay.,negative,0.7914
It isn't like the human world.,negative,0.7835
There's no knowing what a single gunshot will bring.,neutral,0.6113
That battle hurled ships into this forest.,neutral,0.6732
The insects are furious.,negative,0.6716
Look up.,neutral,0.6011
The Yamma are sentries.,neutral,0.7917
They'll quickly bring other insects.,neutral,0.8123
We must escape now.,neutral,0.7333
Throw me your extra rope.,neutral,0.488
Yes!,positive,0.8097
"Mito, fix the hook.",neutral,0.5417
Don't move.,neutral,0.6584
I give the orders.,neutral,0.6241
What are you so afraid of?,negative,0.6766
You're just like a lost fox-squirrel.,negative,0.9101
How dare you?,negative,0.9116
Don't be afraid.,neutral,0.7112
We just want you to go back to your own country.,negative,0.7285
You...,neutral,0.6931
They're here!,positive,0.5976
Quiet!,neutral,0.7241
Don't anger them.,neutral,0.588
This is an Ohm's nest!,neutral,0.5565
We're surrounded.,neutral,0.6297
They're examining us.,neutral,0.7144
"Forgive us, Ohm, for disturbing your nest.",neutral,0.5737
"Please understand, we're not your enemies.",neutral,0.6998
Princess!,positive,0.623
He's still alive.,positive,0.5994
"Wait, Ohm!",neutral,0.6732
What's happening?,neutral,0.7337
Their eyes have turned blood-red.,negative,0.7321
What will you do with the glider?,neutral,0.896
"When the waters quiet, take off, and wait for me above.",neutral,0.8091
"If I'm not back in one hour, return to the valley.",neutral,0.6578
But...,neutral,0.7123
Princess!,positive,0.623
She's gone.,negative,0.5125
Hand it over.,neutral,0.6891
"All right, everyone.",positive,0.496
We'll do as the Princess said.,neutral,0.7189
Princess...,neutral,0.8332
Damn!,negative,0.6868
Who are you?,neutral,0.7975
You think only of killing.,negative,0.8836
My flares and charms won't help now.,negative,0.7069
It's quicksand!,neutral,0.5411
Damn!,negative,0.6868
It's been two hours already.,neutral,0.5745
More and more insects.,negative,0.6653
Princess!,positive,0.623
Princess!,positive,0.623
Nausicaä.,neutral,0.7279
Nausicaä.,neutral,0.7279
Come here.,neutral,0.6825
Come here.,neutral,0.6825
Father.,neutral,0.6912
"Mother's here, too.",neutral,0.8103
"No, I don't want to go.",negative,0.8825
Stay away!,neutral,0.5098
There's nothing here.,neutral,0.5562
"I said, there's nothing!",neutral,0.5488
Stay inside.,neutral,0.7015
It's a baby Ohm.,neutral,0.7612
She's being used by the insects.,negative,0.8008
"Give it to me, Nausicaä.",neutral,0.7625
No!,neutral,0.4416
It's not doing anything bad.,neutral,0.7056
Insects and humans can't live in the same world.,negative,0.8276
"Please, don't kill it!",negative,0.5798
Please!,neutral,0.5394
Teto...,neutral,0.6509
What a strange place.,negative,0.7569
Hey!,neutral,0.5279
I finally found it.,positive,0.6804
How are you feeling?,neutral,0.8447
Where are we?,neutral,0.7936
"First, let me thank you.",positive,0.7354
I'm Asbel of Pejite.,neutral,0.8747
Thank you for saving me.,positive,0.9391
I'm Nausicaä of the Valley of the Wind.,neutral,0.9015
Where are we?,neutral,0.7936
No wonder you're surprised.,neutral,0.6029
We're beneath the Sea of Decay.,negative,0.8737
Beneath the Sea of Decay?,neutral,0.7058
"Look, we fell from up there, along with the sand.",neutral,0.6269
We're not wearing masks.,neutral,0.7342
That's right.,neutral,0.569
The air here is pure.,positive,0.8964
"I couldn't believe it myself, finding this place under the Sea of Decay.",negative,0.5657
What is it?,neutral,0.75
"Nausicaä, don't wander too far.",neutral,0.808
What a wonderful tree.,positive,0.974
"Even though it's dead, water still flows through it.",neutral,0.7198
Just like the sand at the bottom of our well.,negative,0.6408
Grains of petrified wood sifting down from above.,neutral,0.8821
Nausicaä.,neutral,0.7279
Are you crying?,negative,0.5166
Yes.,positive,0.461
I'm so happy.,positive,0.9883
Lastel was my twin sister.,neutral,0.8574
I should have been with her.,neutral,0.6141
I'm sorry I didn't tell you sooner.,negative,0.5937
Oh no...,negative,0.677
I'm sorry.,negative,0.6455
I nearly killed the person who eased my sister's pain.,negative,0.9221
I see...,neutral,0.6415
So it's in the Valley of the Wind.,neutral,0.8803
This nut tastes really weird.,negative,0.9663
It's a chiko nut.,neutral,0.6347
It's really good for you.,positive,0.9619
"It doesn't taste great, but I could eat a whole boot-full!",negative,0.5492
Why the Sea of Decay was born...,neutral,0.5735
You think the strangest thoughts.,neutral,0.5442
The trees of the Sea of Decay grew to cleanse a world polluted by humans.,neutral,0.5477
"They absorb toxins from the earth, generate pure crystals, die, and turn to sand.",negative,0.7953
That's what created these underground caverns.,neutral,0.5325
The insects protect this forest.,neutral,0.7158
"In that case, we're doomed.",negative,0.8872
"We can't possibly survive, living in terror of toxins and insects for thousands of years.",negative,0.9565
At least we can find a way to keep it from spreading.,neutral,0.7586
You sound just like Kushana.,negative,0.8007
No!,neutral,0.4416
We don't plan to use the Giant Warriors!,neutral,0.5773
You'll see when you meet my friends tomorrow.,neutral,0.7388
Let's go to sleep.,neutral,0.7242
We have far to go tomorrow.,neutral,0.6732
All is well.,positive,0.6328
On schedule?,neutral,0.8506
Yes!,positive,0.8097
The torso is solidifying well.,positive,0.8364
You're one cute monster.,negative,0.4502
Makes a poor soldier think of dusting off old ambitions.,negative,0.7642
It's grinning.,positive,0.4992
You should've slept beneath the earth until the end of time.,negative,0.7987
Counselor!,neutral,0.7941
Her Highness' planes were attacked by Pejite survivors.,negative,0.6293
"All crashed, except the Korvet.",negative,0.6755
What about Her Highness?,neutral,0.9057
Her ship exploded in flight.,negative,0.7132
Counselor.,neutral,0.795
The villagers don't know yet?,neutral,0.7572
No.,neutral,0.4936
"OK, we'll head out.",neutral,0.6701
You stay here and keep working.,neutral,0.6923
Yes!,positive,0.8097
Either fortune's finally smiling on this lowly soldier...,positive,0.5995
or it's a trap set to destroy me.,negative,0.7993
Mito and the others have returned.,neutral,0.8371
They're waiting at Acid Lake.,neutral,0.8866
In shame we return without her.,negative,0.8266
"No, no, I'm pleased you're safe.",positive,0.7651
Releasing me?,neutral,0.8475
Drown the Giant Warrior deep in Acid Lake and return to your country.,neutral,0.564
Few of your soldiers remain here.,neutral,0.5579
"We could easily start a fight, but why sacrifice more people?",negative,0.7229
"Fire and water are powerless against it, and it's only a matter of time before it starts to walk.",neutral,0.667
Don't you see?,neutral,0.6736
It's far too late to turn back.,neutral,0.5043
My orders to invade Pejite were motivated by fear that another country had harnessed its strength.,negative,0.5739
"Once its presence here is known, the great powers will send their armies.",neutral,0.8625
You have but one choice left.,neutral,0.6899
"Revive the Giant Warrior, defy both great powers, and learn to live with that thing.",neutral,0.6745
Look.,neutral,0.6185
An insect did that?,neutral,0.6686
Whoever becomes my husband will see worse than that.,negative,0.9327
"Burn the Sea of Decay, kill the insects, and restore the human world.",neutral,0.4882
Why do you hesitate?,neutral,0.6267
"Steal it from us, just as we stole it from Pejite.",negative,0.5783
We shall not give the Giant Warrior life.,negative,0.5256
Emergency!,neutral,0.5502
What's the password?,neutral,0.8154
I'm in a hurry!,neutral,0.4987
