text,sentiment,score
"No more, you'll just upset me Mother's right here Mother will protect you Darling, here's what I suggest Skip the drama Stay with Mama Mother knows best Mother knows best Take it from your mumsy On your own, you won't survive Sloppy, underdressed Immature, clumsy Please, they'll eat you up alive Gullible, naive Positively grubby Ditsy and a bit...",negative,0.6003
"Well, hmm, vague Plus, I believe, getting kind of chubby I'm just saying 'cause I wuv you Mother understands Mother's here to help you All I have is one request Rapunzel?",positive,0.599
Yes?,neutral,0.7116
Don't ever ask to leave this tower again.,negative,0.6139
"Yes, Mother.",neutral,0.5409
Oh.,neutral,0.5443
"I love you very much, dear.",positive,0.9861
I love you more.,positive,0.9635
I love you most.,positive,0.9771
Don't forget it You'll regret it Mother knows best Ta-ta!,neutral,0.5037
"I'll see you in a bit, my flower!",positive,0.7645
I'll be here.,neutral,0.5821
"Oh, no.",negative,0.6307
"No, no, no, no, no.",negative,0.7323
This is bad.,negative,0.9621
"This is very, very bad.",negative,0.9733
This is really bad.,negative,0.9695
They just can't get my nose right.,negative,0.928
Who cares?,negative,0.5474
It's easy for you to say.,neutral,0.5534
You guys look amazing.,positive,0.9819
All right.,neutral,0.4897
Okay.,neutral,0.5844
Give me a boost and I'll pull you up.,neutral,0.5616
Give us the satchel first.,neutral,0.7147
I just...,neutral,0.5688
"I can't believe that after all we've been through together, you don't trust me?",negative,0.8592
Ouch.,negative,0.6772
"Now help us up, pretty boy!",positive,0.8257
"Sorry, my hands are full.",negative,0.7441
What?,neutral,0.5653
Rider!,neutral,0.6502
Retrieve that satchel at any cost!,neutral,0.4862
"Yes, sir!",positive,0.7993
"We got him now, Maximus.",neutral,0.6806
"Come on, fleabag !",neutral,0.488
Forward !,positive,0.5623
No.,neutral,0.4936
No!,neutral,0.4416
Stop it!,negative,0.5914
Stop it!,negative,0.5914
Give it to me!,positive,0.6121
Give me that!,positive,0.6774
Ha!,neutral,0.5186
Alone at last.,neutral,0.7021
Huh.,neutral,0.5985
Huh?,neutral,0.6584
Hmm.,neutral,0.6435
Huh?,neutral,0.6584
"Okay, okay, okay.",positive,0.4939
I've got a person in my closet.,neutral,0.6758
I've got a person in my closet.,neutral,0.6758
I've got a person in my closet!,neutral,0.6695
"Too weak to handle myself out there, huh, Mother?",negative,0.8995
"Well, tell that to my frying pan.",neutral,0.699
Huh?,neutral,0.6584
Hmm.,neutral,0.6435
Hmm.,neutral,0.6435
Rapunzel !,neutral,0.7662
Oh !,neutral,0.5498
Let down your hair!,negative,0.4877
"One moment, Mother!",neutral,0.6312
I have a big surprise!,positive,0.958
Uh...,neutral,0.6651
"I do, too!",positive,0.6429
"Ooh, I bet my surprise is bigger!",positive,0.9444
I seriously doubt it.,negative,0.645
I brought back parsnips.,neutral,0.7605
I'm going to make hazelnut soup for dinner.,neutral,0.6863
Your favorite.,positive,0.6816
Surprise!,positive,0.9558
"Well, Mother, there's something I want to tell you.",neutral,0.868
"Oh, Rapunzel, you know I hate leaving you after a fight.",negative,0.8551
Especially when I've done absolutely nothing wrong.,neutral,0.5305
I've been thinking a lot about what you said earlier.,neutral,0.8249
I hope you're not still talking about the stars.,neutral,0.6065
"""Floating lights,"" and, yes, I'm leading up to that.",neutral,0.6902
"Because I really thought we dropped the issue, sweetheart.",neutral,0.59
"No, Mother, I'm just saying, you think I'm not strong enough to handle myself out there.",negative,0.7021
"Oh, I know you're not strong enough to handle yourself out there.",negative,0.7901
But if you just...,neutral,0.8118
We're done talking about this.,negative,0.5401
Trust me!,positive,0.7247
I know what I'm...,neutral,0.7435
Rapunzel.,neutral,0.8238
"Oh, come on !",neutral,0.5731
Enough with the lights!,neutral,0.4749
You are not leaving this tower!,neutral,0.574
Ever!,positive,0.5212
Great.,positive,0.7671
Now I'm the bad guy.,negative,0.6838
"All I was going to say, Mother, is that...",neutral,0.7843
I know what I want for my birthday now.,positive,0.8349
And what is that?,neutral,0.7241
New paint.,neutral,0.6866
The paint made from the white shells you once brought me.,neutral,0.8564
"That is a very long trip, Rapunzel.",neutral,0.7126
Almost three days' time.,neutral,0.8218
I just thought it was a better idea than the stars.,neutral,0.4909
You'll be all right on your own?,neutral,0.5371
I know I'm safe as long as I'm here.,positive,0.8127
I'll be back in three days' time.,neutral,0.673
"I love you very much, dear.",positive,0.9861
I love you more.,positive,0.9635
I love you most.,positive,0.9771
Okay.,neutral,0.5844
Huh.,neutral,0.5985
Huh?,neutral,0.6584
What...,neutral,0.6315
Is this hair?,neutral,0.8665
Struggling...,neutral,0.4862
Struggling is pointless.,negative,0.897
Huh?,neutral,0.6584
"I know why you're here, and I'm not afraid of you.",neutral,0.6047
What?,neutral,0.5653
Who are you?,neutral,0.7975
And how did you find me?,neutral,0.7954
"Who are you, and how did you find me?",neutral,0.8406
"I know not who you are, nor how I came to find you.",negative,0.5386
But may I just say...,neutral,0.7715
Hi.,neutral,0.5326
How you doing?,neutral,0.7431
The name's Flynn Rider.,neutral,0.806
How's your day going?,neutral,0.8182
Huh?,neutral,0.6584
"Who else knows my location, Flynn Rider?",neutral,0.9115
"All right, blondie.",neutral,0.5554
Rapunzel.,neutral,0.8238
Gesundheit.,neutral,0.6443
Here's the deal.,neutral,0.6501
"I was in a situation, gallivanting through the forest.",neutral,0.7505
I came across your tower and...,neutral,0.7668
Oh !,neutral,0.5498
"Oh, no.",negative,0.6307
Where is my satchel?,neutral,0.5393
I've hidden it.,neutral,0.7079
Somewhere you'll never find it.,negative,0.4944
"It's in that pot, isn't it?",neutral,0.8095
Huh?,neutral,0.6584
Would you stop that?,neutral,0.7972
Now it's hidden where you'll never find it.,neutral,0.521
"So, what do you want with my hair?",neutral,0.9012
To cut it?,neutral,0.7342
What?,neutral,0.5653
Sell it?,neutral,0.7815
No!,neutral,0.4416
"Listen, the only thing I want to do with your hair is to get out of it, literally.",neutral,0.5958
You...,neutral,0.6931
Wait.,neutral,0.5851
You don't want my hair?,negative,0.6118
Why on earth would I want your hair?,negative,0.8502
"Look, I was being chased, I saw a tower, I climbed it.",neutral,0.6594
End of story.,neutral,0.6038
You're telling the truth?,neutral,0.7447
Yes!,positive,0.8097
Hmm.,neutral,0.6435
I know.,neutral,0.5132
I need someone to take me.,neutral,0.8167
"I think he's telling the truth, too.",neutral,0.7159
He doesn't have fangs.,neutral,0.7351
But what choice do I have?,neutral,0.5626
"Okay, Flynn Rider, I'm prepared to offer you a deal.",neutral,0.751
Deal?,neutral,0.7844
Look this way.,neutral,0.7412
Do you know what these are?,neutral,0.8493
You mean the lantern thing they do for the princess?,neutral,0.7904
Lanterns?,neutral,0.8449
I knew they weren't stars.,neutral,0.531
"Well, tomorrow evening, they will light the night sky with these lanterns.",neutral,0.4984
"You will act as my guide, take me to these lanterns, and return me home safely.",positive,0.5062
"Then, and only then, will I return your satchel to you.",neutral,0.8821
That is my deal.,neutral,0.6912
Yeah.,neutral,0.5491
No can do.,neutral,0.5444
"Unfortunately the kingdom and I aren't exactly simpatico at the moment, so I won't be taking you anywhere.",negative,0.8306
"Something brought you here, Flynn Rider.",neutral,0.8652
"Call it what you will, fate, destiny...",neutral,0.8479
A horse.,neutral,0.7529
So I have made the decision to trust you.,positive,0.6658
"A horrible decision, really.",negative,0.9293
But trust me when I tell you this.,neutral,0.7522
"You can tear this tower apart brick by brick, but without my help, you will never find your precious satchel.",negative,0.7593
Let me get this straight.,neutral,0.7086
"I take you to see the lanterns, bring you back home, and you'll give me back my satchel?",neutral,0.8433
I promise.,neutral,0.5038
"And when I promise something, I never, ever break that promise.",neutral,0.5743
Ever.,neutral,0.47
"All right, listen.",neutral,0.7426
"I didn't want to have to do this, but you leave me no choice.",negative,0.7164
Here comes the smolder.,neutral,0.752
This is kind of an off day for me.,negative,0.6981
This doesn't normally happen.,neutral,0.5039
Fine!,positive,0.7965
I'll take you to see the lanterns.,neutral,0.6768
Really?,neutral,0.6008
Oops.,negative,0.4829
You broke my smolder.,negative,0.8162
"Are you coming, blondie?",neutral,0.9079
"Look at the world so close And I'm halfway to it Look at it all so big Do I even dare Look at me, there at last I just have to do it Should l?",neutral,0.4647
"No Here I go Just smell the grass, the dirt Just like I dreamed they'd be Just feel that summer breeze The way it's calling me For, like, the first time ever I'm completely free I could go running and racing And dancing and chasing And leaping and bounding Hair flying, heart pounding And splashing and reeling and finally feeling That's when my life begins I can't believe I did this!",positive,0.7711
I can't believe I did this.,negative,0.8419
I can't believe I did this!,negative,0.3657
Mother would be so furious.,negative,0.8279
But that's okay.,positive,0.5332
"What she doesn't know won't kill her, right?",neutral,0.5541
"Oh, my gosh !",neutral,0.4077
This would kill her.,negative,0.9251
This is so fun !,positive,0.9894
I am a horrible daughter.,negative,0.9748
I'm going back.,neutral,0.6189
I am never going back!,negative,0.4329
I am a despicable human being !,negative,0.9775
Best day ever!,positive,0.9893
"You know, I can't help but notice you seem a little at war with yourself here.",negative,0.6526
What?,neutral,0.5653
I'm only picking up bits and pieces.,neutral,0.5966
"Overprotective mother, forbidden road trip.",negative,0.8603
This is serious stuff.,neutral,0.4711
But let me ease your conscience.,neutral,0.5919
This is part of growing up.,neutral,0.7218
"A little rebellion, a little adventure, that's good.",positive,0.9099
"Healthy, even.",positive,0.5967
You think?,neutral,0.7519
I know.,neutral,0.5132
"You're way over-thinking this, trust me.",negative,0.5454
Does your mother deserve it?,negative,0.5007
No.,neutral,0.4936
Would this break her heart and crush her soul?,negative,0.9567
Of course.,neutral,0.5552
But you've got to do it.,neutral,0.6474
"""Break her heart""?",negative,0.5029
In half.,neutral,0.6036
"""Crush her soul""?",negative,0.5052
Like a grape.,neutral,0.616
She would be heartbroken.,negative,0.8593
You're right.,positive,0.4782
"I am, aren't I?",neutral,0.7773
"Oh, bother.",negative,0.6789
All right.,neutral,0.4897
"I can't believe I'm saying this, but I'm letting you out of the deal.",negative,0.4741
What?,neutral,0.5653
"That's right, but don't thank me.",neutral,0.5553
Let's turn around and get you home.,neutral,0.7989
"Here's your pan, here's your frog.",neutral,0.7598
"I get back my satchel, you get back a mother-daughter relationship based on mutual trust, and voilà, we part ways as unlikely friends.",neutral,0.7603
No.,neutral,0.4936
I am seeing those lanterns.,neutral,0.7796
"Oh, come on !",neutral,0.5731
What is it going to take for me to get my satchel back?,neutral,0.8189
I will use this.,positive,0.6188
Is it ruffians?,neutral,0.7594
Thugs?,neutral,0.5117
Have they come for me?,neutral,0.6804
Stay calm.,neutral,0.6001
It can probably smell fear.,negative,0.6433
Oh !,neutral,0.5498
Sorry.,negative,0.5092
Guess I'm just a little bit jumpy.,neutral,0.4837
"Probably be best if we avoid ruffians and thugs, though.",neutral,0.5106
"Yeah, that would probably be best.",positive,0.8186
Are you hungry?,neutral,0.8081
I know a great place for lunch.,positive,0.9527
Where?,neutral,0.7096
"Oh, don't you worry.",neutral,0.6828
You'll know it when you smell it.,neutral,0.6013
A palace horse.,neutral,0.7807
Where's your rider?,neutral,0.7767
Rapunzel.,neutral,0.8238
Rapunzel !,neutral,0.7662
Rapunzel !,neutral,0.7662
Let down your hair!,negative,0.4877
Rapunzel?,neutral,0.8634
Rapunzel?,neutral,0.8634
Rapunzel !,neutral,0.7662
I know it's around here somewhere.,neutral,0.7903
"Ah, there it is!",positive,0.6482
The Snuggly Duckling.,neutral,0.6755
Don't worry.,positive,0.5337
Very quaint place.,positive,0.7891
Perfect for you.,positive,0.8737
"Don't want you scaring and giving up on this whole endeavor now, do we?",negative,0.694
"Well, I do like ducklings.",positive,0.5565
Yay!,positive,0.904
"Garçon, your finest table, please!",positive,0.792
You smell that?,neutral,0.6462
Take a deep breath through the nose.,neutral,0.7357
Really let that seep in.,neutral,0.7431
What are you getting?,neutral,0.7929
"To me, it's part man-smell and the other part is really bad man-smell.",negative,0.9491
"I don't know why, but overall it smells like the color brown.",negative,0.5357
Your thoughts?,neutral,0.7641
That's a lot of hair.,neutral,0.6407
She's growing it out.,neutral,0.7475
Is that blood in your mustache?,neutral,0.5626
"Goldie, look at all the blood in his mustache!",negative,0.7572
"Good sir, that's a lot of blood !",negative,0.5292
"You don't look so good, blondie.",negative,0.8842
"Maybe we should get you home, call it a day.",neutral,0.8349
Probably better off.,neutral,0.5508
This is a five-star joint.,neutral,0.7672
"If you can't handle this place, maybe you should be back in your tower.",negative,0.873
Is this you?,neutral,0.8442
Now they're just being mean.,negative,0.9383
"It's him, all right.",neutral,0.6118
"Greno, go find some guards.",neutral,0.6852
That reward is going to buy me a new hook.,positive,0.6191
I could use the money.,neutral,0.665
What about me?,neutral,0.8172
I'm broke!,negative,0.7733
Get back!,positive,0.6513
Mine!,positive,0.6495
"Ruffians, stop!",negative,0.8347
We can work this out!,positive,0.8191
Hey!,neutral,0.5279
Leave him alone!,negative,0.6327
"Gentlemen, please!",neutral,0.5446
Give me back my guide!,neutral,0.6125
Ruffians!,negative,0.7038
Not the nose!,neutral,0.5699
Not the nose!,neutral,0.5699
Put him down !,negative,0.6461
"I don't know where I am, and I need him to take me to see the lanterns because I've been dreaming about them my entire life!",neutral,0.5798
Find your humanity!,neutral,0.6413
Haven't any of you ever had a dream?,neutral,0.6596
I had a dream once.,neutral,0.8395
"I'm malicious, mean and scary My sneer could curdle dairy And violence-wise my hands are not the cleanest But despite my evil look And my temper and my hook I've always yearned to be a concert pianist Can't you see me on the stage performing Mozart Tickling the ivories till they gleam Yep, I'd rather be called deadly For my killer show tune medley Thank you !",negative,0.6073
"'Cause way down deep inside I've got a dream He's got a dream He's got a dream See, I ain't as cruel and vicious as I seem Though I do like breaking femurs You can count me with the dreamers Like everybody else I've got a dream I've got scars and lumps and bruises Plus something here that oozes And let's not even mention my complexion But despite my extra toes And my goiter and my nose I really want to make a love connection Can't you see me with a special little lady?",neutral,0.5552
"Rowing in a rowboat down the stream Though I'm one disgusting blighter I'm a lover not a fighter 'Cause way down deep inside I've got a dream -I've got a dream He's got a dream -I've got a dream -He's got a dream And I know one day romance will reign supreme Though my face leaves people screaming There's a child behind it dreaming Like everybody else, I've got a dream Thor would like to quit and be a florist Gunther does interior design -Ulf is into mime -Attila's cupcakes are sublime Bruiser knits, Killer sews Fang does little puppet shows And Vladimir collects ceramic unicorns What about you?",neutral,0.5138
"I'm sorry, me?",negative,0.681
What's your dream?,neutral,0.8442
"No, no, no.",negative,0.6471
"Sorry, boys.",negative,0.5656
I don't sing.,negative,0.4932
"I have dreams like you No, really Just much less touchy-feely They mainly happen somewhere warm and sunny On an island that I own Tanned and rested and alone Surrounded by enormous piles of money -I've got a dream She's got a dream -I've got a dream -She's got a dream I just want to see the floating lanterns gleam And with every passing hour I'm so glad I left my tower Like all you lovely folks I've got a dream She's got a dream He's got a dream They've got a dream We've got a dream So our differences ain't really that extreme We're one big team -Call us brutal -Sick -Sadistic -And grotesquely optimistic 'Cause way down deep inside we've got a dream -I've got a dream -I've got a dream Yes, way down deep inside I've got a dream I found the guards!",positive,0.7232
Where's Rider?,neutral,0.7413
Where is he?,neutral,0.7725
I know he's in here somewhere.,neutral,0.8027
Find him.,neutral,0.6045
Turn the place upside down if you have to!,neutral,0.5604
Go.,neutral,0.5352
Live your dream.,positive,0.7662
I will.,positive,0.4827
Your dream stinks.,negative,0.9607
I was talking to her.,neutral,0.8438
Thanks for everything.,positive,0.9387
I believe this is the man you're looking for.,positive,0.6457
You got me!,positive,0.8276
"Sir, there's no sign of Rider.",neutral,0.5462
Maximus!,neutral,0.703
What's he doing?,neutral,0.8183
A passage!,neutral,0.5879
"Come on, men.",neutral,0.5126
Let's go.,positive,0.5876
Conli !,neutral,0.6284
Make sure those boys don't get away.,neutral,0.5157
Play it safe or go get the crown?,neutral,0.8447
I got a dream I got some dreams Oh !,neutral,0.6744
Somebody get me a glass!,neutral,0.6469
Because I just found me a tall drink of water.,positive,0.5919
"Oh, stop it, you big lug.",negative,0.8202
Where does that tunnel let out?,neutral,0.7861
Knife!,neutral,0.6767
I didn't know you had that in you back there.,neutral,0.5393
That was pretty impressive.,positive,0.9759
I know!,neutral,0.4773
I know.,neutral,0.5132
So...,neutral,0.7269
Flynn?,neutral,0.7983
Where are you from?,neutral,0.7815
Whoa!,neutral,0.4812
"Sorry, blondie, I don't do back-story.",negative,0.58
"However, I am becoming very interested in yours.",positive,0.8795
I know I'm not supposed to mention the hair.,neutral,0.5625
Nope.,neutral,0.4866
Or the mother.,neutral,0.5837
Uh-uh.,neutral,0.4945
I'm too scared to ask about the frog.,negative,0.6822
Chameleon.,neutral,0.7109
Nuance.,neutral,0.5886
"Here's my question, though, if you want to see the lanterns so badly why haven't you gone before?",neutral,0.5641
Uh...,neutral,0.6651
Well...,neutral,0.7051
"Uh, Flynn?",neutral,0.7857
Flynn?,neutral,0.7983
Rider?,neutral,0.7655
Run.,neutral,0.6438
Run !,neutral,0.585
Who's that?,neutral,0.7539
They don't like me.,negative,0.8866
Who's that?,neutral,0.7539
They don't like me either.,negative,0.8741
Who's that?,neutral,0.7539
Let's assume that everyone in here doesn't like me.,negative,0.7343
Here.,neutral,0.5711
I waited a long time for this.,neutral,0.5038
"Oh, mama!",neutral,0.6455
I have got to get me one of these!,positive,0.8849
Ha!,neutral,0.5186
You should know that this is the strangest thing I've ever done!,negative,0.4734
How about two out of three?,neutral,0.8397
Flynn !,neutral,0.6781
"Flynn, look out!",neutral,0.7779
Ha!,neutral,0.5186
"You should see your faces, because you look...",neutral,0.6055
...ridiculous.,negative,0.9069
"Come on, blondie!",positive,0.504
Jump!,neutral,0.5308
It's no use.,negative,0.4781
I can't see anything.,negative,0.6981
"Hey, there's no point.",negative,0.5406
It's pitch-black down there.,neutral,0.4832
This is all my fault.,negative,0.9196
She was right.,positive,0.6351
I never should have done this.,negative,0.9176
I'm so...,neutral,0.4829
"I'm so sorry, Flynn.",negative,0.7554
Eugene.,neutral,0.7035
What?,neutral,0.5653
My real name is Eugene Fitzherbert.,neutral,0.8501
Someone might as well know.,neutral,0.6869
I have magic hair that glows when I sing.,positive,0.9071
What?,neutral,0.5653
I have magic hair that glows when I sing !,positive,0.9254
Flower gleam and glow Let your power shine We made it.,positive,0.881
Her hair glows.,positive,0.8659
We're alive.,positive,0.7271
I'm alive!,positive,0.9271
I didn't see that coming.,negative,0.7517
Eugene?,neutral,0.764
The hair actually glows.,positive,0.8646
Why does her hair glow?,neutral,0.796
Eugene!,neutral,0.6551
What?,neutral,0.5653
It doesn't just glow.,neutral,0.6215
Why is he smiling at me?,neutral,0.5796
I'll kill him.,negative,0.863
I'll kill that Rider!,negative,0.633
We'll cut him off at the kingdom and get back the crown.,neutral,0.8453
Come on !,neutral,0.4815
Or...,neutral,0.7273
Perhaps you want to stop acting like wild dogs chasing their tails and think for a moment.,negative,0.4899
"Oh, please, there's no need for that.",negative,0.7425
"Well, if that's all you desire, then be on your way.",neutral,0.6262
"I was going to offer you something worth 1 ,000 crowns.",neutral,0.8127
"Would have made you rich beyond belief, and that wasn't even the best part.",negative,0.4438
"Oh, well.",neutral,0.6057
C'est la vie.,neutral,0.6113
Enjoy your crown !,positive,0.9283
What's the best part?,positive,0.5876
It comes with revenge on Flynn Rider.,neutral,0.7171
You're being strangely cryptic as you wrap your magic hair around my injured hand.,neutral,0.6027
Sorry.,negative,0.5092
Just don't...,negative,0.5532
Don't freak out.,neutral,0.6652
"Flower, gleam and glow Let your power shine Make the clock reverse Bring back what once was mine Heal what has been hurt Change the Fates' design Save what has been lost Bring back what once was mine What once was mine Please don't freak out!",positive,0.5072
I'm not freaking out.,neutral,0.5816
Are you freaking out?,negative,0.5066
I'm just interested in your hair and the magical qualities it possesses.,positive,0.9259
How long has it been doing that exactly?,neutral,0.7908
"Forever, I guess.",neutral,0.7898
"Mother says when I was a baby, people tried to cut it.",negative,0.5225
They wanted to take it for themselves.,neutral,0.6731
"But once it's cut, it turns brown and loses its power.",negative,0.796
"A gift like that, it has to be protected.",positive,0.6452
That's why Mother never let me...,negative,0.7938
That's why I never left and...,neutral,0.7439
You never left that tower.,neutral,0.7126
And you're still going to go back?,neutral,0.6554
No!,neutral,0.4416
Yes.,positive,0.461
It's complicated.,negative,0.4892
