text,sentiment,score
"Yes, sir!",positive,0.7993
"All right, men.",neutral,0.7158
You heard him.,neutral,0.6775
Code Red!,positive,0.5214
"Repeat, we are at Code Red.",neutral,0.8503
Recon plan Charlie.,neutral,0.818
Execute!,negative,0.5547
Let's move!,positive,0.6826
"Move, move, move, move!",positive,0.4902
Yeah!,positive,0.7406
"Okay, come on, kids.",neutral,0.5699
Everyone in the living room.,neutral,0.8123
It's almost time for the presents.,positive,0.5855
"All right, gangway, gangway.",neutral,0.6939
And this is how we find out what is in those presents.,neutral,0.8379
"Okay, who's hungry?",neutral,0.7942
Here come the chips!,neutral,0.6063
I've got Cool Ranch and barbecue!,positive,0.7718
What in the world...,negative,0.6867
Oh!,neutral,0.5628
I thought I told him to pick these up.,neutral,0.795
Shouldn't they be there by now?,neutral,0.7479
What's taking them so long?,negative,0.6885
"Hey, these guys are professionals.",positive,0.5876
They're the best.,positive,0.9777
Come on!,positive,0.6006
They're not lying down on the job.,neutral,0.6708
Go on without me!,neutral,0.4939
Just go!,positive,0.6611
A good soldier never leaves a man behind.,neutral,0.6187
"Okay, everybody, come on.",neutral,0.6718
Everybody settle down.,neutral,0.6695
"Now, kids.",neutral,0.6365
Everybody...,neutral,0.7295
You sit in a circle.,neutral,0.8272
"No, Andy.",neutral,0.5521
"Andy, you sit in the middle there.",neutral,0.8338
Good.,positive,0.7732
And...,neutral,0.7343
Which present are you gonna open first?,neutral,0.9162
Mine!,positive,0.6495
There they are.,neutral,0.6147
"Come in, Mother Bird.",neutral,0.794
This is Alpha Bravo.,positive,0.7719
This is it!,positive,0.7213
This is it!,positive,0.7213
"Quiet, quiet!",neutral,0.6874
"Come in, Mother Bird.",neutral,0.794
"All right, Andy's opening the first present now.",neutral,0.7133
Mrs Potato Head!,neutral,0.6405
Mrs Potato Head!,neutral,0.6405
Mrs Potato Head!,neutral,0.6405
"Hey, I can dream, can't I?",neutral,0.5741
The bow's coming off.,neutral,0.76
He's ripping the wrapping paper.,negative,0.5053
It's a...,neutral,0.7909
It's...,neutral,0.7347
It's a...,neutral,0.7909
a lunch box.,neutral,0.6491
We've got a lunch box here.,neutral,0.805
A lunch box?,neutral,0.7957
Lunch box?,neutral,0.8658
For lunch.,neutral,0.7531
"Okay, second present.",neutral,0.7543
It appears to be...,neutral,0.8432
"Okay, it's bed sheets.",neutral,0.7766
Who invited that kid?,negative,0.5767
Oh!,neutral,0.5628
Only one left.,neutral,0.7659
"Okay, we're on the last present now.",neutral,0.8506
Last present!,positive,0.6112
It's a big one.,neutral,0.5553
It's a...,neutral,0.7909
lt's a board game!,positive,0.569
"Repeat, Battleship!",neutral,0.6211
Whew!,positive,0.7488
Hallelujah!,positive,0.8793
Yeah!,positive,0.7406
All right!,positive,0.7464
"Hey, watch it!",neutral,0.5969
"Sorry there, old spud head.",negative,0.8097
Mission accomplished.,positive,0.646
"Well done, men.",positive,0.8907
Pack it up.,neutral,0.6296
We're goin' home.,neutral,0.7608
So did I tell ya?,neutral,0.7362
Nothin' to worry about.,neutral,0.7104
"I knew you were right all along, Woody.",neutral,0.6552
Never doubted ya for a second.,neutral,0.6523
Wait a minute.,neutral,0.5549
Oh!,neutral,0.5628
What do we have here?,neutral,0.8189
Wait!,neutral,0.6225
Turn that thing back on!,neutral,0.6084
"Come in, Mother Bird!",neutral,0.6664
"Come in, Mother Bird!",neutral,0.6664
Mom has pulled a surprise present from the closet.,neutral,0.683
Andy's opening it.,neutral,0.6812
He's really excited about this one.,positive,0.9794
"Mom, what is it?",neutral,0.8202
It's a huge package.,positive,0.5607
"Oh, get outta the...",negative,0.5599
One of the kids is in the way.,negative,0.6
I can't see.,negative,0.6793
It's a...,neutral,0.7909
Wow!,positive,0.8599
It's a what?,neutral,0.7383
What is it?,neutral,0.75
"Oh, no!",negative,0.6841
"Oh, ya big lizard!",negative,0.5086
Now we'll never know what it is!,negative,0.609
"Way to go, Rex!",positive,0.9487
"No, no!",negative,0.6435
Turn 'em around!,neutral,0.6021
Turn 'em around!,neutral,0.6021
He's puttin' 'em in backwa...,neutral,0.7989
"Here, you're puttin' 'em in backwards!",neutral,0.4836
"Plus is positive, minus is negative!",positive,0.5105
"Oh, let me!",positive,0.5151
"Let's go to my room, guys!",neutral,0.5077
Red alert!,neutral,0.5249
Red alert!,neutral,0.5249
Andy is coming upstairs!,neutral,0.6279
There!,positive,0.5739
Juvenile intrusion!,negative,0.6741
"Repeat, resume your positions now!",neutral,0.6598
Andy's coming!,positive,0.5659
"Everybody, back to your places!",neutral,0.5096
Hurry!,neutral,0.5702
Get to your places!,neutral,0.5831
Get to your places!,neutral,0.5831
Where's my ear?,negative,0.5135
Who's seen my ear?,neutral,0.7448
Did you see my ear?,neutral,0.7735
Out of my way!,neutral,0.5863
Here I come!,positive,0.6548
Here I come!,positive,0.6548
"Hey, look, its lasers light up.",neutral,0.5822
"Take that, Zurg!",neutral,0.6705
"Quick, make a space.",neutral,0.6824
This is where the spaceship lands.,neutral,0.8404
And he does it like that.,neutral,0.5517
And he does a karate chop action!,neutral,0.5769
"Come on down, guys!",positive,0.6249
It's time for games!,positive,0.7173
We've got prizes!,positive,0.8468
What is it?,neutral,0.75
Can you see it?,neutral,0.8057
What the heck is up there?,negative,0.8049
"Woody, who's up there with ya?",neutral,0.8812
Woody?,neutral,0.803
What are you doing under the bed?,neutral,0.8562
Nothin'.,neutral,0.6342
Nothin'.,neutral,0.6342
"I'm sure Andy was just a little excited, that's all.",positive,0.8043
"Too much cake and ice cream, I suppose.",neutral,0.5616
It's just a mistake!,negative,0.6601
"Well, that mistake is sitting in your spot, Woody.",negative,0.5315
Have you been replaced?,neutral,0.6756
What did I tell you earlier?,neutral,0.793
No one is getting replaced.,neutral,0.5079
"Now, let's all be polite and give whatever it is up there a nice, big Andy's-room welcome.",positive,0.8469
Buzz Lightyear to Star Command.,neutral,0.8915
"Come in, Star Command.",neutral,0.7991
"Star Command, come in.",neutral,0.7608
Do you read me?,neutral,0.7672
Why don't they answer?,negative,0.6006
My ship!,positive,0.7938
Blast!,neutral,0.4266
This'll take weeks to repair.,negative,0.7411
"Buzz Lightyear mission log, stardate 4-0-7-2.",neutral,0.9242
My ship has run off course en route to sector 1 2.,neutral,0.895
I've crash-landed on a strange planet.,neutral,0.5367
The impact must've awoken me from hypersleep.,neutral,0.822
Terrain seems a bit unstable.,negative,0.7709
No readout yet if the air is breathable.,neutral,0.8278
And there seems to be no sign of intelligent life anywhere.,negative,0.8664
Hello!,positive,0.5738
Whoa!,neutral,0.4812
Hey!,neutral,0.5279
"Whoa, whoa, whoa, whoa, whoa!",positive,0.5142
Did I frighten you?,neutral,0.6219
Didn't mean to.,negative,0.5046
Sorry.,negative,0.5092
Howdy.,neutral,0.538
My name is Woody.,neutral,0.8117
And this is Andy's room.,neutral,0.828
That's all I wanted to say.,neutral,0.6747
"And also, there has been a bit of a mix-up.",negative,0.4967
"This is my spot, see, the bed here.",neutral,0.7729
Local law enforcement.,neutral,0.6405
It's about time you got here.,neutral,0.7429
"I'm Buzz Lightyear, Space Ranger, Universe Protection Unit.",neutral,0.6609
My ship has crash-landed here by mistake.,negative,0.8314
"Yes, it is a mistake because, you see, the bed here is my spot.",neutral,0.5511
I need to repair my turbo boosters.,neutral,0.5181
"Do you people still use fossil fuel, or have you discovered crystallic fusion?",neutral,0.6731
"Well, let's see.",neutral,0.6216
We got double-A's.,positive,0.6581
Watch yourself!,neutral,0.7182
Halt!,neutral,0.6904
Who goes there?,neutral,0.8367
Don't shoot!,neutral,0.5787
It's okay.,positive,0.7313
Friends.,neutral,0.6954
Do you know these life-forms?,neutral,0.8394
Yes!,positive,0.8097
They're Andy's toys.,neutral,0.6783
"All right, everyone, you're clear to come up.",positive,0.5067
I am Buzz Lightyear.,positive,0.5715
I come in peace.,positive,0.6322
"Oh, I'm so glad you're not a dinosaur!",positive,0.8438
"Wh-why, thank you!",positive,0.9184
"Now, thank you all for your kind welcome!",positive,0.9836
"Say, what's that button do?",neutral,0.807
I'll show you.,neutral,0.6649
Buzz Lightyear to the rescue!,positive,0.7049
"Hey, Woody's got something like that.",neutral,0.8408
His is a pull string.,neutral,0.7058
Only it's...,neutral,0.7789
Only it sounds like a car ran over it.,negative,0.7085
"Oh, yeah, but not like this.",negative,0.6385
This is a quality sound system.,positive,0.7423
"Probably all copper wiring, huh?",neutral,0.6684
"So, where you from?",neutral,0.711
Singapore?,neutral,0.8324
Hong Kong?,neutral,0.7943
"Well, no.",neutral,0.4841
"Actually, I'm stationed up in the Gamma Quadrant of Sector Four.",neutral,0.9263
"As a member of the elite Universe Protection Unit of the Space Ranger Corps, I protect the galaxy from the threat of invasion from the evil Emperor Zurg, sworn enemy of the Galactic Alliance.",neutral,0.6401
"Oh, really?",neutral,0.4861
I'm from Playskool.,neutral,0.848
And I'm from Mattel.,neutral,0.8327
"Well, I'm not really from Mattel.",neutral,0.7652
I'm actually from a smaller company that was purchased in a leveraged buyout.,neutral,0.8845
You'd think they'd never seen a new toy before.,negative,0.4668
"Well, sure.",neutral,0.5454
Look at him.,neutral,0.6663
He's got more gadgets on him than a Swiss Army knife.,neutral,0.537
Please be careful.,neutral,0.7215
You don't want to be in the way when my laser goes off.,negative,0.5193
"Hey, a laser!",neutral,0.591
"How come you don't have a laser, Woody?",neutral,0.5999
It's not a laser!,neutral,0.6107
It's a...,neutral,0.7909
It's a little light bulb that blinks.,neutral,0.6984
What's with him?,neutral,0.5458
Laser envy.,negative,0.5386
"All right, that's enough!",positive,0.8016
"Look, we're all very impressed with Andy's new toy.",positive,0.9866
Toy?,neutral,0.6736
T-O-Y.,neutral,0.6192
Toy!,neutral,0.484
"Excuse me, I think the word you're searching for is ""Space Ranger."" The word I'm searching for I can't say because there's preschool toys present.",neutral,0.5124
"Gettin' kinda tense, aren't ya?",neutral,0.6722
"Mr Lightyear, now, I'm curious.",neutral,0.8025
What does a Space Ranger actually do?,neutral,0.8368
He's not a Space Ranger!,negative,0.6325
"He doesn't fight evil or, or shoot lasers or fly!",negative,0.6422
Excuse me.,neutral,0.4804
"Oh, impressive wingspan!",positive,0.9112
Very good!,positive,0.9738
"Oh, what?",neutral,0.5104
What?,neutral,0.5653
These are plastic.,negative,0.8968
He can't fly!,negative,0.7159
"They are a terillium-carbonic alloy, and I can fly.",positive,0.6691
"No, you can't.",negative,0.5951
"Yes, I can.",positive,0.846
You can't.,negative,0.6466
Can.,neutral,0.5733
Can't.,negative,0.6926
Can't.,negative,0.6926
Can't!,negative,0.459
"I tell you, I could fly around this room with my eyes closed!",positive,0.5539
"Okay, then, Mr Light Beer, prove it.",neutral,0.7762
"All right, then, I will.",neutral,0.6351
"Stand back, everyone!",positive,0.5571
To infinity and beyond!,positive,0.8087
Can!,positive,0.5558
Whoa!,neutral,0.4812
"Oh, wow, you flew magnificently!",positive,0.9758
I found my movin' buddy.,positive,0.6779
Thank you.,positive,0.853
Thank you all.,positive,0.9196
Thank you.,positive,0.853
That wasn't flying!,negative,0.5607
That was...,neutral,0.69
falling with style.,neutral,0.734
"Man, the dolls must really go for you.",neutral,0.6115
Can you teach me that?,neutral,0.793
Golly bob howdy!,positive,0.8036
"Oh, shut up!",negative,0.7317
"You know, in a couple of days, everything will be just the way it was.",positive,0.5741
They'll see.,neutral,0.6733
They'll see.,neutral,0.6733
I'm still Andy's favourite toy.,positive,0.8581
I was on top of the world livin' high It was right in my pocket I was livin' the life Things were just the way they should be When from out of the sky like a bomb Comes some little punk in a rocket Now all of a sudden some strange things are happening to me Buzz Lightyear to the rescue!,neutral,0.4482
Strange Things are happening to me Strange Things Strange things are happening to me Ain't no doubt about it I had friends I had lots of friends Now all my friends are gone And I'm doin' the best I can To carry on I had power Power I was respected Respected But not any more And I've lost the love of the one Whom I adore Let me tell you 'bout it Strange Things are happenin' to me Strange Things Strange Things are happenin' to me Ain't no doubt about it Strange Things Strange Things Finally!,neutral,0.4796
"Hey, who's got my hat?",neutral,0.8394
"Look, I'm Woody!",positive,0.5732
"Howdy, howdy, howdy!",positive,0.7246
Gimme that!,positive,0.479
"Say there, Lizard and Stretchy Dog, let me show you something.",neutral,0.7532
It looks as though I've been accepted into your culture.,positive,0.5025
"Your chief, Andy, inscribed his name on me.",neutral,0.863
Wow!,positive,0.8599
With permanent ink too!,neutral,0.7678
"Well, I must get back to repairing my ship.",neutral,0.7126
"Don't let it get to you, Woody.",neutral,0.6348
Let what?,neutral,0.6523
I don't...,neutral,0.5687
What do you mean?,neutral,0.7294
Who?,neutral,0.6756
I know Andy's excited about Buzz.,positive,0.9202
But you know he'll always have a special place for you.,positive,0.7655
"Yeah, like the attic.",neutral,0.6981
"All right, that's it!",positive,0.7354
Unidirectional bonding strip.,neutral,0.7977
Mr Lightyear wants more tape.,neutral,0.8273
"Listen, Light Snack, you stay away from Andy.",neutral,0.6685
"He's mine, and no one is taking him away from me.",positive,0.7806
What are you talking about?,neutral,0.7887
Where's that bonding strip?,neutral,0.7655
"And another thing, stop with this spaceman thing!",negative,0.7076
It's getting on my nerves!,negative,0.9304
Are you saying you wanna lodge a complaint with Star Command?,neutral,0.7463
Okay!,positive,0.6122
"Well, so you wanna do it the hard way, huh?",negative,0.6006
"Don't even think about it, cowboy.",negative,0.6501
"Oh, yeah, tough guy?",neutral,0.6511
The air isn't...,neutral,0.5991
toxic.,negative,0.802
How dare you open a spaceman's helmet on an uncharted planet!,negative,0.8739
My eyeballs could've been sucked from their sockets!,negative,0.8829
You actually think you're the Buzz Lightyear?,neutral,0.6728
"Oh, all this time I thought it was an act!",neutral,0.4845
"Hey, guys, look!",positive,0.683
It's the real Buzz Lightyear!,positive,0.8826
"You're mocking me, aren't you?",negative,0.8075
"Oh, no, no.",negative,0.7075
"No, no, no, no, no.",negative,0.7323
"Buzz, look, an alien!",neutral,0.5035
Where?,neutral,0.7096
Yes!,positive,0.8097
It's Sid!,neutral,0.5568
Don't move!,neutral,0.6098
I thought he was at summer camp.,neutral,0.7801
They must've kicked him out early this year.,negative,0.6953
"Oh, no, not Sid!",negative,0.5649
Incoming!,neutral,0.5547
Who is it this time?,neutral,0.8675
I...,neutral,0.7305
I can't...,negative,0.7498
I can't tell.,neutral,0.5923
"Hey, where's Lenny?",neutral,0.7958
"Right here, Woody.",neutral,0.6984
"Oh, no, I can't bear to watch one of these again.",negative,0.9732
"Oh, no, it's a Combat Carl.",neutral,0.5918
What's going on?,neutral,0.7289
"Nothing that concerns you spacemen, just us toys.",neutral,0.6129
I'd better take a look anyway.,neutral,0.7456
Why is that soldier strapped to an explosive device?,negative,0.7133
"That's why, Sid.",neutral,0.742
Sure is a hairy fellow.,neutral,0.6011
"No, no, that's Scud, you idiot.",negative,0.9305
That is Sid.,neutral,0.6729
You mean that happy child?,neutral,0.605
That ain't no happy child.,negative,0.8962
"He tortures toys, just for fun!",negative,0.5158
"Well, then we've got to do something.",neutral,0.6747
What are you doing?,neutral,0.8242
Get down from there!,neutral,0.6787
I'm gonna teach that boy a lesson.,negative,0.6097
"Yeah, sure.",positive,0.4873
You go ahead.,neutral,0.6799
Melt him with your scary laser.,neutral,0.5411
Be careful with that!,neutral,0.5908
It's extremely dangerous.,negative,0.9293
He's lighting it!,neutral,0.5896
He's lighting it!,neutral,0.5896
Hit the dirt!,neutral,0.6268
Look out!,neutral,0.6437
Yes!,positive,0.8097
He's gone!,negative,0.483
He's history!,positive,0.5174
I could've stopped him.,neutral,0.6345
"Buzz, I would love to see you try.",positive,0.9316
"Of course, I'd love to see you as a crater.",positive,0.8565
"The sooner we move, the better.",positive,0.7567
Yeah!,positive,0.7406
To infinity and beyond!,positive,0.8087
All this packing makes me hungry.,negative,0.8297
"What would you say to dinner at, oh, Pizza Planet?",neutral,0.9269
Pizza Planet?,neutral,0.871
"Oh, cool!",positive,0.9581
"Go wash your hands, and I'll get Molly ready.",neutral,0.8145
Can I bring some toys?,neutral,0.8704
You can bring one toy.,neutral,0.7167
Just one?,neutral,0.7723
One toy?,neutral,0.7678
Will Andy pick me?,neutral,0.8829
"""Don't count on it""?",neutral,0.6543
Buzz!,positive,0.5442
"Oh, Buzz!",neutral,0.5936
Buzz Lightyear.,neutral,0.7286
"Buzz Lightyear, thank goodness.",positive,0.9209
We've got trouble!,negative,0.7156
Trouble?,neutral,0.6907
Where?,neutral,0.7096
Down there.,neutral,0.7257
Just down there.,neutral,0.7704
"A helpless toy, it's...",neutral,0.5038
"it's trapped, Buzz!",neutral,0.6418
Then we've no time to lose.,neutral,0.6829
I don't see anything!,negative,0.5364
"Oh, he's there!",positive,0.7703
"Just, just keep looking!",positive,0.5737
What kind of toy...,neutral,0.5209
Buzz!,positive,0.5442
Buzz!,positive,0.5442
I don't see him in the driveway.,neutral,0.7001
I think he bounced into Sid's yard!,neutral,0.6262
Oh!,neutral,0.5628
Buzz!,positive,0.5442
"Hey, everyone, R.C.'s trying to say something.",neutral,0.8283
"What is it, boy?",neutral,0.7818
He's saying that this was no accident.,neutral,0.6891
What do you mean?,neutral,0.7294
I mean Humpty-Dumpty was pushed...,neutral,0.6551
No!,neutral,0.4416
...by Woody!,neutral,0.7118
What?,neutral,0.5653
Wait a minute.,neutral,0.5549
"You don't think I meant to knock Buzz out the window, do you?",negative,0.5888
Potato Head?,neutral,0.8588
"That's Mr Potato Head to you, you back-stabbing murderer!",negative,0.9454
"Now, it was an accident, guys.",neutral,0.7101
Come on.,neutral,0.5758
"Now, you, you gotta believe me.",neutral,0.7741
"We believe ya, Woody.",positive,0.6056
"Right, Rex?",neutral,0.8514
"Well, ye...",neutral,0.8057
N...,neutral,0.6337
I don't like confrontations!,negative,0.9515
"Where is your honour, dirt bag?",negative,0.9324
You are an absolute disgrace!,negative,0.9699
You don't deserve to...,negative,0.8282
Hey!,neutral,0.5279
"You couldn't handle Buzz cutting in on your playtime, could you, Woody?",negative,0.6359
Didn't wanna face the fact that Buzz just might be Andy's new favourite toy.,neutral,0.524
So you got rid of him.,neutral,0.6298
"Well, what ifAndy starts playing with me more, Woody, huh?",neutral,0.7442
You gonna knock me outta the window too?,negative,0.5641
I don't think we should give him the chance.,negative,0.7355
"There he is, men.",neutral,0.5938
Frag him!,neutral,0.5567
Let's string him up by his pull string!,neutral,0.5825
I got dibs on his hat!,neutral,0.7236
Would you boys stop it!,neutral,0.5254
Tackle him!,negative,0.4798
"No, no, no!",negative,0.7057
Wait!,neutral,0.6225
I can explain everything!,positive,0.473
"Okay, Mom, be right down.",neutral,0.8051
I've gotta get Buzz.,neutral,0.6705
Retreat!,neutral,0.7262
"Mom, do you know where Buzz is?",neutral,0.8828
"No, I haven't seen him.",neutral,0.6089
"Andy, I'm heading out the door!",neutral,0.6836
"But, Mom, I can't find him!",negative,0.6443
"Honey, just grab some other toy.",neutral,0.5851
"Now, come on!",neutral,0.5444
"Oh, okay.",neutral,0.5817
I couldn't find my Buzz.,negative,0.7895
I know I left him right there.,neutral,0.5684
