text,sentiment,score
I like it here.,positive,0.92
It's dark inside.,neutral,0.513
Guess there's no one home.,negative,0.5741
Hello?,neutral,0.643
May I come in?,neutral,0.8577
Oh!,neutral,0.5628
What a cute little chair!,positive,0.9797
"Why, there's seven little chairs!",neutral,0.6595
Must be seven little children.,neutral,0.6014
"And from the look of this table, seven untidy little children.",negative,0.8034
A pickaxe.,neutral,0.6294
"A stocking, too!",neutral,0.5116
And a shoe!,neutral,0.5961
And just look at that fireplace.,neutral,0.6565
It's covered with dust.,negative,0.6899
"And look, cobwebs everywhere!",negative,0.5478
"My, my, my!",positive,0.7492
What a pile of dirty dishes!,negative,0.9271
And just look at that broom!,neutral,0.4925
"Why, they've never swept this room.",neutral,0.5314
You'd think their mother would...,neutral,0.6565
Maybe they have no mother.,negative,0.6623
Then they're orphans.,negative,0.6522
That's too bad.,negative,0.9461
I know!,neutral,0.4773
We'll clean the house and surprise them.,positive,0.6276
Then maybe they'll let me stay.,neutral,0.7313
"Now, you wash the dishes.",neutral,0.6768
You tidy up the room.,neutral,0.7266
You clean the fireplace.,neutral,0.7802
And I will use the broom.,neutral,0.8689
"Just whistle while you work And cheerfully together We can tidy up the place So, hum a merry tune It won't take long when there's a song To help you set the pace And as you sweep the room Imagine that the broom Is someone that you love and soon You'll find you're dancing to the tune Oh!",positive,0.909
"No, no, no.",negative,0.6471
Put them in the tub.,negative,0.5637
"When hearts are high The time will fly So, whistle while you work Not under the rug.",positive,0.6226
"So, whistle while you work We dig, dig, dig, dig, dig, dig, dig In our mine the whole day through To dig, dig, dig, dig, dig, dig, dig Is what we like to do It ain't no trick to get rich quick If ya dig, dig, dig With a shovel or a pick In a mine Where a million diamonds Shine We dig, dig, dig, dig, dig, dig, dig From early morn 'til night We dig, dig, dig, dig, dig, dig, dig Up everything in sight We dig up diamonds by the score A thousand rubies Sometimes more Though we don't know what we dig 'em for We dig, dig, dig-a-dig, dig Heigh-ho Heigh-ho Heigh-ho Heigh-ho Heigh-ho, heigh-ho It's home from work we go Heigh-ho, heigh-ho, heigh-ho Heigh-ho, heigh-ho It's home from work we go Heigh-ho, heigh-ho Heigh-ho, heigh-ho Heigh-ho, heigh-ho Heigh-ho, heigh-ho, heigh-ho, hum Heigh-ho, heigh-ho It's home from work we go Heigh-ho, heigh-ho, heigh-ho Heigh-ho, heigh-ho It's home from work we go Heigh-ho, heigh-ho, heigh-ho Heigh-ho, heigh-ho It's home from work we go Heigh-ho, heigh-ho, heigh-ho Heigh-ho, heigh-ho, heigh-ho Let's see what's upstairs.",neutral,0.7256
"Oh, what adorable little beds!",positive,0.9653
"And look, they have their names carved on them.",neutral,0.691
"Doc, Happy, Sneezy, Dopey.",positive,0.6879
What funny names for children!,positive,0.6561
"Grumpy, Bashful and Sleepy.",negative,0.8653
I'm a little sleepy myself.,neutral,0.6181
Oh!,neutral,0.5628
Oh!,neutral,0.5628
"Heigh-ho, heigh-ho Heigh-ho, heigh-ho Heigh-ho, heigh-ho It's home from work we go Heigh-ho, heigh-ho, heigh-ho Heigh-ho, heigh-ho It's home from work we go Heigh-ho, heigh-ho, heigh-ho Heigh-ho, heigh-ho It's home from work we go Heigh-ho, heigh-ho Heigh-ho, heigh-ho It's home from work we go Heigh-ho, heigh-ho, heigh-ho, heigh...",neutral,0.8191
Look!,positive,0.5707
Our house!,positive,0.6385
The lit's light.,neutral,0.5988
The light's lit.,positive,0.6745
Jiminy Crickets!,neutral,0.6183
The door is open.,neutral,0.6071
The chimney's smoking.,neutral,0.5162
Something's in there.,neutral,0.6452
Maybe a ghost.,neutral,0.8145
Or a goblin.,neutral,0.6346
A demon.,negative,0.7503
Or a dragon.,neutral,0.795
"Mark my words, there's trouble a-brewin'.",negative,0.7141
Felt it coming all day.,neutral,0.6252
My corns hurt.,negative,0.8855
Gosh!,neutral,0.4601
That's a bad sign.,negative,0.8976
What'll we do?,neutral,0.8509
Let's sneak up on it.,neutral,0.7798
Yes.,positive,0.461
We'll squeak up.,neutral,0.5845
Sneak up.,neutral,0.6135
"Come on, hen.",neutral,0.6228
Men.,neutral,0.5361
Follow me.,neutral,0.6722
"Careful, men.",neutral,0.7354
Search every cook and nanny.,neutral,0.6817
Hook and granny.,neutral,0.7169
Crooked fan.,negative,0.8662
Search everywhere.,neutral,0.6423
Quiet.,neutral,0.656
Look!,positive,0.5707
"The floor, it's been swept!",neutral,0.5528
Chair's been dusted!,neutral,0.6261
Our window's been washed.,neutral,0.6979
"Gosh, our cobwebs are missing.",negative,0.8082
"Why, why, why, why, the whole place is clean!",positive,0.6621
There's dirty work afoot.,negative,0.7161
Sink's empty.,negative,0.5826
"Hey, someone stole our dishes!",negative,0.8351
They ain't stole.,neutral,0.6331
They're hid in the cupboard.,neutral,0.6337
My cup's been washed.,negative,0.5649
Sugar's gone.,neutral,0.6106
Something's cooking.,neutral,0.6261
Smells good!,positive,0.9668
"Don't touch it, you fools!",negative,0.8898
Might be poison.,negative,0.7491
See?,neutral,0.6904
It's witches' brew.,negative,0.6952
Look what's happened to our stable.,negative,0.5431
Table.,neutral,0.6847
Flowers!,positive,0.6979
"Look, goldenrod.",neutral,0.6428
Don't do it.,negative,0.6421
Take them away.,negative,0.6108
My nose!,neutral,0.4863
My hay fever!,negative,0.5288
You know I can't stand it.,negative,0.9192
I can't...,negative,0.7498
I can't...,negative,0.7498
I...,neutral,0.7305
Thanks!,positive,0.8715
Hey!,neutral,0.5279
Ya crazy fool!,negative,0.8339
Fine time you picked to sneeze!,neutral,0.5485
I couldn't help it.,neutral,0.5083
I can't tell.,neutral,0.5923
"When you gotta, you gotta.",neutral,0.619
I gotta.,neutral,0.6111
It's coming.,neutral,0.6987
Don't let him.,neutral,0.5057
Stop him.,negative,0.5281
"No, tie it tight.",neutral,0.6245
Don't let go.,neutral,0.7024
Hold him tight.,neutral,0.6329
I'll tie it.,neutral,0.6206
Make a hard knot.,neutral,0.6946
"There, that will hold him.",neutral,0.7018
Thanks!,positive,0.8715
"Quiet, you fool!",negative,0.8854
You want to get us all killed?,negative,0.8911
What's that?,neutral,0.7331
That's it.,neutral,0.5321
Sounded close.,neutral,0.7801
It's in this room right now.,neutral,0.8691
It's up there.,neutral,0.5814
Yeah.,neutral,0.5491
In the bedroom.,neutral,0.7439
One of us has gotta go down and chase it up.,neutral,0.7246
Up.,neutral,0.5224
Down.,negative,0.4394
"Here, take it.",neutral,0.6584
Don't be nervous.,neutral,0.7081
Don't be afraid.,neutral,0.7112
We're right behind you.,positive,0.6016
Yes!,positive,0.8097
Right behind ya.,neutral,0.739
Here it comes!,positive,0.6018
It's after us.,neutral,0.7569
Don't let it out.,neutral,0.6335
Hold it shut.,neutral,0.5317
Here it comes.,neutral,0.6108
Now's our chance.,positive,0.5761
Get it now!,neutral,0.5641
Quick!,neutral,0.5481
Give it to it!,positive,0.5557
Don't let it get away!,neutral,0.546
Hold on there.,neutral,0.6066
It's only Dopey.,neutral,0.536
Did you see it?,neutral,0.8009
How big is it?,neutral,0.7995
Was it a dragon?,neutral,0.9001
Has it got horns?,neutral,0.8413
Was it breathing fire?,neutral,0.8344
Was it droolin'?,neutral,0.8811
What was it doin'?,neutral,0.8235
He says it's a monster asleep in our beds!,negative,0.6955
Let's attack.,neutral,0.7139
While it's sleeping.,neutral,0.702
"Yeah, while it's sleeping.",neutral,0.7051
"Hurry, men.",neutral,0.6839
It's now or never!,positive,0.57
Off with its head.,neutral,0.4904
Break its bones.,negative,0.6504
Chop it to pieces.,negative,0.6141
We'll kill it dead.,negative,0.636
Jiminy Crickets!,neutral,0.6183
Gosh!,neutral,0.4601
Gee!,neutral,0.5214
What a monster!,negative,0.9174
It covers three beds.,neutral,0.6782
Let's kill it before it wakes up.,neutral,0.5126
Which end do we kill?,neutral,0.5804
Well...,neutral,0.7051
What is it?,neutral,0.75
"Why, it's a girl!",neutral,0.6712
She's mighty purdy.,positive,0.8337
"She's beautiful, just like a angel.",positive,0.9792
Angel!,positive,0.731
She's a female!,neutral,0.7082
And all females is poison!,negative,0.915
They're full of wicked wiles.,negative,0.9576
What are wicked wiles?,negative,0.6528
I don't know.,neutral,0.5667
But I'm agin 'em.,neutral,0.755
Not so loud.,neutral,0.6359
You'll wake her up.,neutral,0.7431
Let her wake up!,neutral,0.5785
She don't belong here nohow.,negative,0.9303
Look out.,neutral,0.7073
She's movin'.,neutral,0.8015
She's wakin' up.,neutral,0.7589
What'll we do?,neutral,0.8509
Hide.,neutral,0.5566
"Oh, dear.",neutral,0.4791
I wonder if the children are...,neutral,0.8017
Oh!,neutral,0.5628
"Why, why, you're little men!",negative,0.8902
How do you do?,neutral,0.7653
"I said, how do you do?",neutral,0.7328
How do you do what?,neutral,0.7573
"Oh, you can talk!",neutral,0.5857
I'm so glad!,positive,0.9878
"Now, don't tell me who you are.",neutral,0.5717
Let me guess.,neutral,0.7865
"I know, you're Doc.",neutral,0.5861
"Why, why, why, yes.",positive,0.4612
Yes!,positive,0.8097
That's true.,neutral,0.5093
And you're Bashful.,negative,0.8639
"Oh, gosh!",negative,0.4062
"And you, you're Sleepy.",negative,0.6812
How'd you guess?,neutral,0.7974
And you...,neutral,0.737
You're Sneezy.,neutral,0.5844
"Yes, and you must be...",neutral,0.6416
"Happy, ma'am.",positive,0.9122
That's me.,neutral,0.6488
And this is Dopey.,negative,0.782
He don't talk none.,neutral,0.5632
You mean he can't talk?,negative,0.5119
He don't know.,neutral,0.5886
He never tried.,negative,0.609
"Oh, that's too bad.",negative,0.93
Oh!,neutral,0.5628
You must be Grumpy.,negative,0.8892
"Oh, yes!",positive,0.8692
Yes!,positive,0.8097
We know who we are.,neutral,0.7717
Ask her who she is and what she's a-doin' here.,neutral,0.8522
Yeah!,positive,0.7406
What are you and who are you doin'?,neutral,0.85
What are you...,neutral,0.7613
"Who are you, my dear?",neutral,0.8175
"Oh, how silly of me.",negative,0.6724
I'm Snow White.,neutral,0.7458
Snow White?,neutral,0.8644
The princess?,neutral,0.8364
Yes.,positive,0.461
"Well, my dear quincess.",neutral,0.6942
Princess.,neutral,0.6942
We're honored.,positive,0.9493
"Yes, we're...",neutral,0.6477
Mad as hornets!,negative,0.6873
Mad as hornets!,negative,0.6873
"No, no, we're not.",neutral,0.6026
We're bad as cornets.,negative,0.9587
"No, no, as bad as...",negative,0.8647
What was I sayin'?,neutral,0.7641
Nothing!,neutral,0.4964
Just standin' there sputterin' like a doodlebug!,neutral,0.559
Who's butterin' like a spoodledug?,neutral,0.787
Who's...,neutral,0.7655
Gutter...,negative,0.5173
"Oh, shut up and tell her to get out!",negative,0.7573
Please don't send me away!,negative,0.5129
"If you do, she'll kill me.",negative,0.8179
Kill you?,negative,0.5701
Who will?,neutral,0.832
"Yes, who?",neutral,0.8037
"My stepmother, the queen.",neutral,0.5922
The queen?,neutral,0.824
She's wicked!,negative,0.9263
She's bad!,negative,0.9285
She's mighty mean!,negative,0.8202
She's an old witch!,negative,0.7801
I'm warnin' ya.,neutral,0.5861
"If the queen finds her here, she'll swoop down and wreak her vengeance on us!",negative,0.6601
But she doesn't know where I am.,neutral,0.6409
"She don't, eh?",neutral,0.6853
She knows everything.,neutral,0.6536
She's full of black magic.,negative,0.5757
She can even make herself invisible.,neutral,0.6485
Might be in this room right now.,neutral,0.8886
"Oh, she'll never find me here.",neutral,0.4954
"And if you let me stay, I'll keep house for you.",neutral,0.7592
I'll wash and sew and sweep and cook and...,neutral,0.8422
Cook?,neutral,0.7066
Can you make dapple lumpkins...,neutral,0.8661
Lumple dapplins?,neutral,0.7308
Apple dumplings!,positive,0.6623
Yes!,positive,0.8097
Crapple dumpkins.,neutral,0.5841
"Yes, and plum pudding and gooseberry pie...",positive,0.5455
Gooseberry pie?,neutral,0.8476
Hooray!,positive,0.9485
She stays!,positive,0.5624
Soup!,neutral,0.4785
Hooray!,positive,0.9485
Just a minute.,neutral,0.6794
Supper's not quite ready.,neutral,0.5135
You'll just have time to wash.,neutral,0.7596
Wash?,neutral,0.7631
Wash?,neutral,0.7631
Wash?,neutral,0.7631
Wash?,neutral,0.7631
Wash?,neutral,0.7631
Knew there was a catch to it.,neutral,0.6439
Why wash?,neutral,0.6615
What for?,neutral,0.7062
We ain't goin' nowhere.,neutral,0.5949
'Tain't New Year's.,neutral,0.7393
"Oh, perhaps you have washed.",neutral,0.7107
Perhaps we...,neutral,0.8643
Yes!,positive,0.8097
Perhaps we have.,neutral,0.7812
But when?,neutral,0.7548
When?,neutral,0.7904
When.,neutral,0.6454
You said when...,neutral,0.7695
"Why, last week.",neutral,0.7352
"Why, recently!",neutral,0.717
"Yes, recently!",positive,0.7728
"Oh, recently!",neutral,0.6188
Let me see your hands.,neutral,0.7564
Let me see your hands!,neutral,0.5945
"Why, Doc, I'm surprised!",neutral,0.552
"Come on, let's see them.",neutral,0.6338
"Oh, Bashful, my, my, my!",neutral,0.4117
And you?,neutral,0.7106
Worse than I thought!,negative,0.9017
Oh!,neutral,0.5628
How shocking!,negative,0.6464
"Goodness me, this will never do.",negative,0.7564
"March straight outside and wash, or you'll not get a bite to eat.",negative,0.5991
"Well, aren't you going to wash?",neutral,0.8154
What's the matter?,neutral,0.5309
Cat got your tongue?,neutral,0.6208
Aw!,negative,0.5849
Did you hurt yourself?,negative,0.6478
Women!,neutral,0.6039
"Courage, men, courage.",positive,0.5879
Don't be nervous.,neutral,0.7081
"Gosh, it's wet!",neutral,0.4612
"It's cold, too!",neutral,0.4937
"We ain't gonna do it, are we?",negative,0.739
"Well, it'll please the princess.",neutral,0.5797
I'll take a chance for her!,positive,0.7469
"Me, too!",positive,0.5693
Her wiles are beginnin' to work.,neutral,0.7211
"But I'm warnin' ya, you give 'em an inch, and they'll walk all over ya!",neutral,0.5136
Don't listen to that old warthog.,negative,0.8919
"Come on, now, men.",neutral,0.5419
How hard do ya scrub?,neutral,0.6626
Will our whiskers shrink?,neutral,0.7599
Do ya get in the tub?,neutral,0.8724
Do ya have to wash where it doesn't show?,neutral,0.6229
"Now, now, now, don't get excited.",negative,0.5728
Here we go.,neutral,0.5885
Step up to the tub 'Tain't no disgrace Just pull up your sleeves And get 'em in place Then scoop up the water And rub it on your face and go...,neutral,0.7688
Pick up the soap Now don't try to bluff Work up a lather And when you got enough Get your hands full of water And you snort and you snuff and go...,neutral,0.733
"You douse and you souse Rub and you scrub You sputter and splash All over the tub You may be cold and wet When you're done But you gotta admit It's good and clean fun So, splash all you like 'Tain't any trick As soon as you're through You'll feel mighty slick Bunch of old nanny goats.",positive,0.6065
Ya make me sick going...,negative,0.8682
"Next thing ya know she'll be tyin' your beards up in pink ribbons and smellin' ya up with that stuff called ""perfoom."" A fine bunch of water lilies you turned out to be.",neutral,0.4967
I'd like to see anybody make me wash if I didn't wanna.,neutral,0.546
Get him!,neutral,0.5274
"Hey, let go of me!",neutral,0.6482
Get him over to the tub.,neutral,0.6377
Get him over to the tub.,neutral,0.6377
"Let me loose, you fools!",negative,0.8754
Let me loose!,neutral,0.5143
Get him up on the tub.,neutral,0.7474
Get him up!,positive,0.4747
Hang on to him!,neutral,0.5284
Bang him!,negative,0.514
Pound him!,neutral,0.5806
Get him up on the tub!,neutral,0.6484
On the tub.,neutral,0.7676
That's the tub.,neutral,0.6557
That's the tub.,neutral,0.6557
Don't get excited!,negative,0.453
Don't get...,negative,0.5826
Don't get up!,neutral,0.482
Don't get...,negative,0.5826
Get the soap!,neutral,0.6495
"Hey, steady, men.",neutral,0.7388
We'll get him there.,neutral,0.6428
We'll get him.,neutral,0.5681
Never say die.,neutral,0.5844
Never say die.,neutral,0.5844
You don't...,neutral,0.6487
"Now, scrub good and hard It can't be denied That he'll look mighty cute As soon as he's dried Well, it's good for the soul And it's good for the hide to go...",positive,0.8852
Ain't he sweet?,positive,0.8335
Smells like a petunia.,neutral,0.616
He sure is cute!,positive,0.98
You'll pay dearly for this!,negative,0.6693
Supper!,neutral,0.6492
Supper!,neutral,0.6492
Food.,neutral,0.6709
Hooray!,positive,0.9485
"Magic Mirror on the wall, who now is the fairest one of all?",neutral,0.7143
"Over the seven jeweled hills beyond the seventh fall, in the cottage of the seven dwarfs dwells Snow White, fairest one of all.",neutral,0.6682
Snow White lies dead in the forest.,negative,0.6734
The huntsman has brought me proof.,neutral,0.7855
Behold her heart.,neutral,0.5465
"Snow White still lives, the fairest in the land.",positive,0.7257
'Tis the heart of a pig you hold in your hand.,negative,0.794
The heart of a pig!,negative,0.935
Then I've been tricked!,negative,0.7305
The heart of a pig!,negative,0.935
The blundering fool!,negative,0.8849
I'll go myself to the dwarfs' cottage in a disguise so complete no one will ever suspect.,neutral,0.7046
"Now, a formula to transform my beauty into ugliness, change my queenly raiment to a peddler's cloak.",neutral,0.5357
Mummy Dust to make me old.,negative,0.6928
"To shroud my clothes, the black of night.",neutral,0.7361
"To age my voice, an old hag's cackle.",negative,0.5212
"To whiten my hair, a scream of fright.",neutral,0.6361
A blast of wind to fan my hate!,negative,0.7463
A thunderbolt to mix it well.,neutral,0.7188
"Now, begin thy magic spell.",neutral,0.8788
Look!,positive,0.5707
My hands!,neutral,0.6481
My voice!,positive,0.5139
My voice.,neutral,0.7335
A perfect disguise.,positive,0.6206
"And now, a special sort of death for one so fair.",negative,0.6331
What shall it be?,neutral,0.8833
Ah!,positive,0.4984
A poisoned apple!,negative,0.6796
Sleeping Death.,negative,0.7024
"I'd like to dance and tap my feet But they won't keep in rhythm You see, I washed 'em both today And I can't do nothin' with 'em Ho-hum, the tune is dumb The words don't mean a thing Isn't this a silly song For anyone to sing?",negative,0.6893
I...,neutral,0.7305
"Oh, gosh!",negative,0.4062
"I chased a polecat up a tree Way out upon a limb And when he got the best of me I got the worst of him Ho-hum, the tune is dumb The words don't mean a thing Isn't this a silly song For anyone to sing?",negative,0.784
Watch out.,neutral,0.6217
Be care...,neutral,0.7037
Watch...,neutral,0.7437
Watch...,neutral,0.7437
Watch...,neutral,0.7437
Watch...,neutral,0.7437
Thanks.,positive,0.6284
Hey!,neutral,0.5279
Hey!,neutral,0.5279
Hey!,neutral,0.5279
Hey!,neutral,0.5279
Hey!,neutral,0.5279
Hey!,neutral,0.5279
Hooray!,positive,0.9485
That was fun!,positive,0.9706
Now you do something.,neutral,0.665
"Well, what shall I do?",neutral,0.8007
Tell us a story.,neutral,0.8286
"Yes, tell us a story.",neutral,0.7894
A true story.,neutral,0.5724
A love story.,positive,0.4955
"Well, once there was a princess.",neutral,0.8011
Was the princess you?,neutral,0.8688
And she fell in love.,positive,0.5402
Was it hard to do?,neutral,0.7296
"Oh, it was very easy.",positive,0.7857
Anyone could see that the prince was charming.,positive,0.7382
The only one for me.,positive,0.7572
Was he strong and handsome?,neutral,0.6177
Was he big and tall?,neutral,0.9165
There's nobody like him anywhere at all.,neutral,0.456
Did he say he loved ya?,neutral,0.7971
Did he steal a kiss?,neutral,0.7615
He was so romantic I could not resist Some day my prince will come Some day we'll meet again And away to his castle we'll go To be happy forever I know Mush!,positive,0.9623
"Some day when spring is here We'll find our love anew And the birds will sing And wedding bells will ring Some day when my dreams Come true Oh, my goodness!",positive,0.9284
It's past bedtime.,neutral,0.7151
Go right upstairs to bed.,neutral,0.8701
Wait!,neutral,0.6225
"Hold on there, men!",neutral,0.7443
The princess will sleep in our beds upstairs.,neutral,0.9068
But where will you sleep?,neutral,0.7739
"Oh, we'll be quite comfortable down here in...",positive,0.8782
In a pig's eye!,negative,0.7702
In a pig's eye.,negative,0.7468
Sty.,neutral,0.6888
"No, no!",negative,0.6435
I mean...,neutral,0.6943
"We'll be comfortable, won't we, men?",neutral,0.6486
"Oh, yes.",positive,0.6818
Mighty comfortable.,positive,0.7022
Now don't you worry about us.,neutral,0.643
"We'll be all right, ma'am.",positive,0.5687
"Go right on up now, my dear.",positive,0.5831
"Well, if you insist.",neutral,0.7271
Good night.,positive,0.5576
"Good night, Princess.",positive,0.7651
You're sure you'll be comfortable?,neutral,0.7974
"Oh, yes.",positive,0.6818
Very comfortable.,positive,0.904
"Well, pleasant dreams.",positive,0.8323
Pleasant dreams.,positive,0.8217
Let go!,neutral,0.5234
I saw it first!,neutral,0.5664
"Now, men, don't get excited.",negative,0.6313
"Remember, share.",neutral,0.6349
It's share and share alike.,neutral,0.5325
"Look out, it'll rip.",neutral,0.6548
It'll rip!,neutral,0.5292
Bless the seven little men who have been so kind to me.,positive,0.9264
And may my dreams come true.,positive,0.9014
Amen.,neutral,0.501
"Oh, yes!",positive,0.8692
And please make Grumpy like me.,neutral,0.5581
Women!,neutral,0.6039
A fine kettle of fish!,positive,0.8216
Dip the apple in the brew.,neutral,0.7924
Let the Sleeping Death seep through!,neutral,0.5469
Look!,positive,0.5707
On the skin!,neutral,0.6489
The symbol of what lies within.,neutral,0.7523
"Now, turn red to tempt Snow White.",neutral,0.8243
To make her hunger for a bite.,neutral,0.7762
Have a bite?,neutral,0.8331
It's not for you.,negative,0.7565
It's for Snow White.,neutral,0.8015
"When she breaks the tender peel to taste the apple in my hand, her breath will still, her blood congeal.",neutral,0.7464
Then I'll be fairest in the land!,positive,0.6983
But wait!,neutral,0.5748
There may be an antidote.,neutral,0.6642
Nothing must be overlooked.,neutral,0.6715
"Oh, here it is!",neutral,0.4857
"""Love's First Kiss."" Bah!",positive,0.604
No fear of that.,neutral,0.6696
The dwarfs will think she's dead.,negative,0.5339
She'll be buried alive!,negative,0.6521
Buried alive!,neutral,0.6032
Thirsty?,neutral,0.6606
Have a drink!,positive,0.552
"Now, don't forget, my dear.",neutral,0.6151
"The old queen's a sly one, full of witchcraft.",negative,0.7922
"So, beware of strangers.",neutral,0.7306
Don't worry.,positive,0.5337
I'll be all right.,positive,0.6046
See you tonight.,neutral,0.6835
Yes.,positive,0.461
"Well, come on, men.",negative,0.6049
"Be awful careful 'cause if anything'd happen to you, I...",negative,0.6686
Goodbye.,neutral,0.5621
"Oh, gosh!",negative,0.4062
Disgustin'!,negative,0.8947
And be sure to watch out.,neutral,0.7634
To wa...,neutral,0.7946
To wa...,neutral,0.7946
To wa...,neutral,0.7946
Watch out.,neutral,0.6217
Thanks.,positive,0.6284
"Well, all right.",neutral,0.6197
But that's the last...,neutral,0.7941
"Oh, go on.",neutral,0.6122
Run along.,neutral,0.7241
"Heigh-ho, heigh-ho It's off to work we go Heigh-ho...",neutral,0.8339
Goodbye!,neutral,0.5805
Goodbye!,neutral,0.5805
Now I'm warnin' ya.,neutral,0.5944
Don't let nobody or nothin' in the house.,neutral,0.5132
"Why, Grumpy, you do care.",neutral,0.5982
"Goodbye, Grumpy!",neutral,0.4363
The little men will be away and she'll be all alone with a harmless old peddler woman.,neutral,0.4992
A harmless old peddler woman!,negative,0.4823
"Some day my prince will come Some day we'll meet again And away to his castle we'll go To be happy forever I know Some day when spring is here We'll find our love anew And the birds will sing And wedding bells will ring Some day when my dreams Come true All alone, my pet?",positive,0.9153
"Why, yes, I am.",positive,0.5981
But...,neutral,0.7123
The little men are not here?,neutral,0.5324
"No, they're not, but...",neutral,0.7243
Making pies?,neutral,0.8635
"Yes, gooseberry pies.",positive,0.5393
It's apple pies that make the menfolks' mouths water.,neutral,0.5515
Pies made from apples like these.,neutral,0.6476
"Oh, they do look delicious.",positive,0.9713
Yes!,positive,0.8097
"But wait 'til you taste one, dearie.",neutral,0.7864
Like to try one?,neutral,0.7305
Go on.,neutral,0.6503
"Go on, have a bite.",neutral,0.6465
Stop it!,negative,0.5914
Stop it!,negative,0.5914
Go away!,negative,0.6826
Go away!,negative,0.6826
"Shame on you, frightening a poor old lady.",negative,0.9682
"Oh, I thought I'd lost it.",negative,0.753
"There, there.",neutral,0.6401
I'm sorry.,negative,0.6455
Oh!,neutral,0.5628
My heart!,positive,0.9199
"Oh, my poor heart.",negative,0.9201
