text,sentiment,score
In a trap-trap!,neutral,0.6183
Trap-trap!,neutral,0.5469
Where?,neutral,0.7096
In a trap?,neutral,0.6739
"Well, why didn't you say so?",neutral,0.6132
"Now, now, now...",neutral,0.7374
"Calm down, everybody.",neutral,0.6498
Oh...,neutral,0.6291
The poor little thing’s scared to death.,negative,0.8846
"Jaq, maybe you'd better explain things to him.",neutral,0.671
"Zuk-zuk, Cinderelly.",neutral,0.7889
Zuk-zuk.,neutral,0.6942
"Now, now, now...",neutral,0.7374
"Look-a, little guy.",neutral,0.6013
Take it r-easy.,neutral,0.6494
Nothin' to worry 'bout.,neutral,0.755
We like-a you.,positive,0.7429
Cinderelly like you too.,positive,0.5278
She's nice.,positive,0.944
Very nice.,positive,0.9649
That's-a better.,positive,0.778
"Come on, now.",neutral,0.6025
Zuk-zuk-zuk!,positive,0.5133
Za...,neutral,0.6636
za...,neutral,0.7247
zuk-zuk.,neutral,0.6719
"Well, that's better.",positive,0.8074
"Well, let's just slip it on for size.",neutral,0.8259
"It is a little snug, but it'll have to do.",neutral,0.675
"Now, for a name.",neutral,0.7079
I've got one...,neutral,0.7138
Octavious!,neutral,0.492
"But for short, we'll call you Gus.",neutral,0.8203
"Like it, Gus-Gus?",neutral,0.8284
Like it?,neutral,0.7736
Like it?,neutral,0.7736
Uh...,neutral,0.6651
Gus-Gus.,neutral,0.6956
Now I've got to hurry.,neutral,0.5638
"See that he keeps out of trouble, Jaq, and don't forget to warn him about the cat.",neutral,0.5414
Zuk-zuk.,neutral,0.6942
Look-a...,neutral,0.7742
"uh, uh...",neutral,0.7407
ever seen a cat-cat?,neutral,0.8265
Duh...,neutral,0.5653
cat-cat?,neutral,0.7533
Hup!,positive,0.6063
Cat-cat!,positive,0.5463
"R-ucifee, that's-a him.",neutral,0.8269
Mean...sneaky...,negative,0.718
Jump at you!,neutral,0.5449
Jump at you!,neutral,0.5449
Ha!,neutral,0.5186
"Big, Big!",positive,0.6495
Big as a house!,positive,0.6039
Zuk-zuk...,neutral,0.7586
R-ucifee?,neutral,0.8076
Duh...,neutral,0.5653
R-ucifee.,neutral,0.7956
Zuk-zuk.,neutral,0.6942
"Here kitty, kitty, kitty, kitty.",neutral,0.5568
"Come, kitty.",neutral,0.6894
Come on.,neutral,0.5758
Lucifer!,neutral,0.5452
Come here!,positive,0.5968
I'm sorry if Your Highness objects to an early breakfast.,negative,0.8063
It's certainly not my idea to feed you first.,negative,0.75
It's orders.,neutral,0.6354
Come on.,neutral,0.5758
Duh...,neutral,0.5653
R-ucifee.,neutral,0.7956
Is that a R-ucifee?,neutral,0.8615
Zuk...,neutral,0.6772
R-ucifee.,neutral,0.7956
That's-a him!,neutral,0.5769
Gus-Gus take-a R-ucifee and...,neutral,0.8733
Look-it.,neutral,0.6096
Wait!,neutral,0.6225
"No, Gus-Gus, no!",negative,0.6797
"Now, listen here.",neutral,0.7867
R-ucifee not-a funny.,negative,0.8188
R-ucifee mean.,neutral,0.5884
Bruno...,neutral,0.7767
Bruno!,neutral,0.6371
Dreaming again.,positive,0.5734
Chasing Lucifer?,neutral,0.8979
Catch him this time?,neutral,0.8826
That's bad!,negative,0.9332
Suppose they heard you upstairs?,neutral,0.8122
You know the orders.,neutral,0.5559
"So if you don’t want to lose a nice warm bed, you'd better get rid of those dreams.",neutral,0.5088
You know how?,neutral,0.7229
Just learn to like cats.,neutral,0.63
"No, I mean it.",neutral,0.6527
Lucifer has his good points too.,positive,0.795
"For one thing, he...",neutral,0.734
Well...Sometimes he...,neutral,0.8245
Hmm...,neutral,0.7168
There must be something good about him.,positive,0.9003
Bruno!,neutral,0.6371
"Oh, Bruno.",neutral,0.7017
"Come on now, outside.",neutral,0.775
"I know it isn't easy, but at least we should try to get along together.",positive,0.5237
"And that includes you, Your Majesty!",positive,0.5839
Breakfast time!,neutral,0.5269
Everybody up!,positive,0.6976
"Hurry, hurry!",neutral,0.4924
"Come on, everybody.",neutral,0.56
"Breakfast, breakfast!",positive,0.6184
"Come on, everybody, breakfee!- Breakfast!",positive,0.5182
Breakfast?,neutral,0.8615
"Ooh, breakfast!",positive,0.577
Oh-oh!,neutral,0.5529
R-ucifee!,neutral,0.7197
How we gonna get out?,neutral,0.7719
Hup-hup...,neutral,0.6522
carefee!,neutral,0.5545
"Listen, everybody!",neutral,0.633
Got an idea.,neutral,0.7393
"Now, somebody gotta sneak out.",neutral,0.6867
Let R-ucifee chase him.,neutral,0.8029
Run over to a corner and beat R-ucifee there.,neutral,0.8649
Then we all run out.,neutral,0.503
Zuk?,neutral,0.6991
"Zuk-zuk, out!",neutral,0.6111
Now we choose the one that do it.,neutral,0.7802
"Everybody, hup!",positive,0.6006
Hup!,positive,0.6063
"Uh, hup.",neutral,0.6995
R-ails up!,neutral,0.5825
Hup!,positive,0.6063
Now...,neutral,0.7046
"Hup, hup, hup!",positive,0.7431
"Uh, duh...",neutral,0.6548
"uh, hup!",positive,0.5133
"Oh, there you are.",neutral,0.5479
I was wondering.,neutral,0.7824
"All right, breakfast is served.",neutral,0.4983
Uh...,neutral,0.6651
take it r-easy.,neutral,0.6231
Zuk-zuk.,neutral,0.6942
"Uh, duh...",neutral,0.6548
let go!,neutral,0.5379
Let go now!,neutral,0.5617
Let...,neutral,0.7141
go...,neutral,0.6852
Stop that.,negative,0.6958
"Shoo, shoo, shoo.",neutral,0.5069
Go on!,positive,0.6931
"Shoo, shoo, shoo!",neutral,0.5037
Poor little Gus.,negative,0.8095
Here.,neutral,0.5711
Help yourself.,neutral,0.7185
Hmm...,neutral,0.7168
No Gus-gus.,neutral,0.5349
"Well, guess he got away.",neutral,0.6521
Cinderella!,positive,0.5945
I'm coming.,neutral,0.6873
"Oh, my goodness.",neutral,0.455
"Morning, noon, and night.",neutral,0.6951
Cinderella!,positive,0.5945
Coming!,positive,0.5762
Coming!,positive,0.5762
Cinderella!,positive,0.5945
I'm coming.,neutral,0.6873
Cinderella!,positive,0.5945
In a minute.,neutral,0.7288
Cinderella!,positive,0.5945
Cinderella!,positive,0.5945
"Good morning, Drizella.",positive,0.7077
Sleep well?,neutral,0.8533
As if you cared.,negative,0.5524
Take that ironing and have it back in an hour.,neutral,0.8485
One hour!,positive,0.5343
You hear?,neutral,0.7283
"Yes, Drizella.",neutral,0.7102
"Good morning, Anastasia.",positive,0.8282
"Well, it's about time!",positive,0.5865
Don't forget the mending.,neutral,0.7317
"And don't be all day getting it done, either!",neutral,0.5352
"Yes, Anastasia.",neutral,0.748
A-a-ahem.,neutral,0.6943
"Well, come in, child.",neutral,0.6859
Come in.,neutral,0.744
"Good morning, Stepmother.",positive,0.7016
Pick up the laundry and get on with your duties.,neutral,0.6527
"Yes, Stepmother.",neutral,0.7762
Mother!,neutral,0.5851
"Oh, Mother, Mother!",neutral,0.5636
Mother!,neutral,0.5851
You did it!,positive,0.919
You did it on purpose!,neutral,0.5434
Mother!,neutral,0.5851
"Oh, Mother, Mother, Mother!",neutral,0.4981
Now what did you do?,neutral,0.7517
Oh!,neutral,0.5628
She put it there!,neutral,0.5504
A big ugly mouse...,negative,0.9017
under my teacup!,neutral,0.5215
"All right, Lucifer.",neutral,0.6047
What did you do with him?,neutral,0.8646
"Oh, you're not fooling anybody.",negative,0.4799
We'll just see about this.,neutral,0.742
Come on!,positive,0.6006
Let him go.,neutral,0.5066
Now the other one.,neutral,0.5985
Come on!,positive,0.6006
Oh...,neutral,0.6291
poor little Gus.,negative,0.8296
"Oh, Lucifer, won't you ever learn?",negative,0.8239
Cinderella!,positive,0.5945
"Yes, Stepmother.",neutral,0.7762
Are you gonna get it!,neutral,0.5806
"Close the door, Cinderella.",neutral,0.7131
Come here.,neutral,0.6825
"Oh, please, you don't think-- Hold your tongue!",negative,0.7432
Now...,neutral,0.7046
It seems we have time on our hands.,neutral,0.6249
But I was only trying to-- Silence!,neutral,0.6258
Time for vicious practical jokes.,neutral,0.553
Perhaps we can put it to better use.,positive,0.5032
Now...,neutral,0.7046
let me see.,neutral,0.6293
There’s the large carpet in the main hall.,neutral,0.8574
Clean it!,neutral,0.4811
"And the windows, upstairs and down.",neutral,0.6886
Wash them!,neutral,0.5292
"Oh, yes...",positive,0.5776
"and the tapestries, and the draperies.",neutral,0.6962
But I just fin-- Do them again!,neutral,0.6461
And don't forget...,neutral,0.7075
the garden...,neutral,0.7614
then scrub the terrace...,neutral,0.7568
sweep the halls...,neutral,0.7359
and the stairs...,neutral,0.7083
clean the chimneys.,neutral,0.5233
"And of course, there's the mending, and the sewing, and the laundry.",neutral,0.6167
"Oh, yes, and one more thing.",neutral,0.5695
See that Lucifer gets his bath.,neutral,0.7205
"But, but, but-- No ""buts"" about it!",negative,0.4747
My son has been avoiding his responsibilities long enough!,negative,0.8398
It's high time he married and settled down.,neutral,0.7251
"Of course, Your Majesty.",neutral,0.57
But we must be patient.,neutral,0.7092
I am patient!,positive,0.636
"But I’m not getting any younger, you know.",neutral,0.5345
I want to see my grandchildren before I go.,neutral,0.545
"I understand, Sire.",neutral,0.7522
"No, no, you don't know what it means to see...",negative,0.5611
your only child grow farther...,neutral,0.6654
farther...,neutral,0.8368
and farther away from you.,neutral,0.606
I'm lonely in this desolate old palace.,negative,0.8851
I...,neutral,0.7305
I want to hear the pitter-patter of little feet again.,positive,0.5394
"Now, now, Your Majesty.",neutral,0.7245
Perhaps if we just let him alone.,neutral,0.7714
Let him alone?,neutral,0.6955
W-w-with his silly romantic ideas?,negative,0.7261
"But, but, Sire, in matters of love-- Love...",neutral,0.669
Ha!,neutral,0.5186
Just a boy meeting a girl under the right conditions.,positive,0.4995
"So, we're arranging the conditions.",neutral,0.8414
"But, but, Your Majesty, if the Prince should suspect-- Suspect?",neutral,0.8067
Ha!,neutral,0.5186
Look...,neutral,0.7272
"the boy's coming home today, isn't he?",neutral,0.6243
"Yes, Sire.",neutral,0.6719
"Well, what could be more natural than a ball...",neutral,0.5886
to celebrate his return?,positive,0.5849
"N-n-nothing, Sire.",neutral,0.576
If all the eligible maidens in my kingdom just...,neutral,0.8576
"happened to be there, why he's bound to show interest in one of them, isn't he?",neutral,0.7827
Isn't he?,neutral,0.7996
"Y-y-yes, Sire.",neutral,0.6948
The moment he does...,neutral,0.8241
"soft lights, romantic music, all the trimmings.",positive,0.6503
It can't possibly fail.,neutral,0.4776
Can it?,neutral,0.7482
"Y-y-yes, Sire.",neutral,0.6948
"N-n-no, Sire.",neutral,0.5017
"Very well, Sire.",positive,0.5268
I shall arrange the ball for-- Tonight!,neutral,0.8092
Tonight?,neutral,0.8574
"Oh, but, Sire-- Tonight!",neutral,0.7288
And see that every eligible maid is there!,positive,0.5173
Understand?,neutral,0.7724
"Yes, Your Majesty.",positive,0.5535
The pear-shaped tones.,neutral,0.7409
"Oh, sing sweet nightingale Sing sweet nightingale High...",positive,0.614
"Above me Oh, sing sweet nightingale Sing sweet nightingale High...",positive,0.5533
Above...,neutral,0.7613
"Oh, sing sweet nightingale Sing sweet nightingale High...",positive,0.614
"Oh, sing sweet nightingale Sing sweet nightingale Oh, sing sweet nightingale Sing...sweet...",positive,0.6913
"Oh, sing sweet nightingale Sing...",neutral,0.5335
"Oh, sing sweet nightingale Oh, sing sweet...",positive,0.6903
Oh...,neutral,0.6291
Sing...,neutral,0.7459
Oh!,neutral,0.5628
"Oh, Lucifer!",negative,0.611
You mean old thing!,negative,0.5488
I'm just going to have to...,neutral,0.7252
teach you a lesson.,neutral,0.5778
Open in the name of the King!,positive,0.5712
An urgent message from His Imperial Majesty.,neutral,0.6755
Thank you.,positive,0.853
From the King!,neutral,0.5311
"What's it say, Cinderelly?",neutral,0.8173
Duh...,neutral,0.5653
uh...,neutral,0.6271
uh...,neutral,0.6271
"What's it say, huh?",neutral,0.7592
I don’t know.,neutral,0.6227
He said it’s urgent.,neutral,0.7779
Maybe I should interrupt the...,neutral,0.7249
uh...,neutral,0.6271
music lesson.,neutral,0.7457
"Oh, sing sweet nightingale Sing sweet nightingale High...",positive,0.614
You clumsy!,negative,0.6367
You did it on purpose.,neutral,0.6705
"Be still, you!",neutral,0.5518
"You're always-- Girls, girls!- It's her fault, Mother.",negative,0.5138
Above all...,neutral,0.7107
self-control.,neutral,0.7162
Yes!,positive,0.8097
Cinderella!,positive,0.5945
I've warned you never to interrupt while-- But this just arrived from the palace.,neutral,0.6806
From the palace!,neutral,0.7147
Give it here!- Let me have it!,neutral,0.5132
"No, it's mine!",neutral,0.5631
No-- I'll read it.,neutral,0.6925
Well...,neutral,0.7051
There's to be a ball.- A ball!,neutral,0.731
"In honour of His Highness, the Prince!",positive,0.8635
"Oh, the Prince!",positive,0.5281
"And by royal command, every eligible maiden is to attend.",neutral,0.8416
"Why, that's us!",positive,0.5147
And I'm so eligible!,positive,0.9067
"Why, that means I can go too!",positive,0.8997
Ha!,neutral,0.5186
"Her, dancing with the Prince!",positive,0.5044
"I'd be honoured, Your Highness.",positive,0.9215
Would you mind holding my broom?,neutral,0.918
"Well, why not?",neutral,0.6563
"After all, I'm still a member of the family.",neutral,0.7037
"And it says, ""By royal command...",neutral,0.8727
"every eligible maiden is to attend."" Yes...",neutral,0.4976
So it does.,neutral,0.6236
"Well, I see no reason why you can't go...",neutral,0.6379
if you get all your work done.,neutral,0.7104
"Oh, I will!",positive,0.8168
I promise.,neutral,0.5038
And if you can find something...,neutral,0.7694
suitable to wear.,neutral,0.6041
I'm sure I can!,positive,0.9038
"Oh, thank you, Stepmother.",positive,0.7665
Mother!,neutral,0.5851
Do you realize what you just said?,neutral,0.6117
Of course.,neutral,0.5552
"I said, ""If..."" Oh, ""If..."" Isn't it lovely?",positive,0.9301
It was my mother's.,neutral,0.7612
"It's pretty-pretty, but it’s old.",neutral,0.4801
"Well, maybe it is a little old-fashioned, but...",neutral,0.5536
"oh, I'll fix that.",neutral,0.6404
"H-H-How you do that, huh?",neutral,0.5729
Wait a minute.,neutral,0.5549
There ought to be...,neutral,0.8186
some good ideas in here.,positive,0.9183
Uh-huh.,neutral,0.5418
This one.,neutral,0.6189
"Oh, very nice-nice.",positive,0.9649
Like it!,positive,0.8123
We can do it.- It'll be R-easy.,positive,0.8911
I'll have to shorten the sleeves...,neutral,0.7615
I'll need a sash...,neutral,0.7407
a ruffle...,neutral,0.79
and something for a collar.,neutral,0.6438
And then I'll-- Cinderella!,neutral,0.6275
"Oh, now what do they want?",negative,0.4954
Cinderella!,positive,0.5945
Cinderella!,positive,0.5945
"Oh, well, guess my dress will just have to wait.",neutral,0.5111
Cinderella!,positive,0.5945
Cinderella!,positive,0.5945
"All right, all right!",positive,0.8649
I'm coming.,neutral,0.6873
Poor Cinderelly.,negative,0.7671
"Every time she find a minute, that's the time when they begin it!",neutral,0.7096
"Cinderelly, Cinderelly-- Cinderella!",neutral,0.6532
"Cinderelly, Cinderelly Night and day it's Cinderelly Make the fire, fix the breakfast Wash the dishes, do the mopping And the sweeping and the dusting They always keep her hoppin' She go around in circles 'Til she's very, very dizzy Still they holler Keep-a busy, Cinderelly Yeah...Keep-a busy.",neutral,0.6912
You know what?,neutral,0.7042
Cinderelly's not go to the ball.,neutral,0.6221
What?,neutral,0.5653
Not go?,neutral,0.6908
What did you say?,neutral,0.7699
You'll see.,neutral,0.6752
They fix her.,neutral,0.6466
"Work, work, work.",neutral,0.6752
She'll never get her dress done.,negative,0.8112
P-p-poor Cinderelly.,negative,0.7755
Hey!,neutral,0.5279
We can do it!,positive,0.9284
"We can do it we can do it We can help our Cinderelly We can make the dress so pretty There’s nothing to it, really We'll tie a sash around it Put a ribbon through it When dancing at the ball She'll be more beautiful than all In the lovely dress we'll make for Cinderelly Hurry, hurry hurry, hurry Gonna help our Cinderelly Got no time to dillydally We got to get a-goin' I'll cut it with the scissors And I can do the sewing Leave the sewing to the women You go get some trimmin' And we'll make a lovely dress for Cinderelly We'll make a lovely dress for Cinderelly Follow me, Gus-Gus.",positive,0.8284
I know where to go.,neutral,0.7268
Find a pretty-pretty if we can.,positive,0.7023
Ho-ho-ho.,neutral,0.7825
Cinderelly needs help.,neutral,0.6047
"Surprise, surprise!",positive,0.9563
Pretty surprise for Cinderelly!,positive,0.9522
"And this too, Cinderella, my slippers.",neutral,0.766
"Now don't forget- Cinderella, take my dress!",neutral,0.6265
"Here, mend the buttonholes.",neutral,0.701
"Press my skirt too, and mind the ruffle.",neutral,0.808
"You're always-- And, Cinderella...",neutral,0.5921
Yes?,neutral,0.7116
"When you're through, and before you begin your regular chores, I have a few little things.",neutral,0.8616
Very well.,positive,0.6945
Mother I don't see why...,negative,0.5972
everybody else seems to have such nice things to wear...,positive,0.7389
and I always end up in these old rags.,negative,0.8337
This sash!,neutral,0.5488
"Why, I wouldn’t be seen dead in it!",neutral,0.5854
You should talk!,positive,0.5809
These beads!,positive,0.6245
I'm sick of looking at them!,negative,0.9727
Trash!,negative,0.8583
"Oh, I hate-- I don't see why I can't have- Come on!",negative,0.9534
"Now, be carefee.",neutral,0.714
Duh...,neutral,0.5653
uh...,neutral,0.6271
"yes-yes-yes, real carefee.",positive,0.7696
Oh-ho-ho!,neutral,0.6759
"We can use that, Gus-Gus!",positive,0.6107
Uh...,neutral,0.6651
pretty-pretty pretty-pretty-- Shhh!,positive,0.6698
Look-it!,positive,0.5002
R-ucifee!,neutral,0.7197
Uh...,neutral,0.6651
duh...,neutral,0.5974
duh...,neutral,0.5974
look.,neutral,0.5949
"Oh, beads!",neutral,0.5616
Oh-ho-ho-ho!,neutral,0.6386
Very pretty beads!,positive,0.9734
Oh-ho-ho!,neutral,0.6759
Shhh!,neutral,0.5244
A dream is a wish your heart makes When you're fast asleep In dreams you will lose your heartaches Whatever you wish for you keep Have faith in your dreams and someday No matter how your heart is grieving If you keep on believing The dream that you wish will come true Okay.,positive,0.613
1-2-3-4-5-6-7-8.,neutral,0.7325
Whatever you wish for you keep.,neutral,0.6837
All right.,neutral,0.4897
"Heave-ho, heave-ho!",neutral,0.5825
Heave-ho.,neutral,0.7347
Mmmm mm mm believing The dream that you wish will come...,positive,0.5329
Will come true...,positive,0.6794
Yes?,neutral,0.7116
The carriage is here.,neutral,0.7775
Oh.,neutral,0.5443
"Why, Cinderella, you're not ready, child.",negative,0.7355
I'm not going.,negative,0.7507
Not going?,neutral,0.5267
"Oh, what a shame.",negative,0.9337
"But of course, there will be...",neutral,0.7054
"other times, and-- Yes.",neutral,0.8264
Good night.,positive,0.5576
"Oh, well.",neutral,0.6057
What's a royal ball?,neutral,0.8721
"After all, I suppose it would be...",neutral,0.7849
frightfully dull...,negative,0.7224
and...,neutral,0.7008
and boring...,negative,0.8148
and...,neutral,0.7008
and completely...,neutral,0.7315
completely wonderful.,positive,0.9189
"Oh, why...",neutral,0.5126
it’s my...,neutral,0.7291
Surprise!,positive,0.9558
Surprise!,positive,0.9558
Surprise!,positive,0.9558
Surprise!,positive,0.9558
Duh...,neutral,0.5653
duh...,neutral,0.5974
Happy birthday!,positive,0.9839
"No, no, no, no!",negative,0.754
"Why, I never dreamed...",neutral,0.4706
It's such a surprise!,positive,0.9635
Oh!,neutral,0.5628
How can I ever...why...,negative,0.8795
"Oh, thank you so much!",positive,0.9876
"Now remember, when you're presented to His Highness, be sure-- Wait!",neutral,0.6357
Please...,neutral,0.7261
wait for me!,neutral,0.5687
Isn't it lovely?,positive,0.949
Do you like it?,neutral,0.8392
Do you think it will do?,neutral,0.8698
Cinderella!,positive,0.5945
"Mother, she can't!",negative,0.5881
"You wouldn't-- Oh, no!",negative,0.6791
You...,neutral,0.6931
can't let her!,negative,0.6041
"Girls, please!",neutral,0.5704
"After all, we did make a bargain.",neutral,0.7567
"Didn't we, Cinderella?",neutral,0.798
And I never go back on my word.,neutral,0.6905
"How very clever, these beads.",positive,0.9518
They give it just the right touch.,positive,0.7986
"Don't you think so, Drizella?",neutral,0.8395
"No, I don't!",neutral,0.5166
I think she's-- Why you little thief!,negative,0.7348
They’re my beads!,positive,0.7813
Give them here!,neutral,0.5705
"Oh, no!",negative,0.6841
Oh...,neutral,0.6291
"and look, that's my sash!",positive,0.641
Wearing my sash!,neutral,0.6359
She can't!,negative,0.5753
"Oh, don't!",neutral,0.4711
"Please, stop!",negative,0.7157
My ribbon!,positive,0.626
"Why, you thief!",negative,0.8977
Kitchen wench!,negative,0.7836
"You ungrateful little-- Girls, girls.",negative,0.9472
That's quite enough.,positive,0.6739
"Hurry along now, both of you.",neutral,0.701
I won’t have you upsetting yourselves.,neutral,0.5076
Good night.,positive,0.5576
"In dreams you will lose your heartaches Whatever you wish for you keep Oh, no.",neutral,0.6288
"No, it isn't true.",neutral,0.5086
Have faith in your dreams and someday It's just no use.,neutral,0.5592
Your rainbow will come smiling through No use at all.,positive,0.6983
"No matter how your heart is grieving If you keep on believing I can't believe, not anymore.",negative,0.7212
The dreams that you wish...,neutral,0.7324
There’s nothing left to believe in.,negative,0.5926
Nothing.,neutral,0.5182
"Nothing, my dear?",neutral,0.6576
"Oh, now you don't really mean that.",negative,0.5163
"Oh, but I do!- Nonsense, child!",neutral,0.4667
"If you'd lost all your faith, I couldn’t be here, and here I am!",neutral,0.5746
"Oh, come now.",neutral,0.6014
Dry those tears.,neutral,0.5777
You can't go to the ball looking like that.,negative,0.6061
The ball?,neutral,0.7011
"Oh, but I'm not-- Of course you are.",neutral,0.6351
"But we'll have to hurry, because even miracles take a little time.",neutral,0.6428
Miracles?,neutral,0.8208
Uh-hmm.,neutral,0.6706
Watch.,neutral,0.6939
What in the world did I do with that magic wand?,negative,0.5457
I was sure I-- Magic wand?,neutral,0.8044
That's strange...,neutral,0.555
I...,neutral,0.7305
"I always-- Why then, you must be-- Your Fairy Godmother?",neutral,0.7058
Of course.,neutral,0.5552
Where is that wand?,neutral,0.8012
I-- Oh!,neutral,0.6063
I forgot.,neutral,0.5033
I put it away.,neutral,0.5577
Look-a what she did!,neutral,0.5677
Duh...,neutral,0.5653
duh...,neutral,0.5974
How'd she do it Now...,neutral,0.8382
let's see.,neutral,0.5796
Hmm...,neutral,0.7168
"I'd say the first thing you need is, um...",neutral,0.7943
a pumpkin.,neutral,0.7328
But...,neutral,0.7123
a pumpkin?,neutral,0.7921
Uh-huh.,neutral,0.5418
"Now, um...",neutral,0.7783
Now...,neutral,0.7046
the magic words.,neutral,0.7619
Uh...,neutral,0.6651
Oh...,neutral,0.6291
Ahem!,neutral,0.6649
"Salaga doola menchicka boola Bibbidi-bobbidi-boo Put them together and what have you got Bibbidi-bobbidi-boo Salaga doola menchicka boola Bibbidi-bobbidi-boo It'll do magic believe it or not Bibbidi-bobbidi-boo Now salaga doola means Menchicka boola roo But the thing-a-ma-bob that does the job Is bibbidi-bobbidi-boo Oh, salaga doola menchicka boola Bibbidi-bobbidi-boo Put them together and what have you got Bibbidi-bobbidi Bibbidi-bobbidi Bibbidi-bobbidi-boo Oh, looky, looky.",neutral,0.766
Isn't it wonderfee?,neutral,0.7663
"Isn't it, huh?",neutral,0.6874
"Oh, it's beautiful!",positive,0.9869
"Yes, isn't it?",neutral,0.7126
"Now, with an elegant coach like that, of course, we'll simply have to have...",neutral,0.5332
uh...mice!,neutral,0.6032
Uh...,neutral,0.6651
uh...,neutral,0.6271
mice?,neutral,0.6484
"Oh, this really is nice.",positive,0.9873
"Why, we'll have a coach-and-fou when we're through.",neutral,0.8583
"Just a wave of my stick, and to finish the trick, Bibbidi..",neutral,0.8481
bobbidi...,neutral,0.694
boo!,neutral,0.4909
"Gracious, what did I do?",neutral,0.7741
I was sure there were four there.,neutral,0.8232
There should be one more.,neutral,0.7563
"Oh, ha-ha.",neutral,0.6604
There you are.,neutral,0.6276
Bibbidi...,neutral,0.7046
bobbidi...,neutral,0.694
boo!,neutral,0.4909
"Shoo!- Oh, poor Lucifer.",negative,0.7908
"Serves him right, I'd say.",neutral,0.6487
Now...,neutral,0.7046
um...,neutral,0.627
where were we?,neutral,0.8008
"Oh, goodness, yes.",positive,0.7204
You can't go to the ball without...,neutral,0.7203
um...,neutral,0.627
a horse!,neutral,0.6969
A-a-another one?,neutral,0.8059
"But tonight, for a change, you'll handle the reins...",neutral,0.7214
and sit in the driver's seat too.,neutral,0.8307
"For instead of a horse, why the coachman, of course.",neutral,0.684
Bibbidi-bobbidi-boo!,neutral,0.6596
"Well, that does it, I guess.",neutral,0.6387
"Except for-- oh, yes, the finishing touch...",neutral,0.6564
and that's you.,neutral,0.6867
"Yes, Bruno, that's right!",positive,0.8249
You'll be footman tonight.,neutral,0.8298
"Bibbidi-bobbidi-boo Well, well, hop in, my dear.",neutral,0.6961
We can't waste time.,negative,0.598
But...,neutral,0.7123
