text,sentiment,score
Heihei?,neutral,0.8024
Heihei!,neutral,0.5323
Stay.,neutral,0.6516
Okay.,neutral,0.5844
"Next stop, Maui.",neutral,0.7891
I am Moana of Motunui.,neutral,0.8472
You will board my boat...,neutral,0.8348
sail...,neutral,0.7004
across the sea...,neutral,0.8194
and restore the heart of Te Fiti.,neutral,0.7023
I am Moana of Motu...,neutral,0.8703
Board my boat!,neutral,0.5404
"Oh, no.",negative,0.6307
"No, no, no!",negative,0.7057
Ocean...,neutral,0.7165
can I get a little help?,neutral,0.8223
"No, no.",negative,0.5318
Please.,neutral,0.6087
Come on!,positive,0.6006
Help me!,neutral,0.617
Please!,neutral,0.5394
What?,neutral,0.5653
I said help me!,neutral,0.6581
And wrecking my boat?,negative,0.7279
Not helping!,negative,0.8912
Fish pee in you all day!,negative,0.5058
So...,neutral,0.7269
Maui?,neutral,0.7169
Maui!,neutral,0.5768
"Maui, demigod of the wind and sea...",neutral,0.6943
I am Moana of Motunui.,neutral,0.8472
You will board my boat.,neutral,0.8446
No.,neutral,0.4936
You will board my boat.,neutral,0.8446
Yeah.,neutral,0.5491
I am Moana of Motunui.,neutral,0.8472
You will board my...,neutral,0.8839
Boat!,neutral,0.507
A boat!,neutral,0.5942
The gods have given me a...,positive,0.7138
"Maui, shapeshifter...",neutral,0.6979
demigod of the wind and sea...,neutral,0.6252
I am Moana of...,neutral,0.8755
Hero of men.,neutral,0.6254
What?,neutral,0.5653
"It's actually, Maui, shapeshifter, demigod of the wind and sea...",neutral,0.8436
hero of men.,neutral,0.6878
I interrupted.,negative,0.4811
From the top.,neutral,0.6415
Hero of men.,neutral,0.6254
Go.,neutral,0.5352
I am...,neutral,0.7637
"Sorry, sorry, sorry.",negative,0.8143
And women.,neutral,0.6714
Men and women.,neutral,0.7391
Both.,neutral,0.617
All.,neutral,0.5422
"Not a guy, girl thing.",neutral,0.6846
"You know, Maui is a hero to all.",positive,0.7849
You're doing great.,positive,0.927
What?,neutral,0.5653
No!,neutral,0.4416
I'm here to...,neutral,0.796
Of course.,neutral,0.5552
"Yes, yes, yes.",positive,0.8972
Maui always has time for his fans.,positive,0.6328
When you use a bird to write with...,neutral,0.8561
it's called tweeting.,neutral,0.7875
"I know, not every day you get a chance to meet your hero.",neutral,0.6234
You are not my hero.,negative,0.837
And I'm not here so you can sign my oar!,neutral,0.6059
I'm here 'cause you stole the heart of Te Fiti!,negative,0.5316
And you will board my boat...,neutral,0.846
and sail across the sea and put it back!,neutral,0.7401
"Yeah, it almost sounded like you don't like me...",negative,0.6921
which is impossible because...,negative,0.6351
"I got stuck here for 1,000 years...",negative,0.7862
trying to get the heart as a gift for you mortals.,neutral,0.8136
So you could have the power to create life itself.,positive,0.4981
Yeah.,neutral,0.5491
"So, what I believe you were trying to say...",neutral,0.8806
"is ""thank you."" ""Thank you?"" You're welcome.",positive,0.9325
What?,neutral,0.5653
"No, no, no!",negative,0.7057
I didn't...,neutral,0.6823
I wasn't...,neutral,0.6759
Why would I ever say that?,negative,0.7605
"Okay, okay.",neutral,0.4838
"I see what's happening Yeah You're face to face with greatness and it's strange You don't even know how you feel It's adorable Well it's nice to see that humans never change Open your eyes Let's begin Yes, it's really me It's Maui Breathe it in I know it's a lot The hair The bod When you're staring at a demigod What can I say except You're welcome For the tides, the sun, the sky Hey, it's okay, it's okay You're welcome I'm just an ordinary demiguy Hey!",positive,0.8978
What has two thumbs and pulled up the sky When you were waddling yay high?,neutral,0.8028
This guy When the nights got cold Who stole you fire from down below?,neutral,0.6068
"You're looking at him yo Oh also I lassoed the sun You're welcome To stretch your days and bring you fun Also I harnessed the breeze You're welcome To fill your sails and shake your trees So what can I say except You're welcome For the islands I pulled from the sea There's no need to pray It's okay You're welcome Ha I guess it's just my way of being me You're welcome You're welcome Well come to think of it Kid, honestly I could go on and on I could explain every natural phenomenon The tide, the grass, the ground Oh that was Maui just messing around I killed an eel I buried its guts Sprouted a tree Now you got coconuts What's the lesson?",positive,0.8496
What is the take away?,neutral,0.8091
"Don't mess with Maui when he's on a breakaway And the tapestry here on my skin Is a map of the victories I win Look where I've been I make everything happen Look at that Mean Mini-Maui just tickety tappin' Ha ha Ha ha Ha ha Hey Well anyway let me say You're welcome You're welcome For the wonderful world you know Hey, it's okay, it's okay You're welcome You're welcome Well come to think of it I gotta go Hey it's your day to say You're welcome You're welcome 'Cause I'm gonna need that boat I'm sailing away away You're welcome You're welcome 'Cause Maui can do everything but float You're welcome You're welcome You're welcome You're welcome Huh?",positive,0.9116
And thank you!,positive,0.9315
Hey!,neutral,0.5279
Let me out!,neutral,0.6271
"You lying, slimy son of a...",negative,0.9613
You're welcome You're so welcome.,positive,0.9885
No.,neutral,0.4936
I'm not going to Te Fiti with some kid.,negative,0.6575
I'm going to get my hook.,neutral,0.6415
You have yours and I'm not Maui without mine.,neutral,0.7316
"Okay, talk to the back.",neutral,0.7558
Boat snack.,neutral,0.6885
"Good riddance, you filthy pile of pebbles.",negative,0.947
"Oh, no, no, no.",negative,0.746
Don't look at me like that.,negative,0.7954
It's a beautiful cave.,positive,0.9367
She's gonna love it.,positive,0.9353
And I'm going to love you in ma belly.,positive,0.7984
"Now, let's fatten you up, drumstick.",neutral,0.7979
I could watch that all day.,positive,0.8332
Okay.,neutral,0.5844
Enjoy the island.,positive,0.8209
"Maui, out.",neutral,0.7109
No!,neutral,0.4416
Stop!,negative,0.5341
Hey!,neutral,0.5279
You have to put back the heart!,neutral,0.6401
Did not see that coming.,negative,0.7533
I am Moana of Motunui.,neutral,0.8472
This is my canoe...,neutral,0.7542
and you will journey to...,neutral,0.9025
"All right, get over it.",neutral,0.6373
We gotta move.,neutral,0.7009
And she's back.,neutral,0.5473
I am Moana of Motunui...,neutral,0.8699
"It was Moana, right?",neutral,0.8755
Yes.,positive,0.461
And you will restore the heart!,positive,0.7724
All right.,neutral,0.4897
I'm out.,negative,0.5559
"Oh, come on!",neutral,0.5291
What is your problem?,negative,0.602
Are you afraid of it?,neutral,0.7162
No!,neutral,0.4416
No.,neutral,0.4936
I'm not afraid.,positive,0.5069
Stay out of it or you're sleeping in my armpit.,negative,0.6229
"You, stop it.",negative,0.5131
That is not a heart.,negative,0.738
It is a curse.,negative,0.8549
"The second I took it, I got blasted outta the sky...",neutral,0.5706
and I lost my hook.,negative,0.5848
Get it away from me.,negative,0.6712
Get this away?,negative,0.6662
"Hey, hey, hey!",positive,0.6822
"I'm a demigod, okay?",negative,0.5842
Stop that.,negative,0.6958
I will smite you!,negative,0.7658
You wanna get smote?,neutral,0.7402
Smotten?,neutral,0.6864
"Listen, that thing doesn't give you power to create life...",negative,0.5937
it's a homing beacon of death.,negative,0.5864
"If you don't put it away, bad things are gonna come for it.",negative,0.9311
Come for this?,neutral,0.8419
The heart?,neutral,0.7498
You mean this heart right here?,neutral,0.7863
"Don't, you can't raise your voice like that!",negative,0.7594
Come and get it!,positive,0.681
You are gonna get us killed!,negative,0.9346
"No, I'm gonna get us to Te Fiti, so you can put it back.",neutral,0.7873
Thank you.,positive,0.853
You're welcome.,positive,0.9099
Kakamora.,neutral,0.6419
Kaka-what?,neutral,0.6908
Murdering little pirates.,negative,0.8676
Wonder what they're here for.,neutral,0.8632
They're kinda cute.,positive,0.9648
Ocean!,positive,0.5233
Do something!,neutral,0.5883
Help us!,positive,0.5855
"The ocean doesn't help you, you help yourself!",neutral,0.533
Tighten the halyard.,neutral,0.6963
Bind the stays!,neutral,0.7239
You can't sail?,neutral,0.5741
I am self-taught.,neutral,0.7463
Can't you shapeshift or something?,neutral,0.7634
Do you see my hook?,neutral,0.8202
"No magic hook, no magic powers!",neutral,0.6102
Their boat is turning into more boats!,neutral,0.6104
"Yep, I just did that.",neutral,0.6012
"No, no!",negative,0.6435
Heihei!,neutral,0.5323
Maui!,neutral,0.5768
They took the heart!,neutral,0.5388
That's a chicken.,negative,0.6233
The heart is in the...,neutral,0.8272
We have to get him back!,positive,0.5925
Maui!,neutral,0.5768
Cheeeehoooo!,positive,0.9015
There!,positive,0.5739
Right there!,positive,0.6329
You're turning?,neutral,0.8184
What are you doing?,neutral,0.8242
Escaping!,neutral,0.7016
The heart!,positive,0.596
Forget it!,negative,0.4277
You'll never get it back!,negative,0.6169
"Besides, you got a better one.",positive,0.6038
Hey!,neutral,0.5279
What am I gonna steer with?,neutral,0.8181
They're just gonna kill ya!,negative,0.8844
Coconuts.,neutral,0.6645
Got it!,positive,0.8332
Hey!,neutral,0.5279
Yeah!,positive,0.7406
We did it!,positive,0.8999
"Congratulations on not being dead, girlie.",positive,0.8926
You surprise me.,positive,0.8388
But I'm still not taking that thing back.,negative,0.6736
You wanna get to Te Fiti you gotta go through a whole ocean of bad.,negative,0.5039
Not to mention Te Kā.,neutral,0.774
Lava monster?,neutral,0.7796
Ever defeat a lava monster?,neutral,0.6763
No.,neutral,0.4936
Have you?,neutral,0.6867
I'm not going on a suicide mission with some mortal.,negative,0.5994
You can't restore the heart without me...,neutral,0.5855
and me says no.,negative,0.4759
I'm getting my hook.,neutral,0.6601
End of discussion.,neutral,0.6162
You'd be a hero.,positive,0.6811
"That's what you're all about, right?",neutral,0.7672
"Little girl, I am a hero.",positive,0.8707
Maybe you were.,neutral,0.7543
But now...,neutral,0.7296
now you're just the guy who stole the heart of Te Fiti.,negative,0.8342
The guy who cursed the world.,negative,0.9316
You're no one's hero.,negative,0.6285
No one?,neutral,0.6484
But...,neutral,0.7123
put this back...,neutral,0.7341
save the world...,neutral,0.5622
you'd be everyone's hero.,positive,0.7373
Maui!,neutral,0.5768
Maui!,neutral,0.5768
Maui!,neutral,0.5768
You're so amazing!,positive,0.9904
We'd never make it without my hook.,neutral,0.5582
Not past Te Kā.,neutral,0.7909
Then we get your hook.,neutral,0.6846
"We get your hook, take out Te Kā, restore the heart.",neutral,0.7207
Unless you don't wanna be...,neutral,0.63
"Maui, demigod of the wind and sea.",neutral,0.6752
Hero to...,neutral,0.8226
all.,neutral,0.5272
"First, we get my hook.",neutral,0.694
Then save the world.,neutral,0.6428
Deal?,neutral,0.7844
Deal.,neutral,0.63
Worth a shot.,neutral,0.5897
"Okay, we go east.",neutral,0.7967
To the lair of Tamatoa.,neutral,0.8096
"If anyone has my hook, it's that beady-eyed bottom-feeder.",neutral,0.5752
Teach me to sail.,neutral,0.7901
My job is to deliver Maui across the great ocean.,neutral,0.5471
I should...,neutral,0.7845
I should be sailing.,neutral,0.6316
"It's called wayfinding, princess.",neutral,0.822
And it's not just sails and knots...,neutral,0.7651
it's seeing where you're going in your mind.,neutral,0.8115
Knowing where you are...,neutral,0.8214
by knowing where you've been.,neutral,0.7632
"Okay, first, I'm not a princess.",neutral,0.5321
I am the daughter of the chief.,neutral,0.8707
Same difference.,neutral,0.6367
No.,neutral,0.4936
"If you wear a dress, and you have an animal sidekick...",neutral,0.8749
you're a princess.,positive,0.532
You are not a wayfinder.,negative,0.7727
"You will never be a wayfinder, you will never be a...",negative,0.4933
Really?,neutral,0.6008
Blow dart in my butt cheek?,neutral,0.581
You are a bad person.,negative,0.9757
"If you can talk, you can teach.",neutral,0.6404
Wayfinding.,neutral,0.7516
Lesson one.,neutral,0.6982
Hit it.,neutral,0.5384
Pull the sheet.,neutral,0.6472
Not the sheet.,neutral,0.5983
No.,neutral,0.4936
Nope.,neutral,0.4866
Nope.,neutral,0.4866
No.,neutral,0.4936
Tried that one already.,neutral,0.7201
"You're measuring the stars, not giving the sky a high-five.",neutral,0.5967
"If the current's warm, you're going the right way.",positive,0.8451
It's cold.,neutral,0.5305
"Wait, it's getting warmer.",positive,0.644
That is disgusting!,negative,0.9488
What is wrong with you?,negative,0.9575
We're here?,neutral,0.8199
"See, told you I could do it!",positive,0.7433
Motunui?,neutral,0.7481
I'm home?,neutral,0.7482
Moana!,neutral,0.5686
Dad?,neutral,0.7078
Moana!,neutral,0.5686
Mom?,neutral,0.6889
Help!,neutral,0.6156
No!,neutral,0.4416
Moana!,neutral,0.5686
Enjoy your beauty rest?,positive,0.6259
"You know, a real wayfinder never sleeps...",neutral,0.7447
so they actually get where they need to go.,neutral,0.7717
"Muscle up, buttercup.",neutral,0.7489
We're here.,neutral,0.5305
You're sure this guy's gonna have your hook?,neutral,0.7289
Tamatoa?,neutral,0.7269
"Oh, he'll have it.",neutral,0.6655
He's a scavenger.,negative,0.6294
Collects stuff.,neutral,0.8159
Thinks it makes him look cool.,positive,0.7822
"And for Tamatoa, trust me...",neutral,0.7573
my hook is the coolest collectible.,positive,0.9728
And he lives up there?,neutral,0.799
"No, no, no.",negative,0.6471
That's just the entrance...,neutral,0.7577
to Lalotai.,neutral,0.6747
Lalotai?,neutral,0.7166
Realm of monsters?,neutral,0.6295
We're going to the realm of monsters?,neutral,0.6712
We?,neutral,0.6722
No.,neutral,0.4936
Me.,neutral,0.6166
You are gonna stay here with the other chicken.,neutral,0.8175
That's what I'm talking about.,neutral,0.8108
Gimme some.,neutral,0.6934
Come on.,neutral,0.5758
That was a good one.,positive,0.9609
How do you not get it?,negative,0.6412
"I called her a chicken, there's a chicken on the boat.",neutral,0.4889
"I know she's human, but that's not the...",neutral,0.5687
You know what?,neutral,0.7042
Forget it.,negative,0.5068
Forget it!,negative,0.4277
I'm not explaining it to you.,negative,0.5641
'Cause then it's not funny.,negative,0.7265
