text,sentiment,score
"Don't despair, Your Majesties.",positive,0.5213
Merryweather still has her gift to give.,positive,0.8706
Then she can undo this fearful curse?,neutral,0.6669
"Oh, no, sire.",negative,0.5821
Maleficent's powers are far too great.,positive,0.8074
But she can help.,neutral,0.6282
But...,neutral,0.7123
"Just do your best, dear.",positive,0.6041
"Yes, go on.",neutral,0.5535
"Sweet princess, if through this wicked witch's trick a spindle should your finger prick, a ray of hope there still may be in this, the gift I give to thee.",neutral,0.5845
"Not in death, but just in sleep.",neutral,0.6982
The fateful prophecy you'll keep.,neutral,0.7573
"And from this slumber you shall wake, when true love's kiss the spell shall break.",neutral,0.5827
"For true love Conquers all But King Stefan, still fearful of his daughter's life, did then and there decree that every spinning wheel in the kingdom should on that very day be burned.",neutral,0.6584
So it was done.,neutral,0.6561
"Oh, silly fiddle-faddle.",negative,0.766
"Now, come have a nice cup of tea, dear.",positive,0.895
I'm sure it'll work out somehow.,positive,0.7334
"Well, a bonfire won't stop Maleficent.",neutral,0.6024
Of course not.,negative,0.5204
But what will?,neutral,0.7473
"Well, perhaps if we reason with her.",neutral,0.8663
Reason?,neutral,0.7037
With Maleficent?,neutral,0.916
"Well, she can't be all bad.",neutral,0.5793
"Oh, yes, she can!",positive,0.877
"Oh, I'd like to turn her into a fat, old hoptoad.",negative,0.8136
"Now, dear, that isn't a very nice thing to say.",negative,0.878
"Besides, we can't.",negative,0.696
You know our magic doesn't work that way.,negative,0.583
"It can only do good, dear, to bring joy and happiness.",positive,0.9599
"Well, that would make me happy.",positive,0.9585
But there must be some way.,neutral,0.6716
There is!,positive,0.6891
There is?,neutral,0.7796
"What is it, Flora?",neutral,0.8342
I'm going to...,neutral,0.8206
"Shh, shh, shh, shh.",neutral,0.6137
Even walls have ears.,neutral,0.6707
Follow me.,neutral,0.6722
I'll turn her into a flower.,positive,0.5326
Maleficent?,neutral,0.8685
"Oh, no, dear.",negative,0.6603
The princess.,neutral,0.7035
"Oh, she'd make a lovely flower.",positive,0.9351
Don't you see?,neutral,0.6736
A flower can't prick its finger.,neutral,0.6818
It hasn't any.,negative,0.4822
That's right.,neutral,0.569
She'll be perfectly safe.,positive,0.5999
Until Maleficent sends a frost.,neutral,0.8496
"Yes, uh...",neutral,0.8324
"Oh, dear.",neutral,0.4791
She always ruins your nicest flowers.,negative,0.8038
You're right.,positive,0.4782
And she'll be expecting us to do something like that.,neutral,0.5871
"Well, what won't she expect?",neutral,0.5935
She knows everything.,neutral,0.6536
"Oh, but she doesn't, dear.",neutral,0.5836
"Maleficent doesn't know anything about love, or kindness or the joy of helping others.",negative,0.6012
"You know, sometimes I don't think she's really very happy.",negative,0.7252
That's it!,positive,0.5892
Of course.,neutral,0.5552
It's the only thing she can't understand and won't expect.,negative,0.7552
"Now, now, we'll have to plan it carefully.",neutral,0.8366
Let's see.,neutral,0.607
"The woodcutter's cottage, yes, yes, the abandoned one.",neutral,0.6002
"Of course, the King and Queen will object.",neutral,0.5949
But when we explain it's the only way...,neutral,0.5632
Explain what?,neutral,0.7082
About the three peasant women raising a foundling child deep in the forest.,neutral,0.7453
"Oh, that's very nice of them.",positive,0.9784
Who are they?,neutral,0.8249
Turn around.,neutral,0.7108
"Why, it's us!",neutral,0.4797
Uh-huh.,neutral,0.5418
"You mean, ""we"" us?",neutral,0.6961
Uh-huh.,neutral,0.5418
Take care of the baby?,neutral,0.7984
Why not?,neutral,0.6867
"Oh, I'd like that.",positive,0.8719
"Well, yes, but we'd have to feed it.",neutral,0.5988
And wash it and dress it and rock it to sleep.,neutral,0.766
"Oh, I'd love it.",positive,0.9535
You really think we can?,neutral,0.5189
"If humans can do it, so can we.",positive,0.6814
And we'd have our magic to help us.,neutral,0.597
That's right.,neutral,0.569
"No, no, no, no, no!",negative,0.7927
No magic.,neutral,0.722
I'll take those wands right now.,neutral,0.7224
"Oh, better get rid of those wings, too.",neutral,0.4862
You mean live like mortals?,neutral,0.623
For 16 years?,neutral,0.7521
Uh-huh.,neutral,0.5418
"Now, now, we don't know how.",neutral,0.5186
We've never done anything without magic.,neutral,0.7201
That's why Maleficent will never suspect.,neutral,0.7008
But who'll wash?,neutral,0.6685
And cook?,neutral,0.7496
"Oh, we'll all pitch in.",neutral,0.5337
I'll take care of the baby.,neutral,0.7126
"Let me have it, dear.",neutral,0.653
Come along now.,neutral,0.7173
We must tell Their Majesties at once.,neutral,0.822
Flora?,neutral,0.676
Flora?,neutral,0.676
"So, the King and his queen watched with heavy hearts as their most precious possession, their only child, disappeared into the night.",neutral,0.644
Many sad and lonely years passed by for King Stefan and his people.,negative,0.8538
"But as the time for the princess's 16th birthday drew near, the entire kingdom began to rejoice.",positive,0.9532
"For everyone knew that as long as Maleficent's domain, the Forbidden Mountains, thundered with her wrath and frustration, her evil prophecy had not yet been fulfilled.",negative,0.6986
It's incredible!,positive,0.9699
"Sixteen years, and not a trace of her!",negative,0.5691
She couldn't have vanished into thin air!,neutral,0.535
Are you sure you searched everywhere?,neutral,0.7791
"Yes, uh, yes, everywhere.",neutral,0.5016
We all did.,neutral,0.6935
"Yes, yes.",positive,0.8412
And what about the town?,neutral,0.8155
The forest?,neutral,0.806
The mountains?,neutral,0.8192
"Uh, we searched mountains, forests...",neutral,0.6732
"And houses and, uh...",neutral,0.7831
Let me see.,neutral,0.6551
And all the cradles.,neutral,0.6518
Cradle?,neutral,0.77
"Yep, yep.",positive,0.4802
Every cradle.,neutral,0.5151
Cradle!,neutral,0.6252
"Did you hear that, my pet?",neutral,0.7231
All these years they've been looking for a baby.,neutral,0.584
Fools!,negative,0.7445
Idiots!,negative,0.9267
Imbeciles!,neutral,0.5601
"Oh, they're hopeless.",negative,0.8668
A disgrace to the forces of evil.,negative,0.9624
My pet.,positive,0.4988
You are my last hope.,positive,0.6115
Circle far and wide.,neutral,0.7919
"Search for a maid of 16, with hair of sunshine gold and lips red as the rose.",neutral,0.7938
"Go, and do not fail me.",neutral,0.6555
"And so, for 16 long years, the whereabouts of the princess remained a mystery.",negative,0.4945
"While deep in the forest, in a woodcutter's cottage, the good fairies carried out their well-laid plan.",neutral,0.4975
"Living like mortals, they had reared the child as their own, and called her Briar Rose.",neutral,0.9125
"On this, her 16th birthday, the good fairies had planned a party.",positive,0.6616
And something extra special for a surprise.,positive,0.7297
"Well, how about this one?",neutral,0.8079
This is the one I picked.,neutral,0.5452
"Oh, she'll look beautiful in that.",positive,0.9714
"Now, I thought a few changes here.",neutral,0.8451
Uh-huh.,neutral,0.5418
Don't forget a pretty bow.,positive,0.7508
"Yes, and raise the shoulder line.",neutral,0.7001
We'll make it blue.,neutral,0.5353
"Oh, no, dear, pink.",negative,0.6026
But...,neutral,0.7123
"Of course, we need a few pleats.",neutral,0.8036
"Yes, but how are we gonna get her out of the house?",neutral,0.5523
I'll think of something.,neutral,0.7232
"Well, and what are you three dears up to?",neutral,0.7815
Up to?,neutral,0.7222
Up to?,neutral,0.7222
Up to?,neutral,0.7222
"Well, well, we...",neutral,0.8228
We want you to pick some berries.,neutral,0.7825
That's it!,positive,0.5892
Berries!,neutral,0.5708
Berries?,neutral,0.7326
Lots of berries.,neutral,0.5357
But I picked berries yesterday.,neutral,0.7754
"Oh, we need more, dear.",neutral,0.6173
"Lots, lots more.",neutral,0.5283
Yes.,positive,0.461
"Now, don't hurry back, dear.",neutral,0.7096
But don't go too far.,neutral,0.7659
And don't speak to strangers.,neutral,0.6952
"Goodbye, dear.",neutral,0.6237
Goodbye.,neutral,0.5621
Goodbye.,neutral,0.5621
Goodbye.,neutral,0.5621
I wonder if she suspects.,neutral,0.758
Of course not.,negative,0.5204
Come on.,neutral,0.5758
Will she be surprised.,neutral,0.8439
A real birthday party.,positive,0.7766
With a real birthday cake.,positive,0.717
"Yes, and a dress a princess can be proud of.",positive,0.8784
I'll get the wands.,neutral,0.6905
"Yes, you can, uh...",positive,0.5852
The wands?,neutral,0.7927
"Oh, no!",negative,0.6841
No magic!,neutral,0.631
But the 16 years are almost over.,neutral,0.6548
We're taking no chances.,neutral,0.6581
But I've never baked a fancy cake.,neutral,0.5791
"Oh, you won't have to, dear.",neutral,0.6564
I'm going to bake the cake.,neutral,0.7041
You?,neutral,0.6413
"Now, she's always wanted to, dear.",neutral,0.6017
And this is her last chance.,neutral,0.6865
Well...,neutral,0.7051
I'm going to make it 15 layers with pink and blue forget-me-nots.,neutral,0.6369
And I'm making the dress.,neutral,0.8185
"But you can't sew, and she's never cooked.",negative,0.6966
It's simple.,neutral,0.5515
All you do is follow the book.,neutral,0.7404
"Up here, dear.",neutral,0.6857
You can be the dummy.,negative,0.7307
"Well, I still say we ought to use magic.",neutral,0.8258
"""Flour, three cups."" Cups, cups, cups, cups, cups, cups.",neutral,0.7012
Oh.,neutral,0.5443
"One, two, three.",neutral,0.6842
What's that for?,neutral,0.7706
"Well, it's got to have a hole in the bottom.",neutral,0.5202
That's for the feet to go through.,neutral,0.812
It's pink!,positive,0.8249
"Oh, lovely shade, isn't it?",positive,0.8682
But I wanted it blue.,neutral,0.7109
"Now, dear, we decided pink was her color.",neutral,0.8027
You decided!,positive,0.5422
"""Two eggs, fold in gently."" Fold?",neutral,0.8536
"Oh, well.",neutral,0.6057
I can't breathe!,negative,0.799
Let me out of here.,negative,0.6342
It looks awful.,negative,0.9462
"That's because it's on you, dear.",neutral,0.7341
"""Now, yeast, one tsp."" ""Tsp?"" One teaspoon.",neutral,0.72
"Oh, one teaspoon, of course.",neutral,0.7722
"Oh, gracious, how that child has grown.",positive,0.6357
"Oh, it seems only yesterday we brought her here.",neutral,0.6686
Just a tiny baby.,neutral,0.6786
"Why, Merryweather.",neutral,0.7034
"Whatever is the matter, dear?",neutral,0.7621
"After today she'll be a princess, and we won't have any Briar Rose.",neutral,0.696
"Oh, Flora.",neutral,0.6706
"Now, now, now, now.",neutral,0.6004
"Well, we all knew this day had to come.",neutral,0.5563
But why did it have to come so soon?,negative,0.6509
"After all, we've had her for 16 years.",neutral,0.7397
Sixteen wonderful years.,positive,0.9162
"Oh, gracious!",positive,0.5706
We're acting like a lot of ninnies.,negative,0.6743
Come on.,neutral,0.5758
She'll be back before we get started.,neutral,0.8213
"You hear that, Samson?",neutral,0.8165
Beautiful.,positive,0.9154
What is it?,neutral,0.75
Come on.,neutral,0.5758
Let's find out.,neutral,0.6291
"Aw, come on.",negative,0.5985
For an extra bucket of oats?,neutral,0.9016
And a few carrots?,neutral,0.8416
"Hup, boy!",positive,0.5397
Whoa!,neutral,0.4812
No carrots.,neutral,0.6635
"I wonder I wonder I wonder why each little bird Has a someone To sing to Sweet things to A gay little love melody I wonder I wonder If my heart keeps singing Will my song go winging To someone Who will find me And bring back a love song To me Oh, dear.",positive,0.5219
Why do they still treat me like a child?,negative,0.9712
Who?,neutral,0.6756
Aunt Flora and Fauna and Merryweather.,neutral,0.8862
They never want me to meet anyone.,negative,0.7731
But you know something?,neutral,0.8106
I fooled them.,neutral,0.5797
I have met someone.,neutral,0.7539
Who?,neutral,0.6756
Who?,neutral,0.6756
Who?,neutral,0.6756
Oh...,neutral,0.6291
A prince.,neutral,0.5206
"Well, he's tall and handsome and...",positive,0.8952
And so romantic.,positive,0.8066
"Oh, we walk together and talk together.",positive,0.5134
"And just before we say goodbye, he takes me in his arms, and then...",neutral,0.6386
I wake up.,neutral,0.5737
"Yes, it's only in my dreams.",positive,0.4937
"But they say if you dream a thing more than once, it's sure to come true.",positive,0.6811
And I've seen him so many times.,neutral,0.6396
"You know, Samson, there was something strange about that voice.",neutral,0.6757
Too beautiful to be real.,positive,0.8217
"Maybe it was a mysterious being, a wood sprite, or...",neutral,0.9035
"Here, stop!",negative,0.5043
"Why, it's my dream prince.",positive,0.7987
Your Highness.,neutral,0.7083
"You know, I'm really not supposed to speak to strangers.",neutral,0.4946
But we've met before.,neutral,0.7642
"I know you I walked with you once upon a dream I know you The gleam in your eyes is so familiar a gleam Yet I know it's true That visions are seldom all they seem But if I know you I know what you'll do You'll love me at once The way you did once upon a dream La, la, la, la, la But if I know you I know what you'll do You'll love me at once The way you did The way you...",positive,0.5798
Once upon a dream Oh.,neutral,0.7439
Oh!,neutral,0.5628
I'm awfully sorry.,negative,0.7705
I didn't mean to frighten you.,neutral,0.557
"Oh, it...",neutral,0.6772
Wasn't that.,neutral,0.6666
"It's just that you're, uh, uh...",neutral,0.6648
A stranger?,neutral,0.7766
Mmm-hmm.,neutral,0.7214
But don't you remember?,neutral,0.6929
We've met before.,neutral,0.7522
We...,neutral,0.7607
We have?,neutral,0.7538
"Well, of course.",neutral,0.6671
You said so yourself.,neutral,0.7531
Once upon a dream.,neutral,0.7513
I know you I walked with you once upon a dream I know you The gleam in your eyes is so familiar a gleam And I know it's true That visions are seldom all they seem But if I know you I know what you'll do You'll love me at once The way you did once Upon a dream Who are you?,positive,0.6588
What's your name?,neutral,0.7728
Hmm?,neutral,0.702
Oh!,neutral,0.5628
My name.,neutral,0.6364
"Why, it's, it's...",neutral,0.6387
"Oh, no, no.",negative,0.7075
I can't.,negative,0.7719
I...,neutral,0.7305
Goodbye.,neutral,0.5621
But when will I see you again?,neutral,0.7235
"Oh, never, never!",negative,0.6476
Never?,neutral,0.6271
"Well, maybe someday.",neutral,0.748
When?,neutral,0.7904
Tomorrow?,neutral,0.8065
"Oh, no!",negative,0.6841
This evening!,positive,0.5049
Where?,neutral,0.7096
At the cottage in the glen.,neutral,0.7532
There.,neutral,0.551
Whoop!,positive,0.6877
"Well, what do you think of it?",neutral,0.8314
"Why, it's...",neutral,0.6869
"It's a very unusual cake, isn't it?",neutral,0.6546
Yes.,positive,0.461
"Of course, it'll be much stiffer after it's baked.",neutral,0.6718
"Of course, dear.",neutral,0.5878
"Um, what do you think of the dress?",neutral,0.8768
"Well, it's...",neutral,0.7409
"It's not exactly the way it is in the book, is it?",negative,0.5506
"Oh, I improved it.",positive,0.6299
But perhaps if I added a few more ruffles...,neutral,0.7143
What do you think?,neutral,0.809
"Um, I think so.",neutral,0.8191
"What do you think, Merryweather?",neutral,0.8771
I think we've had enough of this nonsense!,negative,0.903
I think we ought to think of Rose and what she'll think of this mess.,neutral,0.6437
I still think what I thunk before.,neutral,0.7729
I'm going to get those wands.,neutral,0.6182
"You know, I think she's right.",positive,0.5233
"Here they are, good as new!",positive,0.9817
"Careful, Merryweather.",neutral,0.7677
"Quick, lock the doors.",neutral,0.5795
"Fauna, you close the windows.",neutral,0.7883
"Oh, block up every cranny.",negative,0.4946
We can't take any chances.,negative,0.4806
"And now, you take care of the cake.",neutral,0.7942
While I...,neutral,0.8029
"Clean the room, dear.",neutral,0.6441
And I'll make the dress.,neutral,0.7826
Now hurry!,neutral,0.5728
Ooh!,neutral,0.554
"Come on, bucket, mop, broom.",neutral,0.6975
Flora says clean up the room.,neutral,0.6956
"And now to make a lovely dress, fit to grace a fair princess.",positive,0.8753
"Eggs, flour, mi...",neutral,0.8118
Just do it like it says here in the book.,neutral,0.7793
I'll put on the candles.,neutral,0.7409
"Oh, no, not pink.",neutral,0.498
Make it blue.,neutral,0.6703
Merryweather!,positive,0.8688
Make it pink.,neutral,0.6437
Make it blue.,neutral,0.6703
"Oh, pink.",neutral,0.627
Blue.,neutral,0.6216
Now look what you've done!,neutral,0.4428
Shh.,negative,0.4913
Listen.,neutral,0.6733
It's Rose.,neutral,0.597
She's back.,positive,0.6278
Enough of this foolishness.,negative,0.9646
Make it pink.,neutral,0.6437
"Now, hide, quick!",neutral,0.598
Blue.,neutral,0.6216
Aunt Flora!,neutral,0.6368
Good gracious!,positive,0.8913
Who left the mop running?,neutral,0.7666
"Stop, mop.",negative,0.6576
"Aunt Flora, Fauna, Merryweather.",neutral,0.8545
Where is everybody?,neutral,0.5803
Oh!,neutral,0.5628
Surprise!,positive,0.9558
Happy birthday!,positive,0.9839
"Oh, you darlings.",negative,0.655
This is the happiest day of my life.,positive,0.9921
Everything's so wonderful.,positive,0.9857
Just wait till you meet him.,neutral,0.8025
Him?,neutral,0.7505
Rose.,neutral,0.6112
You...,neutral,0.6931
You've met some stranger?,neutral,0.8068
"Oh, he's not a stranger.",neutral,0.679
We've met before.,neutral,0.7522
You have?,neutral,0.7151
Where?,neutral,0.7096
Once upon a dream.,neutral,0.7513
I know you I walked with you once upon a dream She's in love.,positive,0.5093
"Oh, no.",negative,0.6307
This is terrible.,negative,0.9665
Why?,neutral,0.612
"After all, I am 16.",neutral,0.7509
"It isn't that, dear.",neutral,0.6922
You're already betrothed.,neutral,0.794
Betrothed?,neutral,0.8134
Since the day you were born.,neutral,0.6982
"To Prince Phillip, dear.",neutral,0.8314
But that's impossible.,negative,0.6756
How could I marry a prince?,negative,0.5855
I'd have to be...,neutral,0.7485
A princess.,neutral,0.5055
"And you are, dear.",neutral,0.6816
Princess Aurora.,neutral,0.8217
"Tonight, we're taking you back to your father, King Stefan.",neutral,0.8795
But...,neutral,0.7123
But I can't.,negative,0.6684
He's coming here tonight.,neutral,0.9052
I promised to meet him.,neutral,0.6912
"I'm sorry, child, but you must never see that young man again.",negative,0.9521
"Oh, no!",negative,0.6841
No!,neutral,0.4416
I can't believe it!,positive,0.5399
No!,neutral,0.4416
And we thought she'd be so happy.,positive,0.6308
"No sign of her yet, Hubert.",neutral,0.6906
Course not.,neutral,0.585
It's a good half hour till sunset.,positive,0.9369
"Ah, excellent bird.",positive,0.9554
Mmm.,neutral,0.595
"Oh, now, come, man!",neutral,0.5667
Buck up!,negative,0.6209
Battle's over!,neutral,0.5064
Girl's as good as here.,positive,0.914
"I'm sorry, Hubert, but after 16 years of worrying, never knowing...",negative,0.7286
The past!,neutral,0.5664
All in the past.,neutral,0.5933
"Tonight, we toast the future, with something I've been saving for 16 years.",positive,0.7115
"Here, to the future.",neutral,0.6034
"Right, Hubert.",neutral,0.7287
To the future.,neutral,0.5882
"Skumps, skumps Skumps A toast to this night The outlook is rosy And the future is bright Our children will marry Our kingdoms unite Skumps, skumps Skumps Ah, excellent vintage.",positive,0.9731
"And now, to the new home, eh?",neutral,0.818
New home?,neutral,0.829
"Children need a nest of their own, what?",negative,0.496
"Place to raise their little brood, eh?",neutral,0.7612
"Well, I suppose in time...",neutral,0.7773
Of course!,positive,0.7768
To the home!,positive,0.5491
"Skumps Skumps A toast to the home One grander by far than a palace in Rome Now, let me fill up your glass.",neutral,0.5344
That last was all foam.,neutral,0.7236
"Skumps, skumps Skumps, skumps Skumps The plans!",neutral,0.5728
"Well, what do you think?",neutral,0.8245
"Nothing elaborate, of course.",neutral,0.7478
"Forty bedrooms, dining hall.",neutral,0.6931
"Honeymoon cottage, really.",neutral,0.7916
You...,neutral,0.6931
"You mean, you're building it already?",neutral,0.7779
"Built, man!",positive,0.5924
Finished!,positive,0.6121
Lovebirds can move in tomorrow.,neutral,0.5681
Tomorrow?,neutral,0.8065
"But, Hubert, they're not even married yet.",neutral,0.691
Take care of that tonight.,neutral,0.8396
To the wedding!,positive,0.5457
"Now, hold on, Hubert.",neutral,0.7568
"I haven't even seen my daughter yet, and you're taking her away from me.",negative,0.9373
"Getting my Phillip, aren't you?",neutral,0.7083
"Yes, but...",neutral,0.7712
"Want to see our grandchildren, don't we?",neutral,0.7075
"Of course, but...",neutral,0.7446
There's no time to lose.,neutral,0.6607
Getting on in years.,neutral,0.78
To the wedding!,positive,0.5457
"Now, be reasonable, Hubert.",neutral,0.6753
"After all, Aurora knows nothing about all this.",negative,0.5396
Well?,neutral,0.6651
"Well, it may come as quite a shock.",neutral,0.5921
Shock?,neutral,0.7668
"My Phillip, a shock?",neutral,0.6876
What's wrong with my Phillip?,negative,0.9422
"Nothing, Hubert.",neutral,0.6503
I only meant...,neutral,0.7481
Why doesn't your daughter like my son?,negative,0.7993
"Now, now...",neutral,0.7565
I'm not so sure my son likes your daughter!,negative,0.7853
"Now, see here.",neutral,0.7323
I'm not so sure my grandchildren want you for a grandfather!,negative,0.6852
"Why, you, you unreasonable...",negative,0.885
Huh?,neutral,0.6584
"...pompous, blustering, old windbag!",negative,0.8029
Who?,neutral,0.6756
Uh...,neutral,0.6651
"Unreasonable, pompous, en garde, sir!",negative,0.8696
"I warn you, Hubert.",negative,0.5225
This means war.,negative,0.7658
Forward!,positive,0.7317
For honor!,positive,0.7521
For country!,neutral,0.4932
For...,neutral,0.7649
What's this all about anyway?,neutral,0.7705
"Nothing, Hubert.",neutral,0.6503
Absolutely nothing.,negative,0.5176
Children bound to fall in love with each other.,positive,0.8148
Precisely.,neutral,0.5679
"And as for grandchildren, I'll have the royal woodcarvers start work on the cradle tomorrow.",neutral,0.8311
Splendid!,neutral,0.5986
"King-size, of course.",neutral,0.7041
Certainly.,neutral,0.5264
To the woodcarvers' guild.,neutral,0.887
His royal highness Prince Phillip!,neutral,0.5212
Phillip?,neutral,0.7656
Phillip!,neutral,0.5729
Phillip!,neutral,0.5729
"Phillip, ho, Phillip!",neutral,0.6615
"Hurry, boy, hurry.",neutral,0.6348
Change into something suitable.,neutral,0.7366
Can't meet your future bride looking like that.,negative,0.7228
"But I have met her, Father.",neutral,0.844
You have?,neutral,0.7151
Where?,neutral,0.7096
Once upon a dream.,neutral,0.7513
"Oh, Phillip, stop it.",negative,0.704
Stop that!,negative,0.672
Phillip!,neutral,0.5729
Put me down.,negative,0.7153
"Now, what's all this dream nonsense?",negative,0.8217
"It wasn't a dream, Father.",neutral,0.6882
I really did meet her.,neutral,0.5072
Princess Aurora?,neutral,0.9104
"Good heavens, we must tell Stefan.",neutral,0.5495
"Why, this is the most...",neutral,0.5953
I didn't say it was Aurora.,neutral,0.7323
You most certainly did.,positive,0.6175
You said...,neutral,0.6924
"I said, I met the girl I was going to marry.",neutral,0.8186
I don't know who she was.,neutral,0.6171
"A peasant girl, I suppose.",neutral,0.6147
A peasant girl?,neutral,0.609
You're going to marry a...,neutral,0.7734
"Why, Phillip.",neutral,0.6972
You're joking.,neutral,0.5779
Isn't he?,neutral,0.7996
No!,neutral,0.4416
You can't do this to me!,negative,0.8576
"Give up the throne, the kingdom, for some, some nobody?",neutral,0.6104
"By Harry, I won't have it!",negative,0.5659
"You're a prince, and you're going to marry a princess!",positive,0.6923
"Now, Father, you're living in the past.",neutral,0.51
This is the 14th century.,neutral,0.7674
Nowadays...,neutral,0.7651
"Nowadays, I'm still the king and I command you to come to your senses!",neutral,0.7188
And marry the girl I love?,neutral,0.6123
Exactly!,positive,0.4954
"Goodbye, Father.",neutral,0.7201
"Goodbye, Father.",neutral,0.7201
Marry the girl you...,neutral,0.8166
"No, no!",negative,0.6435
"No, no, Phillip!",negative,0.704
Stop!,negative,0.5341
Come back!,positive,0.7141
"Oh, Phillip!",neutral,0.5881
Phillip!,neutral,0.5729
"Oh, ho.",neutral,0.6262
"Oh, how will I ever tell Stefan?",negative,0.522
Come along now.,neutral,0.7173
All right.,neutral,0.4897
"In here, dear.",neutral,0.707
"Bolt the door, Merryweather.",neutral,0.7498
"Fauna, pull the drapes.",neutral,0.739
"And now, dear, if you'll just sit here.",neutral,0.7505
"This one last gift, dear child, for thee.",positive,0.5025
The symbol of thy royalty.,neutral,0.8322
A crown to wear in grace and beauty as is thy right and royal duty.,positive,0.5035
"Now, dear...",neutral,0.7855
Come.,neutral,0.5622
Let her have a few moments alone.,neutral,0.7962
It's that boy she met.,neutral,0.798
Whatever are we going to do?,neutral,0.8571
"Oh, I don't see why she has to marry any old prince.",negative,0.5932
"Now, that's not for us to decide, dear.",neutral,0.5723
Maybe we should tell King Stefan about the boy.,neutral,0.9147
"Well, why don't we?",neutral,0.6964
Listen!,neutral,0.6292
Maleficent!,neutral,0.5031
Rose!,positive,0.6562
Rose!,positive,0.6562
"Oh, why did we leave her alone?",negative,0.7106
Rose!,positive,0.6562
Here.,neutral,0.5711
Rose!,positive,0.6562
Rose.,neutral,0.6112
Where are you?,neutral,0.7606
Rose!,positive,0.6562
Rose!,positive,0.6562
Rose!,positive,0.6562
Rose!,positive,0.6562
Rose!,positive,0.6562
"Rose, don't touch anything!",neutral,0.5686
Touch the spindle.,neutral,0.6827
"Touch it, I say!",neutral,0.6723
"You poor, simple fools, thinking you could defeat me!",negative,0.9233
Me!,positive,0.5348
The mistress of all evil!,negative,0.7813
"Well, here's your precious princess!",positive,0.8419
Rose.,neutral,0.6112
"Oh, Rose.",neutral,0.7356
"Oh, I'll never forgive myself.",negative,0.9549
We're all to blame.,negative,0.8396
"Stefan, there's...",neutral,0.8551
There's something important I have to tell you.,neutral,0.7341
"Not now, Hubert.",neutral,0.5866
But it's about Phillip.,neutral,0.7494
Phillip?,neutral,0.7656
"Oh, yes, of course, Phillip.",positive,0.5314
