text,sentiment,score
Would you like to be Pinocchio's conscience?,neutral,0.9085
Well...,neutral,0.7051
Very well.,positive,0.6945
What is your name?,neutral,0.7951
Cricket's the name.,neutral,0.6738
Jiminy Cricket.,neutral,0.8153
"Kneel, Mr.",neutral,0.7802
Cricket.,neutral,0.4823
No tricks now.,neutral,0.6586
I dub you Pinocchio's conscience.,neutral,0.554
"Lord high keeper of the knowledge of right and wrong, counselor in moments of temptation and guide along the straight and narrow path.",neutral,0.648
"Arise, Sir Jiminy Cricket.",neutral,0.834
Well!,positive,0.5741
"My, my!",positive,0.7092
"Say, that's pretty swell.",positive,0.9635
"Gee, thanks!",positive,0.8942
But don't I get a badge or somethin'?,neutral,0.6429
"Well, we'll see.",neutral,0.6345
"You mean, maybe I will?",neutral,0.8281
I shouldn't wonder.,neutral,0.6544
Make it a gold one?,neutral,0.8689
Maybe.,neutral,0.6051
"Now remember, Pinocchio, be a good boy.",positive,0.705
And always let your conscience be your guide.,neutral,0.7602
"Goodbye, milady.",neutral,0.6707
Goodbye.,neutral,0.5621
"Not bad, says I.",positive,0.7925
"Oh, yeah!",positive,0.6153
Almost forgot about you.,neutral,0.641
"Well, Pinoke...",neutral,0.783
Maybe you and I had better have a little heart-to-heart talk.,neutral,0.7729
Why?,neutral,0.612
"Well, you want to be a real boy, don't you?",neutral,0.7149
"All right, sit down, son.",neutral,0.7752
"Now, you see, the world is full of temptations.",negative,0.7615
Temptations?,neutral,0.8661
Yep!,positive,0.7079
Temptations.,neutral,0.7802
"They're the wrong things that seem right at the time, but even though the right things may seem wrong sometimes, sometimes the wrong things...",neutral,0.5471
"...may be right at the wrong time, or vice versa.",neutral,0.6483
Understand?,neutral,0.7724
But I'm gonna do right.,positive,0.5633
"Attaboy, Pinoke, and I'm gonna help ya.",positive,0.5241
"And anytime you need me, you know, just whistle.",neutral,0.7794
Like this.,neutral,0.7141
Like this?,neutral,0.8056
"No, no.",negative,0.5318
"Try it again, Pinoke.",neutral,0.8006
Like this?,neutral,0.8056
"No, son.",neutral,0.4745
Now listen!,neutral,0.6732
That's it!,positive,0.5892
"Come on, now.",neutral,0.6025
Let's sing it!,positive,0.7384
"When you get in trouble and you don't know right from wrong Give a little whistle Give a little whistle When you meet temptation and the urge is very strong Give a little whistle Give a little whistle Not just a little squeak Pucker up and blow And if your whistle's weak, yell Jiminy Cricket?",neutral,0.6085
Take the straight and narrow path And if you start to slide give a little whistle Give a little whistle And always let your conscience be your guide Take the straight and narrow path And if you start to slide Give a little whistle Give a little whistle And always let your conscience be your guide And always let your conscience be your guide Who is there?,neutral,0.7996
It's me.,neutral,0.605
"Oh, it's me.",neutral,0.6675
Figaro.,neutral,0.6599
There's somebody in here.,neutral,0.7733
"Careful now, Figaro.",neutral,0.816
He might spring out on us at any time.,neutral,0.6444
He's in here somewhere.,neutral,0.8097
Here I am!,positive,0.6103
Pinocchio!,positive,0.5126
How did you get down here?,neutral,0.8023
I fell down.,negative,0.6
"Oh, you did.",neutral,0.6705
You are talking.,neutral,0.6987
"No, no, no!",negative,0.7057
Yes!,positive,0.8097
And I can move too!,positive,0.6625
"No, no, you can't!",negative,0.6337
I'm dreaming in my sleep!,neutral,0.5456
Wake me up!,positive,0.6227
Wake me up!,positive,0.6227
Now we see who's dreaming.,neutral,0.6841
Go on...,neutral,0.7458
say something.,neutral,0.5895
"Gee, you're funny.",positive,0.8038
Do it again!,positive,0.5637
You do talk!,neutral,0.6363
Yes!,positive,0.8097
The blue fairy came.,neutral,0.5964
The blue fairy?,neutral,0.8725
And I got a conscience.,neutral,0.6335
A conscience!,neutral,0.6064
"And, someday, I'm gonna be a real boy.",positive,0.7343
A real boy!,positive,0.8572
"It is my wish, it's come true!",positive,0.943
"Figaro, look!",neutral,0.5477
"He's alive, he can talk!",positive,0.8785
Say hello to Figaro.,neutral,0.6399
Hello to Figaro.,neutral,0.7493
"Oh, Cleo!",neutral,0.618
I almost forgot.,neutral,0.5243
"Look, it's Pinocchio!",neutral,0.5284
She's my little water baby.,positive,0.7264
Isn't she cute?,positive,0.9169
"Yeah, cute!",positive,0.9609
This calls for a celebration!,positive,0.939
Music!,positive,0.6077
"You start one, Pinocchio.",neutral,0.6788
"Oh, boy.",neutral,0.5503
A party!,positive,0.6596
Mind if I cut in?,neutral,0.8441
"How 'bout sitting out the next one, babe?",neutral,0.8629
Lemme out!,neutral,0.5996
Lemme out!,neutral,0.5996
"Come, Cleo, join the party!",positive,0.7085
Dance!,positive,0.6031
Nice!,positive,0.9119
Gathering toys For my little boy Look...,neutral,0.6747
pretty!,positive,0.9066
Help!,neutral,0.6156
Where's the bucket?,neutral,0.6732
Help!,neutral,0.6156
Water!,neutral,0.5117
Water!,neutral,0.5117
Here it is!,positive,0.5659
I got it!,positive,0.8184
Here's water.,neutral,0.6965
Here's some water.,neutral,0.7412
Help!,neutral,0.6156
Where's water?,neutral,0.7783
That was close.,neutral,0.6996
Maybe we'd better go to bed before something else happens.,negative,0.5198
"Little man, you've had a busy night.",neutral,0.672
"Now, close your eyes and go to sleep.",neutral,0.7774
Why?,neutral,0.612
Everybody has to sleep.,neutral,0.6482
"Figaro goes to sleep, and Cleo.",neutral,0.8369
"And, besides, tomorrow you've got to go to school.",negative,0.5096
Why?,neutral,0.612
"Oh, to learn things...",neutral,0.7033
...and get smart.,neutral,0.674
Why?,neutral,0.612
Because.,neutral,0.6114
"Look, Father.",neutral,0.7718
Look!,positive,0.5707
Wait!,neutral,0.6225
Stand still now.,neutral,0.8122
What are those?,neutral,0.8075
"Oh, those!",neutral,0.4798
"They are your schoolmates, girls and boys.",neutral,0.8339
Now get in.,neutral,0.7354
Real boys?,neutral,0.8785
Yes!,positive,0.8097
But hurry now.,neutral,0.6661
"Wait, wait, wait!",neutral,0.5197
"Wait, wait.",neutral,0.5569
Here's an apple for the teacher.,neutral,0.6646
Now turn around and let me look you over.,neutral,0.7964
"Yeah, yeah.",neutral,0.4935
Here.,neutral,0.5711
Run along now.,neutral,0.7639
"Wait, wait.",neutral,0.5569
"Come back here, Figaro.",neutral,0.8588
School is not for you.,negative,0.9162
"Goodbye, Father!",neutral,0.6123
"Goodbye, son.",neutral,0.6498
Hurry back.,neutral,0.7232
"Gideon, listen.",neutral,0.7273
The merry laughter of little innocent children wending their way to school.,positive,0.8188
Thirsty little minds rushing to the fountain of knowledge.,neutral,0.553
"School, a noble institution.",positive,0.6701
What would this stupid world be without...,negative,0.9034
"Well, well, well!",positive,0.7381
Stromboli!,neutral,0.6268
So that old rascal's back in town?,negative,0.8236
"Remember, Giddy, the time I tied strings on you and passed you off as a puppet?",negative,0.5069
We nearly put one over on that old gypsy that time!,neutral,0.6736
A little wooden boy.,neutral,0.6923
"Now, who...",neutral,0.7659
A wooden boy!,neutral,0.6583
"Look, Giddy, look.",positive,0.557
it's amazing.,positive,0.9547
A live puppet without strings.,neutral,0.6472
A thing like that ought to be worth a fortune to someone.,neutral,0.6524
Now let me see.,neutral,0.6804
That's it!,positive,0.5892
Stromboli!,neutral,0.6268
"Why, that fat, old faker would give his...",negative,0.8742
Listen.,neutral,0.6733
"If we play our cards right, we'll be on easy street, or my name isn't Honest John.",neutral,0.6122
Quick!,neutral,0.5481
We'll head him off.,neutral,0.7339
Now's our...,neutral,0.8203
"No, no, stupid.",negative,0.9068
Don't be crude.,neutral,0.5615
Let me handle this.,neutral,0.6958
Here he comes.,neutral,0.6828
"Yes, Giddy, as I was saying to the duchess only yesterday...",neutral,0.6146
How clumsy of me!,negative,0.7405
"My, my, my.",positive,0.5671
I'm terribly sorry.,negative,0.7665
I do hope you're not injured.,neutral,0.681
I'm all right.,positive,0.6223
Splendid!,neutral,0.5986
"Well, well.",neutral,0.6682
"Quite a scholar, I see.",neutral,0.6179
"Look, Giddy, a man of letters.",neutral,0.6544
Here's your book.,neutral,0.7887
I'm going to school.,neutral,0.7061
School!,neutral,0.5988
"Ah, yes.",positive,0.7368
Then you haven't heard of the easy road to success.,neutral,0.6042
No?,neutral,0.6175
"I'm speaking, my boy, of the theater!",positive,0.5477
Here's your apple.,neutral,0.7276
"Bright lights, music, applause!",positive,0.9271
Fame!,neutral,0.5543
Fame?,neutral,0.7367
Yes!,positive,0.8097
"And with that personality, that profile, that physique...",neutral,0.788
"Why, he's a natural born actor.",neutral,0.8049
But I'm going...,neutral,0.7275
Straight to the top.,neutral,0.5195
"Why, I can see your name in lights, lights six feet high.",neutral,0.7066
What is your name?,neutral,0.7951
Pinocchio.,neutral,0.6822
Pinocchio!,positive,0.5126
P-l-N-U-O...,neutral,0.5633
P-l...,neutral,0.7067
We're wasting precious time.,negative,0.937
Come.,neutral,0.5622
On to the theater!,positive,0.6413
Hi diddle dee dee An actor's life for me A high silk hat and a silver cane A watch of gold with a diamond chain Hi diddle de day An actor's life is gay It's great to be a celebrity An actor's life for me Hi diddle de dum An actor's life is fun Whew!,positive,0.9336
Fine conscience I turned out to be!,positive,0.8535
Late the first day.,neutral,0.7003
"Oh, well, he can't get in much trouble between here and school.",neutral,0.4932
"Oh, boy, a parade!",positive,0.6314
"An actor's life for me Hi diddle de dee An actor's life for me A waxed moustache and a beaver coat A pony cart and a billy goat Why, it's...",neutral,0.7899
it's Pinoke!,positive,0.5119
"Hey, where you going?",neutral,0.837
You wear your hair in a pompadour Wait!,neutral,0.8053
You ride around in a coach and four You stop and buy out a candy store Halt!,neutral,0.7271
An actor's life for me Hold on there!,neutral,0.6295
Hi diddle dee dee An actor's life for me With clothes that come from the finest shop What was that?,neutral,0.5572
It's Jiminy!,neutral,0.7007
Whatcha doin' up there?,neutral,0.8021
Who?,neutral,0.6756
What?,neutral,0.5653
Jiminy?,neutral,0.782
Up where?,neutral,0.7718
"My boy, you must be seeing things.",neutral,0.7688
"Oh, no, that's my conscience.",negative,0.5115
He...,neutral,0.7817
"Now, now, now.",neutral,0.583
Just calm down.,neutral,0.6109
"Why, there's nothing up there to be afraid of.",neutral,0.66
Pinoke...,neutral,0.695
Pinoke.,neutral,0.6022
Over here.,neutral,0.6487
Over here.,neutral,0.6487
"Jiminy, I'm gonna be an actor!",neutral,0.715
"All right, son.",neutral,0.6494
Take it easy now.,neutral,0.5261
Remember what I said about temptation?,neutral,0.724
"Well, that's him.",neutral,0.7109
"Oh, no, Jiminy.",negative,0.5651
That's Mr.,neutral,0.708
Honest John!,neutral,0.6464
Honest John?,neutral,0.8435
Get me outta here!,negative,0.7053
"All right then, here's what we'll tell 'em.",neutral,0.8063
You can't go to the theater.,negative,0.7445
"Say, ""Thank you just the same."" You're sorry, but you've got to go to school.",neutral,0.5259
Pinocchio?,neutral,0.8248
"Here they come, Pinoke.",neutral,0.7554
Now you tell 'em.,neutral,0.6025
"Oh, little boy!",neutral,0.5162
There you are!,positive,0.6719
Where were we?,neutral,0.8141
Yes...,neutral,0.5735
on to the theater!,positive,0.577
"Goodbye, Jiminy, goodbye!",neutral,0.4751
Hi diddle dee dee An actor's life for me Goodbye?,neutral,0.8141
"Pinoke, you can't go!",negative,0.509
A high silk hat and a silver cane There he goes.,neutral,0.7797
A watch of gold with a diamond chain What'll I do?,neutral,0.8989
I'll run and tell his father.,neutral,0.6195
"No, that'd be snitching.",negative,0.7441
I'll go after him myself.,neutral,0.7715
"Ladies and gentlemen, to conclude the performance of this great show, Stromboli, the master showman...",positive,0.9391
That's me.,neutral,0.6488
...and by special permission of the management...,neutral,0.8739
That's me too.,neutral,0.7055
...is presenting to you something you will absolutely refuse to believe!,negative,0.7888
"Well, looks like a sellout.",negative,0.8851
Introducing the only marionette who can sing and dance absolutely without the aids of strings.,positive,0.7611
I hope so.,positive,0.6228
The one...,neutral,0.7306
and only...,neutral,0.8441
Pinocchio!,positive,0.5126
What a buildup.,negative,0.6726
I got no strings to hold me do...,neutral,0.6536
Go ahead...,neutral,0.792
make a fool of yourself!,negative,0.8137
"Then, maybe, you'll listen to your conscience.",neutral,0.8185
Cute kid.,positive,0.9503
"I got no strings to hold me down To make me fret or make me frown I had strings, but now I'm free There are no strings on me Heigh ho the merry-o That's the only way to be I want the world to know Nothing ever worries me I got no strings...",positive,0.5807
What I told you?,neutral,0.7157
"They got strings, but you can see There are no strings on me You have no strings Your arms is free To love me by the Zuider Zee Ya-ya-ya if you would woo I'd bust my strings for you You've got no strings Comme ci comme ça Your savoir faire is ooo-la-la I've got strings, but entre nous I'd cut my strings for you Down where the Volga flows There's a Russian rendezvous Where me and Ivan go but I'd rather go with you There are no strings on me They like him.",neutral,0.7031
He's a success.,positive,0.8702
Maybe I was wrong.,negative,0.5123
"Well, guess he won't need me anymore.",negative,0.6008
What does an actor want with a conscience anyway?,neutral,0.5274
What could have happened to him?,neutral,0.6499
Where could he be at this hour?,neutral,0.8228
I'd better go out again and look for him.,neutral,0.7238
"And, remember, nobody eats a bite until I find him.",neutral,0.5005
"I got no strings, but I got the brain I got no strings, but I got the brain I buy a new suit and I swing the cane I eat the best and I drink champagne I got no strings on me Bravo, Pinocchio!",positive,0.6747
They liked me!,positive,0.8831
Two hundred.,neutral,0.6995
You are sensational!,positive,0.9703
You mean I'm good?,neutral,0.6217
Three hundred.,neutral,0.6934
You are colossal!,positive,0.4603
Does that mean I'm an actor?,neutral,0.8292
Sure!,positive,0.7762
I will push you in the public's eye.,neutral,0.6822
"Your face, she will be on everybody's tongue.",neutral,0.643
Will she?,neutral,0.8441
What's this?,neutral,0.7517
"For you, my little Pinocchio.",neutral,0.7137
For me?,neutral,0.8188
"Gee, thanks!",positive,0.8942
I'll run right home and tell my father.,neutral,0.8021
Home?,neutral,0.7285
"Oh, sure.",positive,0.4803
Going home to your father.,neutral,0.81
"That is very ""comeecal."" You mean, it's funny?",neutral,0.4304
"Oh, sure!",positive,0.7794
Yes.,positive,0.461
I'll be back in the morning.,neutral,0.7037
Be back in the morning!,positive,0.5908
Going home?,neutral,0.868
"There, this will be your home...",neutral,0.57
Where I can find you always!,positive,0.8145
"No, no, no!",negative,0.7057
"Yes, yes, yes!",positive,0.9422
To me...,neutral,0.8158
you are belonging.,positive,0.6106
We will tour the world.,positive,0.562
Paris.,neutral,0.6486
London.,neutral,0.7025
Monte Carlo.,neutral,0.7497
"""Constantinopolee."" No, no!",negative,0.6458
Yes!,positive,0.8097
We start tonight!,neutral,0.5638
You will make lots of money...,positive,0.732
for me!,positive,0.6638
"And when you are growing too old, you will make good firewood!",positive,0.4971
Let me outta here.,negative,0.5691
I gotta get out!,neutral,0.5852
You can't keep me!,neutral,0.4543
Quiet!,neutral,0.7241
Shut up!,negative,0.787
Before I knock you silly!,neutral,0.4719
"Good night, my little wooden gold mine.",positive,0.6397
No!,neutral,0.4416
"No, wait!",neutral,0.4915
Lemme out!,neutral,0.5996
I'll tell my father!,neutral,0.6877
Giddy up!,positive,0.9477
Get along there.,neutral,0.6431
Jiminy!,neutral,0.7186
"Oh, Jiminy!",neutral,0.6924
"Jiminy, where are you?",neutral,0.8247
Jiminy Cricket!,neutral,0.7261
"Well, there he goes.",negative,0.5689
"Sitting in the lap of luxury, the world at his feet.",neutral,0.5396
"Oh, well, I can always say ""I knew him when."" I'll just go out of his life quietly.",neutral,0.6367
I would like to wish him luck though.,positive,0.7873
Sure!,positive,0.7762
Why not?,neutral,0.6867
Pinocchio?,neutral,0.8248
Pinocchio?,neutral,0.8248
"It's me, your old friend, Jiminy.",neutral,0.8539
Remember?,neutral,0.7012
Jiminy!,neutral,0.7186
I'm glad to see ya!,positive,0.9821
"Pinocchio, what's happened?",neutral,0.8059
What did he do to ya?,neutral,0.7676
He was mad.,negative,0.632
He said he was gonna push my face in everybody's eye.,neutral,0.6348
Yeah?,neutral,0.7381
"And just 'cause I'm a goldbrick, he's gonna chop me into firewood!",negative,0.5245
"Oh, is that so?",neutral,0.7439
"Now, don't you worry, son.",neutral,0.7552
I'll have you outta here in no time at all.,neutral,0.6548
"Why, this is just as easy...",positive,0.6256
...as rollin' off a...,neutral,0.8447
Kinda rusty.,negative,0.5365
Needs a little oil.,neutral,0.7623
"Needs a little oil, needs a little oil.",neutral,0.7593
That's what I said.,neutral,0.6969
Must be one of the old models.,neutral,0.7294
"You mean, you can't open it?",neutral,0.5238
Yeah.,neutral,0.5491
Looks pretty hopeless.,negative,0.8591
It'll take a miracle to get us outta here.,neutral,0.5568
Pinocchio?,neutral,0.8248
Pinocchio.,neutral,0.6822
Giddy up!,positive,0.9477
Pino...,neutral,0.6495
A fine conscience I turned out to be.,positive,0.6966
"I shoulda listened to you, Jiminy.",neutral,0.5843
"No, it was my fault.",negative,0.6617
I shouldn't have walked out on you.,negative,0.6982
Guess I'll never see my father again.,negative,0.9166
"Buck up, son.",negative,0.6647
it could be worse.,negative,0.848
Be cheerful...,positive,0.8336
like me!,positive,0.5557
"Take it easy, son.",neutral,0.5656
"Come on, blow.",neutral,0.46
Attaboy.,neutral,0.5919
"Well, it stopped raining anyway.",neutral,0.6529
"Well, it stopped raining anyway.",neutral,0.6529
"Hey, that star again!",positive,0.6388
The lady!,positive,0.5596
The fairy!,positive,0.4928
What'll she say?,neutral,0.8377
What'll I tell her?,neutral,0.8219
You might tell her the truth.,neutral,0.8501
"Why, Pinocchio!",neutral,0.5571
Hello!,positive,0.5738
Sir Jiminy!,neutral,0.8186
Well!,positive,0.5741
This is a pleasant surprise!,positive,0.9865
"Pinocchio, why didn't you go to school?",neutral,0.5361
School?,neutral,0.6554
"Well, I...",neutral,0.7943
"Go ahead, tell her.",neutral,0.7426
I was going to school 'til I met somebody.,neutral,0.7682
Met somebody?,neutral,0.7934
"Yeah, two big monsters!",negative,0.472
With big green eyes.,positive,0.629
"Why, I...",neutral,0.683
Monsters?,neutral,0.8185
Weren't you afraid?,neutral,0.735
"No, ma'am.",neutral,0.5891
But they tied me in a big sack.,negative,0.6939
You don't say!,neutral,0.5682
And where was Sir Jiminy?,neutral,0.7514
Jiminy?,neutral,0.782
Leave me outta this.,negative,0.6692
They put him in a little sack.,negative,0.6247
No!,neutral,0.4416
Yeah!,positive,0.7406
How did you escape?,neutral,0.7765
I didn't.,neutral,0.5997
They chopped me into firewood!,negative,0.8461
"Oh, look, my nose!",neutral,0.4321
What's happened?,neutral,0.717
Perhaps you haven't been telling the truth.,negative,0.4942
Perhaps?,neutral,0.7448
But I have!,positive,0.6211
Every single word!,neutral,0.5259
Please help me.,neutral,0.6075
I'm awful sorry.,negative,0.898
"You see, Pinocchio, a lie keeps growing and growing...",negative,0.6767
...until it's as plain as the nose on your face.,neutral,0.5449
"She's right, Pinoke, you better come clean.",neutral,0.6687
"I'll never lie again, honest, I won't.",neutral,0.6059
"Please, your honor, I mean...",neutral,0.7737
Miss Fairy.,neutral,0.7441
"Give him another chance, for my sake.",neutral,0.5118
"Will ya, huh?",neutral,0.7959
I'll forgive you this once.,positive,0.7118
"But, remember, a boy who won't be good might just as well be made of wood.",negative,0.739
"We'll be good, won't we?",positive,0.8708
"Very well, but this is the last time I can help you.",neutral,0.6059
"Gee, look, Jiminy!",neutral,0.5732
My nose!,neutral,0.4863
"Hey, we're free.",positive,0.7354
"Come on, Pinoke.",neutral,0.6634
"I buy a new suit and I swing the cane I eat the fish and I drink champagne I got no strings on me Toodle-ooo, Stromboli.",neutral,0.5719
"Goodbye, Mr.",neutral,0.679
Stromboli.,neutral,0.648
Quiet!,neutral,0.7241
Let's get outta here before something else happens.,negative,0.6758
Hi diddle dee dee An actor's life for me A high silk hat and a silver cane A watch of gold with a diamond chain Hi diddle dee day An actor's life is gay It's great to be a celebrity An actor's life for me And the dummy fell for it.,positive,0.5008
"Hook, line and sinker!",neutral,0.6445
And he still thinks we're his friends!,neutral,0.5302
And did Stromboli pay!,neutral,0.72
Plenty!,positive,0.7667
That shows you how low Honest John will stoop.,negative,0.733
"Eh, Giddy?",neutral,0.7689
"Now, Coachman...",neutral,0.823
What's your proposition?,neutral,0.7859
Well...,neutral,0.7051
...how would you blokes like to make some real money?,neutral,0.7253
Well...,neutral,0.7051
and who do we have to...,neutral,0.6769
"No, no!",negative,0.6435
Nothing like that.,negative,0.5744
You see...,neutral,0.7391
I'm collecting stupid little boys.,negative,0.9291
Stupid little boys?,negative,0.9447
"You know, the disobedient ones what play hooky from school.",negative,0.8105
And you see...,neutral,0.8072
Yes.,positive,0.461
...and I takes 'em to Pleasure Island!,positive,0.4983
Pleasure Island.,neutral,0.6315
Pleasure Island?,neutral,0.8504
"But the law, suppose they...",neutral,0.7755
"No, no.",negative,0.5318
There is no risk!,neutral,0.5873
They never come back...,negative,0.5597
...as boys!,neutral,0.6932
Now I've got a coach load leaving at midnight.,neutral,0.757
"We'll meet at the crossroads, and no double-crossing!",positive,0.5743
"No, sir.",neutral,0.53
Scout around.,neutral,0.7824
"Any good prospects you find, bring 'em to me.",positive,0.8521
"Yes, chief.",neutral,0.5958
I'll pay you well.,neutral,0.5277
I got plenty of gold.,positive,0.6899
"Yes, yes.",positive,0.8412
I got plenty of gold.,positive,0.6899
"Yes, yes.",positive,0.8412
"No, sir, nothing can stop me now.",neutral,0.6309
I'll make good this time.,positive,0.8994
You'd better!,positive,0.6183
I will.,positive,0.4827
I'm going to school.,neutral,0.7061
"That's the stuff, Pinoke.",neutral,0.6818
I'd rather be smart than be an actor.,negative,0.5446
Now you're talkin'!,neutral,0.6807
"Come on, slowpoke.",negative,0.5273
I'll race ya home.,neutral,0.7737
"Well, well, Pinocchio, what's your rush?",neutral,0.7201
I gotta beat Jiminy home.,neutral,0.7017
"Oh, hello.",neutral,0.6293
"Well, how is the great actor?",neutral,0.5229
I don't want to be an actor.,negative,0.9076
Stromboli was terrible!,negative,0.9495
He was?,neutral,0.7805
"Yeah, he locked me in a bird cage.",negative,0.5686
He did?,neutral,0.8004
