text,sentiment,score
Bad guy!,negative,0.828
"Hi, Zombie.",neutral,0.5942
"Hi, Zombie.",neutral,0.5942
Zangief saying labels not make you happy.,negative,0.5867
Good!,positive,0.9175
Bad!,negative,0.5678
You must love you.,positive,0.8199
Yeah!,positive,0.7406
Inside here!,neutral,0.5913
Yes.,positive,0.461
Okay.,neutral,0.5844
"All right, I get you.",neutral,0.6649
Watch out.,neutral,0.6217
It's dripping.,neutral,0.5779
"Question, Ralph.",neutral,0.766
We've been asking you to Bad-Anon for years now and tonight you finally show up.,neutral,0.7089
Why is that?,neutral,0.6292
I don't know.,neutral,0.5667
I just felt like coming.,neutral,0.6406
I suppose it has something to do with the fact that...,neutral,0.8559
"Well, today is the 30th anniversary of my game.",neutral,0.666
"Well, happy anniversary, Ralph.",positive,0.9756
"Thanks, Satan.",negative,0.5938
"It's Sateen, actually.",neutral,0.8536
Got it.,positive,0.5088
But here's the thing.,neutral,0.6608
I don't want to be the bad guy anymore.,negative,0.8062
"You can't mess with the program, Ralph.",negative,0.5322
"You're not going Turbo, are you?",neutral,0.5386
Turbo?,neutral,0.7887
"No, I'm not going Turbo!",negative,0.6148
"Come on, guys!",positive,0.7665
Is it Turbo to want a friend?,neutral,0.7904
Or a medal?,neutral,0.8321
Or a piece of pie every once in a while?,neutral,0.8497
Is it Turbo to want more out of life?,neutral,0.7542
Yes!,positive,0.8097
"Ralph, Ralph, we get it.",neutral,0.6307
But we can't change who we are.,neutral,0.5543
"And the sooner you accept that, the better off your game and your life will be.",positive,0.8029
Hey.,neutral,0.5456
"One game at a time, Ralph.",neutral,0.5128
Let's close out with the Bad Guy Affirmation.,neutral,0.5955
"I'm bad, and that's good.",neutral,0.3939
"I will never be good, and that's not bad.",negative,0.4067
There's no one I'd rather be than me.,neutral,0.5488
"Okay, gang, see you next week.",neutral,0.5915
"Listen, I can't do snacks next week.",negative,0.9113
"Hang in there, Ralph.",neutral,0.7791
"Hey, Zombie, don't forget your hatchets.",neutral,0.5796
There you go.,neutral,0.5283
"Step aside, sir.",neutral,0.5967
Random security check.,neutral,0.7327
Random my behind!,neutral,0.4876
You always stop me.,negative,0.7185
"I'm just a surge protector doing my job, sir.",neutral,0.7263
Name?,neutral,0.7102
Lara Croft.,neutral,0.8548
Name?,neutral,0.7102
Wreck-It Ralph!,positive,0.6533
And where are you coming from?,neutral,0.7873
Pac-Man.,neutral,0.7209
Did you bring any fruit with you?,neutral,0.9111
No!,neutral,0.4416
No.,neutral,0.4936
No fruit.,neutral,0.5839
"Okay, then.",neutral,0.6433
Where are you heading?,neutral,0.845
Fix-It Felix Jr.,neutral,0.7948
Anything to declare?,neutral,0.8708
I hate you.,negative,0.9609
I get that a lot.,neutral,0.5629
Proceed.,neutral,0.7282
Bad guy coming!,negative,0.6325
"If you leave your game, stay safe, stay alert, and whatever you do, don't die.",neutral,0.6671
Because if you die outside your own game you don't regenerate.,negative,0.6191
Ever.,neutral,0.47
Game over.,neutral,0.4565
"Here you go, buddy.",neutral,0.6391
It's fresh.,positive,0.5275
Straight from Pac-Man's.,neutral,0.8251
"Hang in there, guys.",neutral,0.7069
Name?,neutral,0.7102
"""Happy 30th Anniversary""?",positive,0.7137
They're having a party without me.,neutral,0.6271
Pac-Man?,neutral,0.8339
They invited Pac-Man?,neutral,0.8514
That cherry-chasing dot-muncher isn't even part of this game!,negative,0.6381
"Great party, Felix.",positive,0.9695
"Why, thank you, friend.",positive,0.8548
Felix.,neutral,0.6539
You're needed on the dance floor!,positive,0.7887
Fix-It Felix!,neutral,0.6033
Fix-It Felix!,neutral,0.6033
I'll bet that's Mario.,neutral,0.7696
"Fashionably late, per the norm.",negative,0.4887
"I'll get it, Felix.",neutral,0.5301
It's Ralph!,positive,0.6204
He'll wreck the party!,negative,0.8339
Hide the stemware!,neutral,0.5555
"Get rid of him, Felix.",negative,0.6827
"Oh, right.",neutral,0.5655
I'll go talk to him.,neutral,0.8354
"Carry on, everyone.",neutral,0.6322
"Ralph, can I help you?",neutral,0.8579
"Hey, Felix.",neutral,0.6854
Just wanted to check on you.,neutral,0.759
I saw a big explosion or something go over the building there.,negative,0.6301
Those were just fireworks.,neutral,0.5878
Fireworks.,neutral,0.7816
Okay.,neutral,0.5844
Phewf.,neutral,0.6609
"Somebody's birthday, or...",neutral,0.8646
"Well, it's more of an anniversary.",neutral,0.8237
"The 30th anniversary of our game, actually.",neutral,0.6999
What?,neutral,0.5653
Is that today?,neutral,0.8897
I know!,neutral,0.4773
I'm such a dummy with dates.,negative,0.9361
"Anyway, congratulations.",positive,0.9619
"Thank you, Ralph.",positive,0.9116
"And to you, too.",neutral,0.7718
"Just a heads-up, Felix.",neutral,0.7727
They're bringing out the cake in a few shakes.,neutral,0.6632
"Hey, Glen.",neutral,0.7049
Ralph.,neutral,0.6965
Cake?,neutral,0.7781
Heard about this cake stuff.,neutral,0.7795
Never had it.,negative,0.7523
No one ever seems to throw it out so it never ends up in the dump.,negative,0.6057
I never actually tasted it.,negative,0.5342
I've always wanted to try cake.,positive,0.8056
"I don't suppose you'd like to come in and have a slice, would you?",neutral,0.534
"Hey-o, everybody!",positive,0.6202
I'm okay.,positive,0.8271
I'm okay.,positive,0.8271
Fit as a fiddle.,negative,0.6704
"Now, you all know Ralph.",neutral,0.6905
Evening.,neutral,0.7221
"Evening, Nell, Lucy, Don, Dana...",neutral,0.8973
Deanna.,neutral,0.6768
Big Gene!,positive,0.6536
Why is he here?,neutral,0.5778
He's just here for a slice of cake.,neutral,0.6006
"And I'm a big part of the game, technically speaking.",neutral,0.722
"Why are you here, Gene?",neutral,0.6734
"Oh, look!",neutral,0.4952
The cake!,positive,0.7192
"Well, I'll be dipped.",neutral,0.5435
"You've really outdone yourself, Mary.",negative,0.6545
"Oh, and look!",positive,0.4999
There's all of us at the top.,positive,0.6132
Each apartment is everyone's favorite flavor.,positive,0.755
Norwood's is red velvet.,neutral,0.8164
Guilty!,neutral,0.5268
"And lemon for Lucy, rum cake for Gene, and for Felix...",neutral,0.7774
"Hey, Mary.",neutral,0.7424
What's the flavor of that mud that I'm stuck in there?,neutral,0.5604
Oh.,neutral,0.5443
Chocolate.,neutral,0.6536
I've never been real fond of chocolate.,negative,0.7854
"Well, I did not know that.",neutral,0.5197
One other little thing.,neutral,0.6497
"I hate to be picky, but this angry little guy here...",negative,0.7382
My cake!,positive,0.8779
...might be a lot happier if you put him up here with everyone else.,positive,0.6748
See that?,neutral,0.7366
Look at that smile.,positive,0.8972
"No, no.",negative,0.5318
"You see, Ralph, there's no room for you up here.",negative,0.5549
What about this?,neutral,0.8012
We can make room.,neutral,0.695
Here.,neutral,0.5711
We could take turns.,neutral,0.8297
Easy.,positive,0.5068
How about we just eat the cake?,neutral,0.6864
Hang on.,neutral,0.7189
Felix needs to be on the roof because he's about to get his medal!,neutral,0.5433
Then how about we just take that medal and give it to Ralph for once?,neutral,0.7714
"Would that be the end of the world, Gene?",neutral,0.5466
Now you're just being ridiculous.,negative,0.9304
"Only good guys win medals, and you, sir, are no good guy.",negative,0.5908
"I could be a good guy if I wanted to, and I could win a medal!",positive,0.9338
"And when you do, come and talk to us.",neutral,0.8358
Then would you finally let me be on top of the cake with you guys?,neutral,0.749
"If you won a medal, we'd let you live up here in the penthouse!",positive,0.7485
But it will never happen because you're just the bad guy who wrecks the building.,negative,0.9186
"No, I'm not.",neutral,0.6332
"Yes, you are!",positive,0.8564
"No, I'm not!",neutral,0.546
"Yes, you are.",positive,0.5381
"All right, Gene.",neutral,0.5289
You know what?,neutral,0.7042
I'm going to win a medal.,positive,0.9099
"Oh, I am going to win a medal!",positive,0.954
The shiniest medal this place has ever seen!,neutral,0.4636
A medal that will be so good that it will make Felix's medals wet their pants!,positive,0.9427
And good night!,positive,0.8943
Thank you for the party.,positive,0.9704
Is he serious?,neutral,0.6724
"Oh, please!",neutral,0.4934
Where's a bad guy going to win a medal?,negative,0.509
Of course he's not serious.,negative,0.6598
I've never been more serious about anything in my life.,neutral,0.4439
"That's why I came straight here, Tapper.",neutral,0.8444
You've never given me a bum steer.,negative,0.4784
"Now, come on.",neutral,0.5978
Where can a guy like me go and win a medal?,neutral,0.6751
"I don't think such a game exists, Ralph.",negative,0.6143
"Oh, come on.",neutral,0.4954
You know people.,neutral,0.6684
There's got to be...,neutral,0.78
"Tapper, I need a root beer.",neutral,0.7361
Coming!,positive,0.5762
Hold that thought.,neutral,0.792
Okay.,neutral,0.5844
As you were saying.,neutral,0.7068
"I was saying, I can't spend another 30 years living alone in the garbage.",negative,0.8879
I'm not going back without a medal.,neutral,0.6377
"Well, I don't know what to tell you.",neutral,0.5591
Maybe somebody left a medal here.,neutral,0.7251
You're welcome to dig through the lost and found.,positive,0.6807
"Okay, let's see what we got here.",neutral,0.7186
"Go on, get out of here.",negative,0.6804
Mushroom?,neutral,0.8113
No.,neutral,0.4936
What is this?,neutral,0.6891
No.,neutral,0.4936
"Come on, Zangief!",neutral,0.5864
Gross.,negative,0.8209
What am I doing?,neutral,0.6682
"Hey, excuse you!",neutral,0.5717
We are humanity's last hope.,positive,0.5125
Our mission?,neutral,0.8304
Destroy all Cy-Bugs.,negative,0.8134
We are humanity's last hope.,positive,0.5125
"You okay there, space cadet?",neutral,0.869
"We've only been plugged in a week and every day it's, ""Climb the building, then fight bugs.",neutral,0.5441
"""Climb the building, fight more bugs!"" Yeah, yeah.",neutral,0.5005
Right.,neutral,0.5665
Look.,neutral,0.6185
"Easy on the overalls, spaceman.",neutral,0.6653
"It's tough all over, all right?",neutral,0.5589
And all for what?,negative,0.5199
A lousy medal?,negative,0.8077
Medal?,neutral,0.7776
You win a medal?,neutral,0.8342
"Yeah, Medal of Heroes.",neutral,0.7359
Is it shiny?,neutral,0.8672
Pretty shiny.,positive,0.9317
"And it says ""hero"" on it?",neutral,0.6854
"Oh, yeah.",neutral,0.5585
And you say you win it by climbing a building?,neutral,0.7037
And fighting bugs!,neutral,0.4952
"Right, bugs.",neutral,0.4698
Is there any chance I could go with you to your game and maybe get one of those medals?,neutral,0.7786
Negatory.,negative,0.5976
Does that mean maybe?,neutral,0.8696
No!,neutral,0.4416
"Look, only the bravest and the best serve in our corps.",positive,0.7409
Bug!,negative,0.5316
We are humanity's last hope.,positive,0.5125
Attention!,neutral,0.5184
The arcade will open in five minutes.,neutral,0.8715
Please report to your games.,neutral,0.5972
I can't feel my legs.,negative,0.9165
What is all this stuff?,negative,0.6989
Smells like Ralph in here.,neutral,0.5199
Okay.,neutral,0.5844
All right.,neutral,0.4897
What was it called again?,neutral,0.8453
Hero's something.,neutral,0.6119
Duty.,neutral,0.6066
Hero's Duty.,neutral,0.7409
There it is.,neutral,0.5908
"Sorry, Q*bert.",negative,0.6476
"It's me, Ralph.",neutral,0.6211
The wall.,neutral,0.6233
"Morning, kids.",positive,0.6007
Come on in.,neutral,0.697
Good to see you.,positive,0.9644
Good to see you.,positive,0.9644
"You, too, little fella.",neutral,0.6178
Quarter alert!,neutral,0.7819
Quarter alert!,neutral,0.7819
This is not a drill.,neutral,0.5133
Ooh!,neutral,0.554
Sweet golden medal!,positive,0.947
On a planet with no name a top-secret experiment has gone horribly wrong.,negative,0.9305
You are humanity's last hope.,positive,0.5882
"Rooting-tooting, ready for shooting!",neutral,0.5587
All right.,neutral,0.4897
"Now listen up, because I'm only going to say this once.",neutral,0.6691
"Fear is a four-letter word, ladies.",negative,0.649
"If you want to go pee-pee in your big-boy slacks, keep it to yourself.",negative,0.6047
It's make your mamas proud time!,positive,0.9516
I love my mama!,positive,0.9848
Heads up!,positive,0.7583
"First-person shooter, coming through!",neutral,0.7521
"Ooh, robot!",neutral,0.454
"Game play in three, two, one.",neutral,0.8372
We are humanity's last hope.,positive,0.5125
Our mission?,neutral,0.8304
Destroy all Cy-Bugs.,negative,0.8134
"You ready, rookie?",neutral,0.8163
Let's find out.,neutral,0.6291
Sweet Mother Hubbard!,positive,0.8861
"No, no, no!",negative,0.7057
Wait a second!,neutral,0.5677
"Cy-Bug, twelve o'clock.",neutral,0.7552
"Take it, newbie.",neutral,0.7114
"No, no!",negative,0.6435
"Wait, wait!",neutral,0.5669
"Watch it, rookie!",neutral,0.5372
These monsters become what they eat.,negative,0.9176
My gun!,neutral,0.6096
Give me that back.,neutral,0.6042
Shoot the eggs before they hatch!,negative,0.5383
"Oh, no!",negative,0.6841
Something's coming out of their bottom!,neutral,0.599
"Oh, gross!",negative,0.9544
Markowski!,neutral,0.5576
Get back in formation!,neutral,0.505
"All right, ladies, the kitten whispers and tickle fights stop now.",neutral,0.6289
The entrance to the lab is straight ahead.,neutral,0.853
I'll meet you guys inside!,positive,0.6426
No!,neutral,0.4416
Sanctuary!,neutral,0.5997
Sanctuary!,neutral,0.5997
I thought this was going to be like  Centipede!,neutral,0.6255
When did video games become so violent and scary?,negative,0.9631
"Please, get me out of here!",negative,0.7914
Take her!,neutral,0.6271
What a rip-off!,negative,0.7696
Get off me!,negative,0.7603
It's game over.,neutral,0.5487
Stop it!,negative,0.5914
Beacon up!,positive,0.6492
Cease fire!,positive,0.4717
Cease fire!,positive,0.4717
Attention!,neutral,0.5184
Return to start positions.,neutral,0.7165
Return to start positions.,neutral,0.7165
"Here, let me help you.",neutral,0.6548
Sorry about that.,negative,0.6856
"Yeah, you must be upset.",negative,0.8191
Markowski.,neutral,0.8359
Who?,neutral,0.6756
"Yeah, me.",neutral,0.5973
I'm Markowski.,neutral,0.8549
What's the first rule of  Hero's Duty?,neutral,0.8553
"No cuts, no butts, no coconuts?",neutral,0.5877
Never interfere with the first-person shooter.,neutral,0.6133
"Our job is to get the gamers to the top of that building so they can get a medal, and that's it!",positive,0.7809
"So stick to the program, soldier!",neutral,0.6086
Right.,neutral,0.5665
Right.,neutral,0.5665
"Aye, aye.",neutral,0.6123
Quarter alert!,neutral,0.7819
Quarter alert!,neutral,0.7819
"All right, pussy willows.",negative,0.493
Back to start positions!,neutral,0.6428
"Yeah, right.",neutral,0.5468
No way I'm going through that again.,negative,0.8643
"So that's where they keep the medal, huh?",neutral,0.8337
"""New racers daily."" Sweet!",positive,0.9314
I got next game.,neutral,0.6799
"Go away, kid!",negative,0.8173
We're going to play all nine of today's racers!,neutral,0.6063
Yeah!,positive,0.7406
Sorry.,negative,0.5092
Where's the wrecking guy?,negative,0.5453
Where's Ralph?,neutral,0.7542
He should be wrecking the building.,negative,0.9251
Stick with the program.,neutral,0.7515
"Fix it, Felix!",negative,0.448
Ralph!,neutral,0.5827
Quarter alert!,neutral,0.7819
Game on!,positive,0.7042
"Do something, Felix!",neutral,0.6487
Just act natural.,neutral,0.696
I'll fix it.,neutral,0.5851
Ralph!,neutral,0.5827
Ralph!,neutral,0.5827
What the...,neutral,0.5052
Ralph?,neutral,0.7668
Ralph!,neutral,0.5827
"Oh, my land!",positive,0.4703
Where is he?,neutral,0.7725
Mr.,neutral,0.5849
Litwak!,neutral,0.54
"What's the trouble, sweetheart?",neutral,0.6617
The game's busted.,negative,0.8921
I can fix it!,positive,0.659
I can fix it!,positive,0.659
"Oh, boy.",neutral,0.5503
"Looks like the game's gone cuckoo, like my nana.",negative,0.4642
"Sorry, sweetie.",negative,0.4859
Here's your quarter back.,neutral,0.8097
But what about the game?,neutral,0.7658
I'll have someone look at it tomorrow...,neutral,0.8964
"But if he can't fix it, it might be time to put old Ralph and Felix out to pasture.",neutral,0.6404
Like my nana.,neutral,0.7051
"Ladies and gentlemen, we're out of order.",negative,0.7222
Sweet mercy!,positive,0.8157
"Without Ralph, we're doomed!",negative,0.7388
They're going to pull our plug!,negative,0.6759
"Okay, everybody, calm down.",neutral,0.6734
Ralph probably fell asleep in the washroom of Tapper's again.,neutral,0.6087
See?,neutral,0.6904
There he is now.,neutral,0.8041
"Why, it's Q*bert.",neutral,0.5754
"What brings you here, neighbor?",neutral,0.8397
"What's he saying, Felix?",neutral,0.84
Stand by.,neutral,0.7187
My Q*bert-ese is a little rusty.,negative,0.5894
Ralph's gone Turbo!,neutral,0.6437
Shiny.,neutral,0.6212
Attention!,neutral,0.5184
The arcade is now closed.,neutral,0.5118
Did you get a load of Markowski?,neutral,0.8566
Shut your chew holes.,negative,0.7187
Cy-Bug.,negative,0.4816
Taste it!,positive,0.4801
"Slick Tiddlywinking, pint-size.",neutral,0.7733
"I'm Fix-It Felix, Jr., ma'am.",neutral,0.7896
"From the game  Fix-It Felix, Jr.",neutral,0.8805
Jiminey jaminey!,neutral,0.7468
Look at that high definition.,neutral,0.6577
Your face!,neutral,0.4842
It's amazing!,positive,0.9811
"Flattery don't charge these batteries, civilian.",negative,0.6923
"Now, state your business.",neutral,0.6417
"I'm looking for my colleague, Wreck-it Ralph?",neutral,0.7508
Never heard of him.,neutral,0.5619
"Well, Q*bert saw him come in here.",neutral,0.7627
Impossible.,negative,0.5043
Nothing gets past me.,negative,0.4712
That came from the tower.,neutral,0.7858
Nice eggs.,positive,0.8913
Nice eggs!,positive,0.9484
Okay.,neutral,0.5844
That was easy.,positive,0.7613
"Congratulations, soldier.",positive,0.9368
It is my honor to bestow upon you the Medal of Heroes.,positive,0.9345
Wow!,positive,0.8599
No way!,negative,0.6254
Ten-hut!,neutral,0.6501
Wow!,positive,0.8599
History will long revere your courage and sacrifice.,positive,0.8889
"Well, thank you!",positive,0.9609
You have etched in the rock of virtue a legacy beyond compare.,positive,0.5642
"Thanks, guys.",positive,0.7489
At ease!,positive,0.8101
You are the universe's greatest hero.,positive,0.9592
The living embodiment of all this corps represents.,neutral,0.7172
Bravery.,neutral,0.727
Integrity.,neutral,0.6766
Grace under pressure.,neutral,0.7431
"And above all, dignity.",neutral,0.5699
Escape pod activated.,neutral,0.8311
Get off my face!,negative,0.7396
Incoming!,neutral,0.5547
Ralph!,neutral,0.5827
Cy-Bug!,neutral,0.4888
"Oh, no!",negative,0.6841
"Sayonara,  sucker!",negative,0.7816
"""Sugar Rush""?",neutral,0.8361
"Oh, no!",negative,0.6841
This is that candy go-cart game over by the Whac-A-Mole.,neutral,0.7672
I got to get out of here.,negative,0.6339
"Oh, no!",negative,0.6841
My medal!,positive,0.8068
"No, no, no, no, my medal!",negative,0.8441
"No, no, my medal!",negative,0.7099
"Hi, mister.",neutral,0.6834
Hello.,neutral,0.5209
"Man, you scared me, kid.",negative,0.9073
I nearly soiled myself.,negative,0.9299
What's your name?,neutral,0.7728
Ralph.,neutral,0.6965
Wreck-It Ralph.,neutral,0.6301
"You're not from here, are you?",neutral,0.6292
"No, well, yeah.",neutral,0.6006
"I mean, not from right in this area.",neutral,0.6857
I'm just doing some work here.,neutral,0.8248
What kind of work?,neutral,0.6961
Some routine candy tree trimming.,neutral,0.8267
You probably want to stand back.,neutral,0.7692
"In fact, this whole area is technically closed while we're trimming.",neutral,0.7748
"Who's ""we""?",neutral,0.7961
Candy tree department.,neutral,0.6903
Where is everybody else?,neutral,0.6646
It's just me today.,neutral,0.7005
"So you just meant like the royal ""we""?",neutral,0.7267
Yep.,neutral,0.5607
That's right.,neutral,0.569
"Hey, are you a hobo?",neutral,0.7811
No.,neutral,0.4936
"I'm not a hobo, but I am busy.",neutral,0.5839
Okay?,neutral,0.7124
So you go home.,neutral,0.7469
What's that?,neutral,0.7331
Didn't hear you.,neutral,0.564
Your breath is so bad it made my ears numb.,negative,0.9765
"Listen, I tried to be nice.",neutral,0.5804
I tried to be nice.,neutral,0.535
You're mimicking me.,negative,0.7023
You're mimicking me!,negative,0.6975
Okay.,neutral,0.5844
Okay.,neutral,0.5844
"That is rude, and this conversation is over.",negative,0.9693
And this conversation is over.,negative,0.6482
I wouldn't grab that branch if I were you.,neutral,0.5531
"I'm from the candy tree department, so I know what...",neutral,0.7479
It's a double stripe.,neutral,0.7679
Double stripes break.,neutral,0.7058
Why are your hands so freakishly big?,negative,0.8983
I don't know.,neutral,0.5667
Why are you so freakishly annoying?,negative,0.982
Why are you so freakishly...,negative,0.9107
Sweet mother of monkey milk!,positive,0.479
A gold coin!,neutral,0.6061
Don't even think about it.,negative,0.5881
That is mine.,neutral,0.5162
Race you for it!,positive,0.6422
Hey!,neutral,0.5279
I don't have to race for it because it's mine!,positive,0.7744
Double stripe!,neutral,0.7025
Come back here!,positive,0.5485
The winner!,positive,0.8878
Give it back!,neutral,0.4784
Give it!,positive,0.5918
Double stripe.,neutral,0.7176
Thank you!,positive,0.9538
Wait!,neutral,0.6225
Let me talk to you for one second.,neutral,0.7835
Okay.,neutral,0.5844
Here's the thing.,neutral,0.6365
I'm not from the candy tree department.,neutral,0.641
Lying to a child.,negative,0.9494
"Shame on you, Ralph.",negative,0.9177
But I wasn't lying about the medal.,neutral,0.763
That is my medal!,positive,0.8797
That's why I was climbing the tree.,neutral,0.6107
It's mine!,positive,0.7982
It's precious to me.,positive,0.9068
That thing is my ticket to a better life.,positive,0.9098
"Yeah, well, now it's my ticket.",neutral,0.7053
What the...,neutral,0.5052
"See you, chump!",neutral,0.5409
Come back!,positive,0.7141
I'll find you!,positive,0.5754
I will find you!,positive,0.6447
Double stripe!,neutral,0.7025
Nowhere to hide!,neutral,0.4793
"Yeah, he banged around in here like some kind of hot shot, then he went barreling down into that sweet little game like a crazy person.",neutral,0.5209
"""Sugar Rush."" Cy-Bugs would chew up that game faster than a chicken hawk in a coop of crippled roosters.",negative,0.6771
"What was that, now?",neutral,0.7956
"What are you, thick?",neutral,0.6729
There was a Cy-Bug on that shuttle!,neutral,0.5036
Do you even know what a Cy-Bug is?,negative,0.4932
"I can't say that I do, ma'am.",neutral,0.6186
Cy-Bugs are like a virus.,negative,0.9428
They don't know they're in a game.,negative,0.6154
"All they know is eat, kill, multiply.",negative,0.8095
"Without a beacon to stop them, they'll consume  Sugar Rush.",negative,0.6394
But do you think they'll stop there?,neutral,0.8428
Yes!,positive,0.8097
Wrong!,negative,0.7794
Viruses do not stop!,neutral,0.5035
"Once those Cy-Bugs finish off  Sugar Rush, they'll invade every other game until this arcade is nothing but a smoking husk of forgotten dreams.",negative,0.7068
Kohut!,neutral,0.6273
My cruiser.,neutral,0.6184
Jeepers.,neutral,0.7227
Is she always this intense?,neutral,0.6518
It's not her fault.,neutral,0.5884
She's programmed with the most tragic back-story ever.,negative,0.9417
The one day she didn't do a perimeter check...,neutral,0.503
Her wedding day.,neutral,0.8163
"Wait, ma'am!",neutral,0.7776
I'm going with you.,neutral,0.6784
"Like fun you are, short stack.",positive,0.8184
"If you die outside your game, you don't regenerate.",negative,0.5596
"Well, neither do you, ma'am.",neutral,0.636
And it is my job to fix what Ralph wrecks.,negative,0.5935
And I cannot ask you to risk your life cleaning up his mess.,negative,0.8656
"No flex on this one, ma'am.",neutral,0.7772
I am coming along with you.,neutral,0.6256
Citizens of Sugar Rush...,neutral,0.8811
Just in time.,neutral,0.6618
"...all hail our rightful ruler, King Candy.",positive,0.8651
"Hello, my royal subjects!",positive,0.6049
Have some candy!,positive,0.6826
"Thank you for that stirring introduction, Sour Bill.",positive,0.9321
And thank you to today's avatars.,positive,0.8607
It was a wonderful day of racing.,positive,0.9852
It was.,neutral,0.6107
"But now the arcade is closed, so it's time to wipe the slate clean and race to decide our new roster.",neutral,0.638
The first nine racers across that finish line will represent Sugar Rush as tomorrow's avatars!,neutral,0.6846
Race!,positive,0.5263
Race!,positive,0.5263
Race!,positive,0.5263
"Okay, calm down.",neutral,0.6233
Listen!,neutral,0.6292
This event is pay-to-play.,negative,0.5107
We all know this.,neutral,0.6383
"The fee to compete is one gold coin from your previous winnings, if you've ever won, which I have.",neutral,0.8235
Let me go first!,neutral,0.5935
King Candy!,positive,0.5796
Taffyta Muttonfudge!,neutral,0.6711
Stay sweet!,positive,0.9246
Adorabeezle Winterpop.,neutral,0.7899
Gloyd Orangeboar!,neutral,0.5962
Little stealer!,negative,0.5696
Wait till I catch that brat.,negative,0.7173
Minty Zaki.,neutral,0.7613
Snowanna Rainbeau.,neutral,0.7516
Rancis Fluggerbutter.,neutral,0.7792
Jubileena Bing-Bing.,neutral,0.8285
Swizzle Malarkey.,neutral,0.5965
Candlehead.,neutral,0.7119
"Sour Bill, who's that last one?",neutral,0.8619
Vanellope von Schweetz!,neutral,0.6194
Yippee!,positive,0.9274
