text,sentiment,score
"If they would have given us more money, some of these scenes where Scuttle was walking on this rock, would've had more contact shadows, where you'd see his shadow cast on the rock, but that was a concession to the budget and the time restraints that we were under, that we didn't put those things in the film.",neutral,0.7346
I miss them.,negative,0.4753
Buddy Hackett.,neutral,0.7385
Buddy Hackett.,neutral,0.7385
"There was a different voice for Scuttle, originally.",neutral,0.905
"Our boss, Jeffrey Katzenberg, didn't like the other voice we had.",negative,0.7897
"He's like, ""Guys, guys, get a comedian.",neutral,0.6426
"That's what we did on Oliver."" ""Richard Mulligan, we got him and the character came alive."" ""Find a comedian."" We went through a list of comedians...",neutral,0.6375
"Buddy improvised some here, which we encouraged, I think that was fun.",positive,0.9546
"He also, when we first recorded Buddy, he had written a song for Scuttle.",neutral,0.901
Have you heard the song that he wrote?,neutral,0.9036
"No, but he actually sang it on The Tonight Show.",neutral,0.7967
"Yeah, he did sing it on The Tonight Show.",neutral,0.7503
"You'll never know what lonely is till you live by yourself on a rock Once we cast Buddy, we wrote it to sound like Buddy, and Buddy was saying, ""Don't write for me, write for the part."" His very first takes, he was playing Scuttle with an artificial seagull voice that we kind of thought, ""This is not the way to go."" We wanted him to just be himself and be natural, which he did, and he was great, but there was a little bit of tension just at the very beginning of his first session.",neutral,0.6244
"Jason Marin, who did the voice for Flounder, his voice changed by the end of the movie, and we were trying to get Little Jason.",neutral,0.8541
"He came in, ""Yes, I'm here to do the finishing lines on Flounder."" We're like, ""Jason, can you just..."" He had to cheat it up a little bit.",neutral,0.7193
"We like to give characters entrances, and so to give Ursula theatrics, we really wanted her to come out of shadow, even the sort of descent into the camera is all just meant to give her theatrics.",neutral,0.7069
She's a very theatrical character.,neutral,0.7658
"The first time we screened this with an audience, and we see that she's an octopus for the first time, there was an audible reaction from the audience, just a little shudder.",neutral,0.619
"And that made it feel like, ""Yeah, that's working for her intro."" Seriously, 'cause originally, the witch wasn't conceived to be an octopus, she was a different fish, but not octopi, but it really went with the musical approach, in terms of the silky, tentacly, trying to wrap Ariel in and reel her in snakily.",neutral,0.6705
"The snake charmer thing in here, I think, worked well with Alan's music.",positive,0.853
"On the witch, we actually took some live-action footage from a documentary, Disney Mysteries of the Deep, and Roy Disney was very versed and familiar with that, and worked on that and brought that to our attention.",neutral,0.6341
"Rob Minkoff, the initial animator of Ursula, did a walk cycle literally on top of that.",neutral,0.861
So her lower half was this octopus.,neutral,0.7935
"We really were able to get real-life observed behavior, combined with the character of this big, overweight, but exaggeratedly graceful vamp, villainess.",neutral,0.5982
And that really became the basis for all her movements later.,neutral,0.8949
"Well, it was ruined!",negative,0.9172
That's all!,positive,0.5922
Completely destroyed!,negative,0.8733
This concert was to be the pinnacle...,positive,0.7604
"Ed Gombert was one of the great storyboard artists that worked on the film, and he really came up with the recounting of the tale that Flounder does and the way it was played, and that's really pure Ed Gombert in there.",positive,0.9472
"Probably, you can see it, if you look at a still frame, Flounder actually transforms into Scuttle for a couple of frames there as he's talking about Scuttle, he physically transforms to Scuttle.",neutral,0.853
"But then this seagull came, and it was, ""This is this, and that is that..."" Most of these bubbles are hand-inked, which is a throwback to the old-school, most of this movie is done with the Xerox process, which is something that was done from 101 Dalmatians forward.",neutral,0.7824
Little Mermaid was actually the last film to use cels and Xerox.,neutral,0.6584
"Right, the older films, Snow White and Pinocchio, were hand-inked.",neutral,0.7806
There was actually a person who traced the hand drawings of the animation onto cels.,neutral,0.8915
The Xerox process actually photographed them onto cels.,neutral,0.8802
"However, to get the look of those older movies, we really wanted the bubbles to be inked, so, in fact, they were, but as a way of trying to do it on budget, those were actually inked in China.",neutral,0.7807
"So, the problem for us was, when the Tiananmen Square incident was happening in China in 1989, it looked like there could be a civil war in China, and we weren't sure we were gonna get our cels back with the bubbles on them.",negative,0.8054
Our bubbles were trapped in China.,neutral,0.4879
The bubbles were trapped in China.,neutral,0.6158
"Tim Engel, who was really overseeing all that, said, ""There's a possibility that we may not be seeing any more bubbles."" And the movie was under the wire.",negative,0.4784
We were praying for democracy in China.,neutral,0.7186
But also praying we got our bubbles back.,positive,0.6399
That was very funny.,positive,0.9595
"Once again, we got our bubbles.",neutral,0.5343
They came.,neutral,0.7433
"I don't know about democracy in China, but...",neutral,0.6258
The crab was animated by Duncan Marjoribanks.,neutral,0.8883
"I'm always amused whenever I see it, ""'cause I think of 6'5"" Duncan Marjoribanks animating this teeny little thing.",positive,0.9256
"It's one of the great things about animation, that the animators don't have to look like the characters they portray.",positive,0.935
"Also, Andreas Deja animated Triton, who, I think, he's always said he based on his father somewhat.",neutral,0.9052
"Without the fins, yeah.",neutral,0.716
"A lot of these underwater scenes involve those little patterns of tight there, those are live-action patterns, the way you see light playing under a swimming pool almost, and those were double exposed over the painted backgrounds we drew to give a watery effect.",neutral,0.8242
"That's a technique we generally used, as well as filters over the film, to make this all seem like it was happening underwater.",neutral,0.7598
"Mark Dindal, the head of effects, who later became the director of The Emperor's New Groove and Chicken Little, he came up with this effect.",neutral,0.9078
"It's actually fairly simple and not that expensive to do, but it added a lot to the underwater scenes.",positive,0.8852
"Particularly, in the song, Part of Your World, it gives an extra magic to that, and was used more extensively there.",neutral,0.5881
"As you can see, all the refractions of light where the light is hitting the underwater sections.",neutral,0.8584
"This pan of the grotto, I think we made this too short.",negative,0.661
"It moves too fast, I think.",negative,0.6114
"If we had to do this all over again, it would've let you see things just a little bit more.",neutral,0.7213
But it's a nice shot.,positive,0.7954
If only I could make him understand.,neutral,0.6736
I just don't see things the way he does.,negative,0.8642
"We should mention, in terms of this song, that one of the very early screenings we had for an audience, we brought in a class of school kids into the studio, this sequence was pretty much all black-and-white, it didn't have the effects and everything there, and in the very first screening, the kids squirmed a lot.",neutral,0.6408
"That brought up the very controversial thing that there was some talk of either cutting this song or cutting it down, which, pretty much, Howard was horrified at the idea, we were horrified, Alan was horrified, Glen Keane, who was the lead animator on all this and responsible for a lot of it, was horrified.",negative,0.7827
"And even though there was a lot of discussion, it finally came to a point where we could leave it in the way it was for an additional screening now.",neutral,0.6051
"And in this second screening, there was more color.",positive,0.682
"For whatever reason, however, it worked out, they didn't squirm.",positive,0.6037
They were quiet through the whole number.,neutral,0.8087
Thank God.,positive,0.8553
You know they almost cut Over the Rainbow from The Wizard of Oz.,neutral,0.6372
And that was one of our arguments with this song.,neutral,0.5758
"Howard's contention was every musical needs a point at which its central character, the protagonist, sits down on a garbage pail, on a rock in the sea, and says, ""This is what I dream of."" And, of course, the rest of the story is all based on creating obstacles that this character has to overcome to achieve their dream.",neutral,0.5575
"It sets Ariel's character, it sets her up, what she wants, what she needs, and so much of the rooting interest of the mermaid comes out of this song.",neutral,0.863
"And certainly, I think, we're all very glad this wasn't tampered with, 'cause it's such a signature of the movie.",positive,0.8474
"Also, the earlier lyrics to this song, I might mention, Howard generally resisted changes that we would suggest, and rightfully so, 'cause many of my own personal ideas were stupid, but one that he did actually slightly agree on, his earlier lyrics of this song, he talked about leather in China and things like that.",neutral,0.508
"And we said to Howard, ""Well, her information is from this guy"" ""who doesn't have his story straight, the seagull."" So Howard went back and readjusted the lyrics, so he put in the thingamabobs and the whatchamacallits.",neutral,0.5243
Those weren't in the first version of the song.,neutral,0.8409
"'Cause he agreed that, yeah, that actually was in character for her, to have these offbeat terms for things.",neutral,0.658
"That painting right there, Glen Keane picked out that painting 'cause he wanted a picture, an image of a fire underwater to go with the lyric.",neutral,0.8686
This shot where Ariel reaches out was the last shot done in the movie.,neutral,0.899
"We wanted to do that on the multi-plane camera, and there were just too many problems and we ended up doing it optically.",negative,0.5663
"At the time, it was technically very difficult, and I think it was shot four or five times and didn't turn out right.",negative,0.8324
"The opticals didn't match right, it had seams...",negative,0.8524
Her arm would not go outside the hole properly.,negative,0.8155
"And it got to a point that we were running out of time, literally, and we were on a budget and other restrictions, we had one last chance to get that shot to work or we had to use a compromise shot that was a shot that we developed as a last-minute resort, where she didn't reach out beyond the thing.",neutral,0.6914
"And the very last time, it worked.",positive,0.6488
Sebastian's presence as the witness of the song is partly there to mitigate the squirm factor.,neutral,0.8763
"He's judgmental about it, and you have that extra dramatic tension.",negative,0.557
"If it's just being done as a solo in one moment, it becomes a little eggy for an audience, a little bit cloying.",negative,0.6852
"Now, for the students of film, they can see some mistakes here.",negative,0.5656
"Watch this thimble on his foot, sometimes he's got it...",neutral,0.752
"Now, no thimble, it's gone magically.",neutral,0.7464
But now it's back.,neutral,0.618
Who let that mistake through?,negative,0.813
This is your sequence.,neutral,0.7951
"It's my sequence, yes.",neutral,0.6549
Ron directed some sequences and I directed some sequences.,neutral,0.8997
And this was Ron's sequence.,neutral,0.8716
It's a nice sequence.,positive,0.9656
"It's a beautiful sequence, I wish I had done it.",positive,0.9692
We didn't have time to redo everything on this.,negative,0.5542
We were aware of a lot of the mistakes.,neutral,0.5208
"But there were severe budget and time restrictions, in terms of making this film, so we had to pick our spots carefully, in terms of what we could fix and what we had to leave.",neutral,0.5835
"Dorse Lanpher, great effects animator, did the fireworks in that shot.",positive,0.8154
It really helped.,positive,0.9183
Thom Enriquez was the storyboard artist that story-boarded this sequence.,neutral,0.923
Beautiful draftsmanship.,positive,0.8533
"Our story team on the film overall was really an amazing story team, many of which have gone on to be directors, art directors, production designers...",positive,0.9841
"In this scene, we see several of the staff, including the guy dancing, Rasoul Azadani, who was a layout artist on that, and who we've worked with pretty much in all the movies that we've done.",neutral,0.8904
"This dog, Max, we added, didn't really exist in the fairytale, but we wanted to give the Prince a companion to bounce off of.",neutral,0.7432
"He was colored gray, he was a big Sheepdog.",neutral,0.6601
"We did have a nightmare with the paint of this character, because a lot of times, that gray would just crawl on film.",negative,0.6407
"You can still see it, here and there, it's a tough color to make work.",neutral,0.6852
"Mark Henn animated these scenes of Ariel as she came up over the side, and I think he really did a great job of capturing her innocence and just her wide-eyedness at this whole new world that she's looking at, the Prince in particular.",positive,0.9411
"This is really the heart of the story here, obviously, her falling in love with the Prince.",neutral,0.5722
This is one of the pieces of music that I wrote first as a source piece for you to animate to.,neutral,0.8096
Right.,neutral,0.5665
I know you talked about Grieg.,neutral,0.8058
"Although, I don't really know Grieg.",neutral,0.6948
"Yeah, it's sort of a little bit of Hall of the Mountain King.",neutral,0.869
"And Grieg was Danish, so it all made sense somehow.",positive,0.6313
"One of the more difficult characters in this film was Prince Eric, and there's a tradition of Disney princes, that they hadn't worked very well.",negative,0.7166
"In Cinderella, I talked to Eric Larson, who animated on it, he said, ""Yeah, he was stiff, I didn't really get it right."" Animating the prince has been called the most thankless job in animation, because it's probably harder to do than any other character...",negative,0.7748
"Even in the Andersen fairytale, you don't get much of a sense of the Prince, as much as you do of the Little Mermaid, and that's a challenge.",negative,0.466
"The more realistic human characters are always the most difficult, but, still, a character like Ariel is still more fun.",positive,0.8233
"Particularly, Ariel was a great heroine.",positive,0.8739
"She at least had the extra aspect that she was part fish, and she could swim underwater and she can move in ways that humans couldn't possibly move, and that's why his screen time tends to be more limited too, because it's just difficult.",neutral,0.6222
"We had Matt O'Callaghan who animated the Prince, Mike Cedeno.",neutral,0.8788
"Christopher Barnes did the voice on the Prince, and I think he did a really nice job of trying to get an engaging, likeable guy.",positive,0.9711
"The storm sequence coming up was actually one of the first sequences done on the movie, along with the Under the Sea sequence and the Louis sequence, those were actually the first things that we actually started animation on.",neutral,0.5417
"Because it was almost like a musical sequence, in that it was so rich in production value, if we didn't do it early, we knew that we might not get it done, 'cause it would take longer and there'd be impulses to simplify it and cut it, and we'd be under the gun, so we knew it would be difficult, so the sooner we could get to it, the better.",neutral,0.5024
"We called them ""money shots."" Which, I guess, means that we're gonna spend extra money on them.",neutral,0.4797
"It was also because it was an action sequence, there were just so many aspects of it that could be done earlier on, whereas sequences that were primarily character-driven, we almost wanted to save until the animators had a little more time with the characters.",neutral,0.6404
"This sequence certainly is a tour de force of effects animation, the fact that it was done first really gave us a chance to go all out.",positive,0.8912
"And Mark Dindal, who was the head of effects on the movie, did a great job on this sequence.",positive,0.9727
The gray-green cast of the skies in all this was inspired by an N.C.,neutral,0.8568
"Wyeth painting he had done, I think it's from Kidnapped, or one of these, where there's a shipwrecked figure in the foreground and a ship in the background.",neutral,0.9033
And that was the inspiration for the visual look of this sequence.,neutral,0.7808
"I never had a successful solution for this scene, I directed this sequence, and I wanted to be able to see the statue before it sank, so we cheated, so the statue was floating for a minute.",negative,0.6657
"It's a marble statue, it made no sense whatsoever, but I couldn't figure it out.",negative,0.8269
"""How do we show that before it goes away?"" So, it was bizarre, but there it is.",negative,0.4943
The water animation is beautifully done.,positive,0.9529
"And water is very difficult to animate convincingly, and Ted Kierscey did a lot of it, and a lot of the animators.",negative,0.5704
"It's funny, when you score a sequence like this, every hit becomes a source of stress for you.",negative,0.4752
"Leading up to the session, you want to make sure each hit is gonna work, so they're all imprinted indelibly on my brain.",neutral,0.805
I like that jazzy horn figure for the action when he's running across the ship.,positive,0.8732
I think that was cool.,positive,0.9786
I remember this was very early scoring for me.,neutral,0.7989
I should point out that the orchestrations were done by Thomas Pasatieri.,neutral,0.9005
He was a great help to me in learning the art of scoring.,positive,0.961
"Animation was not, at that point, hip.",neutral,0.6027
"I remember a film composer, it was difficult, I was asking his advice, ""and he said,"" Look, man, ""nobody takes a score from an animated film seriously."" He said, ""Just take a powder."" -He just meant like...",negative,0.4785
Phone it in.,neutral,0.761
You think about how that must've turned on its ear within five years.,neutral,0.5431
And now we're into the reprise of Part of Your World.,neutral,0.8761
Here's a rare interview that Howard and I did at the time of the release of the film.,neutral,0.8082
"Alan writes great ballads, I think that's one of Alan's real gifts, is Alan can bring a tear to your eye pretty quick.",positive,0.9401
"And ballads are really, really hard in a musical for the whole family, because kids aren't famous for liking love songs.",negative,0.7489
"So it's hard to write a song that moves, and has a little bit of rhythm, and also tugs at your heartstrings and is a soft number.",neutral,0.5411
"And the challenge of this number was to do a ballad that also moved the plot forward, which is why the subject matter of being part of your world was so important.",neutral,0.5557
What is she realty longing for?,neutral,0.7156
What is going to not just stop the action but keep everything moving?,neutral,0.7922
This is John here.,neutral,0.8303
"Howard's lyrics on this, again, the original version was slightly different, in that Howard played the lyric of this as, kind of, that she was disappointed, and the original lyric on this was, ""I'll never be part of that world."" And she was sad as she dove into the water.",negative,0.6555
"I remember we talked with Howard about it and said, just because of the shape of the story, she's gonna be kind of moony about the Prince and feeling up about it.",neutral,0.8569
"We said we thought, actually, it would be better to play this as an up thing.",neutral,0.6773
"And Howard, again, that was the only other thing we ever talked Howard into, and he agreed and he revised the lyrics so that it was much more of a positive statement than a statement of regret or sadness.",positive,0.5852
Howard did mention to us early on there was an element of this that was like a handicapped girl wanting to walk.,neutral,0.867
"And I think that's what he drew on for the lyrics of the song, partly.",neutral,0.894
"Actually, the song itself should be titled Part of that World.",neutral,0.8224
And this is Part of Your World.,neutral,0.7825
-They've both taken on one title.,neutral,0.8312
"Yeah, that's true.",neutral,0.6265
"Glen Keane animated much of Ariel in this part, a great animator, and he did this scene where she's on the rock, and I remember we shot this with Sherri Stoner, but Glen acted out this scene for her.",positive,0.6462
"And Glen is a burly, football-player-looking kind of a guy, and there he was, he's doing this action of just tentatively coming up over the rock, and I still remember Glen's physical performance, it had all the sensitivity that you see here in his drawn version, but picture a muscular Gene Kelly kind of a guy doing this.",neutral,0.7448
"Here it is, a moment of determination.",neutral,0.5979
Every teenage girl's desire to be free of her parents.,neutral,0.7445
It's a major story moment.,neutral,0.5385
Everything up to that point is really set-up.,neutral,0.6951
"Now the situation is really clear that we've got a mermaid who is in conflict with her father, who wants something that is forbidden in her world and will do whatever it takes to get it.",negative,0.6672
Her daddy will love that.,positive,0.8089
"King Triton's headstrong, lovesick girl...",positive,0.6318
I might mention Kathy Zielinski animated the witch in this sequence.,neutral,0.8899
"And there aren't a ton of women animators, but she's one of the best animators, period.",positive,0.9584
But she did a great job with the witch there.,positive,0.8276
"Those fish in that opening shot were computer fish, which we thought we might use more of in the movie, but at this point, the computer animation was not quite at a point where we were totally happy with it.",neutral,0.5365
"So we used the computer fish to a minimum, but they were in that one shot.",neutral,0.8221
And I do believe that this scene of Ariel was the first scene of Ariel animated in the entire movie.,positive,0.7194
Mark Henn animated this scene.,neutral,0.8838
"In the story reels, we had a longer version, and there were fish doing their hair and there were various things with the sisters that we took out.",neutral,0.9143
Howard and I were both huge fans of the earlier animated features.,positive,0.8719
"He felt that as the musical updated itself, the animated musical would also update itself.",neutral,0.661
"For us, Little Mermaid was the follow-up to Little Shop of Horrors.",neutral,0.7095
"As different as they are, it really was.",neutral,0.6823
"And there are people who joke and call Part of Your World, ""Somewhere That's Wet."" I haven't heard that.",negative,0.5659
-The other thing I want to say about...,neutral,0.8858
That's funny.,positive,0.8399
That's a joke on Somewhere That's Green.,neutral,0.527
"And so, we did a pastiche of '50s and '60s rock and roll, Little Mermaid, we did really our own pastiche of Disney.",positive,0.511
"When we started working on Sebastian, first you guys had Sebastian as a stuffy English...",neutral,0.8082
Clarence the crab.,neutral,0.7857
Clarence the crab.,neutral,0.7857
"Reggae was very hip and Howard said, ""Let's make him a Jamaican crab"" ""or a Caribbean crab.",neutral,0.6707
"Calypso."" I think of Harry Belafonte, that kind of warmth.",positive,0.5675
And so here are some thoughts from an earlier interview with myself and Howard Ashman.,neutral,0.9223
It's very hard to write contemporary sounding music in a fairytale context.,negative,0.5467
You're dealing with long ago and far away.,neutral,0.6462
"And you really still want to have a feeling that modern kids and adults can enjoy and start to move to, because that's how you get energy.",positive,0.704
And it was sort of a trick.,neutral,0.6732
"When I talked to John and Ron before the script was actually written, we had a long conference about that.",neutral,0.8914
Was there a way we could give the crab something in his personality that would make it possible to have a special kind of music that had some kind of rhythmic edge or contemporary feeling to it?,neutral,0.8556
And what we came up with was that there would be a Jamaican flavor to what he did in the music.,neutral,0.867
"And that was to get energy, to get a little bit of a pop feeling, and yet to have it be true to its fairytale roots.",neutral,0.6262
This song you guys finished in Burbank.,neutral,0.8938
"We started out actually at my farm in Pennsylvania, and Howard said he always wanted a figure that just circled back on itself.",neutral,0.8685
"That didn't end, so the song really started with the figure.",neutral,0.8333
"And one of the things I always talk about is in the world of animation, they're so specific in their references, and you guys especially, so as we made all these references, they animated the references.",neutral,0.7203
"And then when we went back to scoring, you guys wanted every one of these things that you had animated caught with different orchestral colors.",neutral,0.8238
"So you'll notice where there's all these different sea creatures, every single one is caught with a very specific scoring reference.",neutral,0.8313
"And I remember when we were working on this, Alan was right next to us, and Robby Merkin, who was doing the arrangements was right down the hall.",neutral,0.8301
So they would go back and forth with the storyboard artists and with us and be seeing hits that we were suggesting or a different fish they could use.,neutral,0.9211
"And they'd come back, ""Which one was this again, that was doing this part?"" It was the overdub session of all time.",neutral,0.7391
That's all I can say.,neutral,0.7555
"Overdub means after you've recorded the basic track, then you add other parts.",neutral,0.8769
"We did have to fight a bit with Jeffrey on this, in that we wanted to use colors as the song got progressively more joyous and that the color changed to these oranges and these reds.",neutral,0.5797
And Jeffrey had a hard time.,negative,0.6028
"He's like, ""Underwater is blue, guys."" And so we had to convince him it's okay.",neutral,0.5824
"So in some scenes, we had to sneak a little blue in the corners to keep Jeffrey happy, but eventually, he went along with it.",neutral,0.585
"We felt the mood of the song, no one's gonna worry that it's not blue anymore.",neutral,0.5638
It's hot.,positive,0.7562
Howard recorded the demo vocal on this one and he was just...,neutral,0.8555
A lot of the jokiness of Sam's reading.,neutral,0.7191
"Sam did a great job, but Howard, his original demo was full of spice.",positive,0.8569
Howard's vocals were definitely the blueprint for the final result.,positive,0.5452
"I think Sam's rendition of this song was one of the big things, in terms of getting cast for the role, because we heard a lot of actors sing that song and a lot of them were very good, and certainly Howard set the tone for it.",positive,0.9564
But I think Sam just did an incredible job with this song.,positive,0.9665
The interesting thing about Sam.,neutral,0.5287
Howard auditioned him in New York.,neutral,0.8935
"And we cast him never having met Sam, but we heard a tape of Sam.",neutral,0.8145
"And he was so great just on the tape that we said, ""That's the guy to do it."" And then we really met Sam the first time when he came in to record it.",positive,0.9653
