text,sentiment,score
"Who, then, Mr.",neutral,0.8131
"Pleakley, would you send for his extraction?",neutral,0.8743
Does he have a brother?,neutral,0.8667
"Close grandmother, perhaps?",neutral,0.8986
Friendly cousin?,neutral,0.8582
Neighbor with a beard?,neutral,0.7537
He got away?,neutral,0.7647
I'm sure this comes as no surprise to you.,neutral,0.6663
I designed this creature for to be unstoppable.,neutral,0.5746
Which is precisely why you must now bring him back.,neutral,0.7668
"What, me?",neutral,0.6757
"And to reward you, we are willing to trade your freedom for his capture.",neutral,0.5425
626 will not come easily.,neutral,0.5757
Maybe direct hit from plasma cannon might stun him long enough to...,neutral,0.8928
Plasma cannon granted.,neutral,0.831
"Do we have a bargain, Dr.",neutral,0.869
Jumba?,neutral,0.8337
But it's a delicate planet!,neutral,0.4967
Who's going to control him?,neutral,0.7235
You will.,neutral,0.6063
"Very good, Your Highness.",positive,0.9551
I didn't quite...,neutral,0.5568
You're not joking!,negative,0.4926
"So, tell me, my little one-eyed one, on what poor, pitiful, defenseless planet has my monstrosity been unleashed?",negative,0.9692
Stop.,negative,0.5321
Stop.,negative,0.5321
"Lilo, why are you all wet?",neutral,0.5655
It's sandwich day.,neutral,0.6744
"Every Thursday, I take Pudge the fish a peanut-butter sandwich.",neutral,0.8311
Pudge is a fish?,neutral,0.7846
And today we were out of peanut butter.,negative,0.6045
"So I asked my sister what to give him, and she said a tuna sandwich.",neutral,0.8676
I can't give Pudge tuna!,negative,0.6265
Do you know what tuna is?,neutral,0.8424
Fish?,neutral,0.7697
It's fish!,neutral,0.6042
"If I gave Pudge tuna, I'd be an abomination!",negative,0.8887
"I'm late because I had to go to the store and get peanut butter, 'cause all we have is stinking tuna!",negative,0.8738
"Lilo, Lilo, why is this so important?",neutral,0.5603
Pudge controls the weather.,neutral,0.6923
You're crazy.,negative,0.854
Please!,neutral,0.5394
Please!,neutral,0.5394
Everybody calm down!,neutral,0.477
Girls.,neutral,0.6437
Lilo...,neutral,0.6433
I'm sorry!,negative,0.6708
I'm sorry!,negative,0.6708
I won't do it again!,negative,0.6964
Maybe we should call your sister.,neutral,0.8487
No!,neutral,0.4416
I'll be good!,positive,0.9337
I want to dance.,positive,0.761
I practiced.,neutral,0.8064
I just want to dance.,positive,0.6595
I practiced.,neutral,0.8064
She bit me.,negative,0.8163
I called your sister.,neutral,0.7363
She said to wait for her here on the porch.,neutral,0.8641
We'll try again on Sunday.,neutral,0.7379
Does this look infected to you?,neutral,0.5164
Yeah.,neutral,0.5491
You better not have rabies.,negative,0.7509
"If you have rabies, the dogcatcher is going to have to cut...",negative,0.7884
Are you going to play dolls?,neutral,0.897
You don't have a doll.,neutral,0.5225
This is Scrump.,negative,0.8007
"I made her, but her head is too big.",negative,0.6075
"So I pretend a bug laid eggs in her ears, and she's upset, because she only has a few more days to...",negative,0.5163
Lilo!,neutral,0.5192
Lilo?,neutral,0.6675
Lilo?,neutral,0.6675
"Oh, no.",negative,0.6307
You better be home.,neutral,0.7118
Hey!,neutral,0.5279
Watch where you're going!,neutral,0.7657
Stupid head!,negative,0.937
Lilo!,neutral,0.5192
Lilo!,neutral,0.5192
"Open the door, Lilo!",neutral,0.625
Go away.,negative,0.7155
Lilo?,neutral,0.6675
We don't have time for this.,negative,0.8646
Leave me alone to die.,negative,0.8538
"Come on, Lilo, that social worker's going to be here any minute!",neutral,0.6948
You are so finished when I get in there!,negative,0.8218
"I'm going to stuff you in the blender, push ""purée,"" then bake you into a pie and feed it to the social worker!",neutral,0.6971
"And when he says, ""This is great.",positive,0.9519
"What's your secret?"" I'm going to say, ""Love and nurturing."" Hi.",neutral,0.577
You must be the...,neutral,0.8277
The stupid head.,negative,0.9427
"You know, I'm really sorry about that, and if I'd known who you were, of course I never would've...",negative,0.5935
I can pay for that.,neutral,0.5563
It's a rental.,neutral,0.4857
Are you the guardian in question?,neutral,0.8795
Yes.,positive,0.461
I'm Nani.,neutral,0.7787
"Nice to meet you, Mister...",positive,0.9022
Bubbles.,neutral,0.6694
Mr.,neutral,0.5849
Bubbles.,neutral,0.6694
That's a strange...,neutral,0.5856
"Yes, I know.",neutral,0.5208
"Are you going to invite me in, Nani?",neutral,0.9263
I thought we could sit out here and talk.,neutral,0.794
I don't think so.,neutral,0.5158
Right.,neutral,0.5665
This way.,neutral,0.6722
Wait here.,neutral,0.6363
Hey!,neutral,0.5279
"So, lemonade?",neutral,0.8209
Do you often leave your sister home alone?,neutral,0.8869
No.,neutral,0.4936
Never.,neutral,0.4316
"Well, except for just now.",neutral,0.7447
I had to run to the store to get some...,neutral,0.7293
You left the stove on while you were out?,neutral,0.7753
Low heat!,neutral,0.4922
Just a simmer.,neutral,0.6994
It's coming along great.,positive,0.9642
I found that this morning.,neutral,0.8162
Lilo!,neutral,0.5192
There you are.,neutral,0.6276
"Honey face, this is Mr.",neutral,0.6977
Bubbles.,neutral,0.6694
Nice to meet you.,positive,0.9246
"Your knuckles say ""Cobra."" Cobra Bubbles.",neutral,0.7743
You don't look like a social worker.,negative,0.8747
I'm a special classification.,neutral,0.7406
Did you ever kill anyone?,negative,0.5246
We're getting off the subject.,neutral,0.6775
Let's talk about you.,neutral,0.8525
Are you happy?,neutral,0.6393
I'm adjusted.,positive,0.499
I eat four food groups and look both ways before crossing the street and take long naps and get disciplined.,neutral,0.809
Disciplined?,neutral,0.7736
Yeah.,neutral,0.5491
She disciplines me real good.,positive,0.6939
Sometimes five times a day.,neutral,0.7588
No.,neutral,0.4936
With bricks.,neutral,0.721
Bricks?,neutral,0.7759
In a pillowcase.,neutral,0.6595
Okay!,positive,0.6122
That's enough sugar for you.,neutral,0.723
"Why don't you run along, you little cutie?",neutral,0.4874
The other social workers just thought she was a scream.,neutral,0.4933
Thirsty?,neutral,0.6606
Let me illuminate to you the precarious situation in which you have found yourself.,neutral,0.7721
"I am the one they call when things go wrong, and things have indeed gone wrong.",negative,0.8582
My friends need to be punished.,negative,0.9408
Call me next time you're left here alone.,neutral,0.7026
Yep.,neutral,0.5607
"In case you're wondering, this did not go well.",negative,0.9316
You have three days to change my mind.,neutral,0.703
Lilo!,neutral,0.5192
Why didn't you wait at the school?,neutral,0.6637
You were supposed to wait there!,neutral,0.6116
Lilo!,neutral,0.5192
Do you not understand?,negative,0.6939
Do you want to be taken away?,neutral,0.5
Answer me!,neutral,0.6363
No!,neutral,0.4416
"No, you don't understand?",negative,0.6395
No!,neutral,0.4416
"No, what?",neutral,0.5284
No!,neutral,0.4416
You're such a pain!,negative,0.9701
So why don't you sell me and buy a rabbit instead?,neutral,0.5694
At least a rabbit would behave better than you!,neutral,0.471
Go ahead!,positive,0.6867
"Then you'll be happy, because it'll be smarter than me, too!",positive,0.8992
And quieter!,neutral,0.561
"You'll like it, 'cause it's stinky, like you!",neutral,0.4093
Go to your room!,neutral,0.6642
I'm already in my room!,positive,0.5799
Hey.,neutral,0.5456
"I brought you some pizza, in case you were hungry.",neutral,0.5606
"We're a broken family, aren't we?",negative,0.8871
No.,neutral,0.4936
Maybe a little.,neutral,0.7246
Maybe a lot.,neutral,0.7483
I shouldn't have yelled at you.,negative,0.7836
We're sisters.,neutral,0.733
It's our job.,neutral,0.6955
"Yeah, well, from now on...",neutral,0.8098
I like you better as a sister than a mom.,positive,0.6338
Yeah?,neutral,0.7381
"And you like me better as a sister than a rabbit, right?",neutral,0.6819
Yes.,positive,0.461
"Yes, I do.",positive,0.5486
I hit Mertle Edmonds today.,neutral,0.9097
You hit her?,neutral,0.6733
Before I bit her.,negative,0.5418
You bit her.,negative,0.8263
"Lilo, you shouldn't...",negative,0.5246
People treat me different.,negative,0.9022
They just don't know what to say.,negative,0.752
I'll tell you what.,neutral,0.6
"If you promise not to fight anymore, I promise not to yell at you, except on special occasions.",neutral,0.6448
Tuesdays and bank holidays would be good.,positive,0.938
Yeah?,neutral,0.7381
Would that be good?,positive,0.6461
My camera's full again.,positive,0.4808
Aren't they beautiful?,positive,0.9428
A falling star!,neutral,0.6746
I call it!,neutral,0.5244
Get out!,neutral,0.5983
Get out!,neutral,0.5983
I have to make a wish!,positive,0.5203
Can't you go any faster?,neutral,0.4888
"Oh, no!",negative,0.6841
Gravity is increasing on me.,negative,0.5704
"No, it's not!",neutral,0.4914
"It is, too, Lilo.",neutral,0.7984
The same thing happened yesterday.,neutral,0.7442
You rotten sister!,negative,0.9024
Your butt is crushing me!,negative,0.892
Why do you act so weird?,negative,0.9502
It's me again.,neutral,0.6764
"I need someone to be my friend, someone who won't run away.",neutral,0.6037
"Maybe send me an angel, the nicest angel you have.",positive,0.8859
What we when hit?,neutral,0.7687
There it is.,neutral,0.5908
It stayed jammed under the fender.,neutral,0.7109
We better call somebody.,neutral,0.6767
"We're looking for something that can defend itself, something that won't die, something sturdy, you know?",neutral,0.6325
Like a lobster.,neutral,0.4826
"Lilo, you                 lolo.",neutral,0.6695
Do we have a lobster door?,neutral,0.8863
No.,neutral,0.4936
We have a dog door.,neutral,0.7553
We are getting a dog.,neutral,0.6182
So nice to see your pretty face again!,positive,0.9913
Jumba?,neutral,0.8337
We need your name and address at the bottom of the form...,neutral,0.7872
The kennel's back this way.,neutral,0.8397
Go.,neutral,0.5352
Pick someone out.,neutral,0.5752
Hello?,neutral,0.643
Hello?,neutral,0.643
"Are there any ""aminals"" in here?",neutral,0.8695
Hello!,positive,0.5738
Hi.,neutral,0.5326
Hi.,neutral,0.5326
Wow!,positive,0.8599
Yes.,positive,0.461
All of our dogs are adoptable.,positive,0.9374
Except that one!,neutral,0.5478
What is that thing?,neutral,0.7328
"A dog, I think, but it was dead this morning.",negative,0.6014
It was dead this morning?,neutral,0.5629
"Well, we thought it was dead.",negative,0.4979
It was hit by a truck.,negative,0.5176
I like him!,positive,0.9694
"Come here, boy.",neutral,0.7403
Wouldn't you like a different dog?,neutral,0.8575
"We have better dogs, dear.",positive,0.488
Not better than him.,negative,0.6602
He can talk!,positive,0.5842
Say hello.,neutral,0.5829
"Dogs can't talk, dear.",negative,0.7053
He did.,neutral,0.6745
Does it have to be this dog?,neutral,0.6047
"Yes, he's good.",positive,0.9514
I can tell.,neutral,0.6111
You'll have to think of a name for him.,neutral,0.8139
His name is Stitch.,neutral,0.7802
"Now, that's not a real name in Iceland, but here it's a good name.",positive,0.7179
Stitch it is.,neutral,0.568
And there's a $2 license fee.,neutral,0.5886
I want to buy him!,positive,0.931
Can I borrow $2?,neutral,0.9098
He's all yours.,neutral,0.4917
You're all mine.,positive,0.6212
"Well, what's he doing?",neutral,0.8037
Keep quiet.,neutral,0.7487
He's listening for us.,neutral,0.5842
How good is his hearing?,neutral,0.5813
"I mean, can he...",neutral,0.7583
Why don't you run?,neutral,0.7046
Coming!,positive,0.5762
I'm coming!,positive,0.6213
Stop!,negative,0.5341
I have just determined this situation to be far too hazardous!,negative,0.8803
"Don't worry, I won't hit her.",neutral,0.7061
No!,neutral,0.4416
That girl is a part of the mosquito food chain.,negative,0.865
Here!,positive,0.5584
Educate yourself.,neutral,0.729
Using a little girl for a shield.,neutral,0.7844
This is low even for you!,negative,0.8975
Tear him apart with all both my bare hands!,negative,0.5655
Have you lost your mind?,negative,0.7183
"What is it, Stitch?",neutral,0.8128
We cannot be seen!,negative,0.6102
"Bad dog, barking at nothing!",negative,0.8745
"You can't shoot, and you can't be seen.",negative,0.5998
Look at you!,positive,0.7949
You look like a monster.,negative,0.9684
We have to blend in.,neutral,0.7063
"Okay, I got to get to work.",neutral,0.6746
"Stick around town and stay out of the roads, okay?",neutral,0.8155
I'll meet you at 1:00.,neutral,0.819
"Okay, I guess we should be going.",neutral,0.7692
What about Stitch?,neutral,0.8536
My friends!,positive,0.7635
What do you want?,neutral,0.7644
I'm sorry I bit you and pulled your hair and punched you in the face.,negative,0.9036
Apology not accepted.,negative,0.7086
Now get out of my way before I run you over.,negative,0.5648
I got a new dog.,positive,0.7374
His name is Stitch.,neutral,0.7802
That is the ugliest thing I have ever saw.,negative,0.9772
Yeah.,neutral,0.5491
Yeah.,neutral,0.5491
Get it away from me!,negative,0.6746
I'm gonna get a disease!,negative,0.8972
Somebody do something!,neutral,0.5109
"Oh, great!",positive,0.9324
He's loose.,negative,0.5594
His destructive programming is taking effect.,negative,0.9282
"He will be irresistibly drawn to large cities where he will back up sewers, reverse street signs and steal everyone's left shoe.",negative,0.5066
It's nice to live on an island with no large cities.,positive,0.9237
Are you okay?,neutral,0.7918
"Hey, over here, little buddy.",neutral,0.7361
"When you're ready to give up, just let us know.",neutral,0.7739
Yeah!,positive,0.7406
This is you.,neutral,0.7318
This is your badness level.,negative,0.9426
It's unusually high for someone your size.,neutral,0.586
We have to fix that.,neutral,0.4968
Lilo!,neutral,0.5192
Your dog cannot sit at the table.,negative,0.7889
Stitch is troubled.,negative,0.5152
He needs desserts.,neutral,0.6927
You didn't even eat your sweet potato.,negative,0.8666
I thought you liked them.,neutral,0.645
Desserts!,neutral,0.5287
David!,positive,0.503
I got a new dog.,positive,0.7374
You sure it's a dog?,neutral,0.8004
He used to be a collie before he got ran over.,neutral,0.5996
Hey.,neutral,0.5456
"How's it, Nani?",neutral,0.8069
Did you catch fire again?,neutral,0.6778
"Nah, just the stage.",neutral,0.7084
"Listen, I was wondering if you're not doing anything this...",neutral,0.7123
"David, I told you, I can't.",negative,0.5979
I...,neutral,0.7305
I got a lot to deal with right now.,negative,0.6796
I know.,neutral,0.5132
I just figured you might need some time...,neutral,0.7733
You smell like a lawn mower.,negative,0.7933
"Look, I got to go.",neutral,0.6891
The kid at Table 3's throwing                 poi                 again.,neutral,0.6392
"Maybe some other time, okay?",neutral,0.7434
Don't worry.,positive,0.5337
She likes your butt and fancy hair.,neutral,0.5009
I know.,neutral,0.5132
I read her diary.,neutral,0.7821
She thinks it's fancy?,neutral,0.6937
Look what I find!,positive,0.6422
Get restraints!,neutral,0.5294
Right.,neutral,0.5665
Take that!,neutral,0.5343
Hurry!,neutral,0.5702
Hold still just a...,neutral,0.7965
"Hey, Nani!",neutral,0.6353
Is that your dog?,neutral,0.847
All is well.,positive,0.6328
"Please, go about your business.",neutral,0.5515
I'm okay.,positive,0.8271
Your head looks swollen.,negative,0.7264
"Actually, she's just ugly.",negative,0.9668
Darling.,neutral,0.6254
He's joking.,neutral,0.6079
"Ugly, look at me.",negative,0.9421
This is not working out.,negative,0.9513
But...,neutral,0.7123
Yeah?,neutral,0.7381
"Well, who wants to work at this stupid fakey                 luau                 anyway?",negative,0.9497
"Come on, Lilo.",neutral,0.6963
Did you lose your job because of Stitch and me?,negative,0.5598
Nah.,neutral,0.5064
"The manager's a vampire, and he wanted me to join his legion of the undead.",negative,0.4907
I knew it.,neutral,0.5054
This is a great home.,positive,0.9733
You'll like it a lot.,positive,0.8934
See?,neutral,0.6904
Lilo...,neutral,0.6433
Comfy.,positive,0.5969
Hey!,neutral,0.5279
Hey!,neutral,0.5279
What is the matter with you?,negative,0.5288
Be careful of the little angel!,neutral,0.6365
"It's not an angel, Lilo.",neutral,0.5813
I don't even think it's a dog.,negative,0.6324
We just have to take him back.,neutral,0.7612
He's just cranky because it's his bedtime.,negative,0.6285
"He's creepy, Lilo.",negative,0.888
I won't sleep knowing he's loose in the house.,negative,0.8403
"You're loose in the house all the time, and I sleep just fine!",positive,0.6946
"Hey, what are you doing?",neutral,0.832
"Stop that, Stitch!",negative,0.6408
Hey!,neutral,0.5279
"Look at him, Lilo.",neutral,0.6936
He's obviously mutated from something else.,negative,0.8236
We have to take him back.,neutral,0.7227
"He was an orphan, and we adopted him!",positive,0.7536
What about                 'ohana?,neutral,0.8587
He hasn't been here that long.,neutral,0.6989
Neither have I.,neutral,0.5427
"Dad said                 'ohana                 means ""family."" 'Ohana                 means ""family."" ""Family"" means...",neutral,0.7636
Nobody gets left behind.,neutral,0.5303
Or?,neutral,0.6697
Or forgotten.,neutral,0.5331
I know.,neutral,0.5132
I know.,neutral,0.5132
I hate it when you use                 'ohana                 against me.,negative,0.9739
"Don't worry, you can sleep right next to me.",positive,0.7172
Look how curious the puppy is.,positive,0.8781
"This is my room, and this is your bed.",neutral,0.7447
This is your dolly and bottle.,neutral,0.8012
See?,neutral,0.6904
Doesn't spill.,neutral,0.7217
I filled it with coffee.,neutral,0.7023
Good puppy.,positive,0.9368
Now get into bed.,neutral,0.7386
Hey!,neutral,0.5279
That's mine!,positive,0.8108
Down!,neutral,0.4644
Be careful of that!,neutral,0.6101
You don't touch this!,negative,0.5779
Don't ever touch it!,negative,0.4885
No!,neutral,0.4416
Don't pull on her head!,neutral,0.5541
She's recovering from surgery.,neutral,0.8121
No!,neutral,0.4416
That's from my blue period.,neutral,0.8628
There.,neutral,0.551
"You know, you wreck everything you touch.",negative,0.9035
Why not try and make something for a change?,neutral,0.7925
Wow.,positive,0.7094
San Francisco.,neutral,0.792
Save me!,neutral,0.515
No more caffeine for you.,neutral,0.5953
This little girl is wasting her time.,negative,0.9775
626 cannot be taught to ignore its destructive programming.,negative,0.9231
Push that over.,neutral,0.5935
What are you doing?,neutral,0.8242
Nothing!,neutral,0.4964
"Say, I want to try it on.",positive,0.5439
No!,neutral,0.4416
Share!,positive,0.5102
Hey!,neutral,0.5279
You're just jealous 'cause I'm pretty!,neutral,0.4132
Don't move.,neutral,0.6584
A mosquito has chosen me as her perch.,neutral,0.5901
She's so beautiful.,positive,0.9814
"Look, another one.",neutral,0.6663
And another one!,positive,0.5605
"Why, it's a whole flock.",neutral,0.6877
And they like me!,positive,0.7956
They're nuzzling my flesh with their noses.,neutral,0.5456
"Now, they're, they're...",neutral,0.7276
"I think it might be a koala, an evil koala.",negative,0.6332
I can't even pet it.,negative,0.7722
"It keeps staring at me, like it's going to eat me.",negative,0.7714
Hello?,neutral,0.643
Nani?,neutral,0.7069
Hello?,neutral,0.643
Are you there?,neutral,0.8169
"Now, this is interesting.",positive,0.8914
What?,neutral,0.5653
"626 was designed to be a monster, but now he has nothing to destroy.",negative,0.7343
"You see, I never gave him a greater purpose.",neutral,0.4891
"What must it be like to have nothing, not even memories to visit in the middle of the night?",negative,0.8145
Nah!,neutral,0.535
That's the Ugly Duckling.,negative,0.7682
See?,neutral,0.6904
He's sad because he's all alone and nobody wants him.,negative,0.9211
"But on this page, his family hears him crying and they find him.",negative,0.4899
"Then the Ugly Duckling is happy, because he knows where he belongs.",positive,0.7374
Want to listen to the King?,neutral,0.8533
You look like an Elvis fan.,neutral,0.599
Nani.,neutral,0.6631
Nani!,neutral,0.6356
Yeah?,neutral,0.7381
Look.,neutral,0.6185
Heard you lost your job.,negative,0.7713
"Well, actually, I just quit that job, because, you know, the hours are just not conducive to the challenges of raising a child...",negative,0.927
Hey!,neutral,0.5279
I am so sorry about that.,negative,0.833
What is that thing?,neutral,0.7328
That's my puppy.,positive,0.7544
Really?,neutral,0.6008
"Thus far, you have been adrift in the sheltered harbor of my patience, but I cannot ignore you being jobless.",neutral,0.4932
Do I make myself clear?,neutral,0.7515
Perfectly.,positive,0.6844
"And next time I see this dog, I expect it to be a model citizen,                 capisce?",neutral,0.559
Yes?,neutral,0.7116
New job.,neutral,0.6227
Model citizen.,neutral,0.7408
Good day.,positive,0.9385
Mrs.,neutral,0.6144
Hasagawa?,neutral,0.7584
I'm here to answer your newspaper ad.,neutral,0.7972
Elvis Presley was a model citizen.,neutral,0.6589
I've compiled a list of his traits for you to practice.,neutral,0.8833
Number one is dancing.,neutral,0.7083
"I can't talk now, dear.",negative,0.8033
I'm waiting for someone to answer my ad.,neutral,0.742
That's why I'm here.,neutral,0.6557
Hands on your hips.,neutral,0.8497
Now follow my lead.,neutral,0.7014
That's my want ad.,positive,0.6614
I know!,neutral,0.4773
Why is everything so dark?,negative,0.8732
I am all about coffee.,positive,0.6458
Let's move on to step two.,neutral,0.6943
Elvis played guitar.,neutral,0.8659
Here.,neutral,0.5711
"Hold it like this, and put your fingers here.",neutral,0.839
See?,neutral,0.6904
Now you try.,neutral,0.7202
And I make great cappuccinos and lattes with...,positive,0.9554
"I wish I could, Nani, but I just hired Teddy, and with tourist season ending...",neutral,0.6543
Concierge-er-ing is my life.,neutral,0.5463
I just love to answer phones...,positive,0.8722
This is the face of romance.,neutral,0.5289
She looks like she could use some loving.,neutral,0.4955
We might have something.,neutral,0.6272
Good.,positive,0.7732
Now kiss her.,neutral,0.525
"I'm sure Elvis had his bad days, too.",neutral,0.4836
I'm all about saving people.,positive,0.7466
"Actually, I do think we have an opening.",positive,0.5258
Really?,neutral,0.6008
"Okay, this is it.",neutral,0.613
Time to bring it all together.,neutral,0.5687
That'd be so great!,positive,0.9844
You have no idea how badly I need this job.,negative,0.5846
It's all you!,positive,0.6011
Knock them dead!,negative,0.7113
Don't crowd him!,neutral,0.5668
"Hey, knock it off!",neutral,0.4965
"Hey, Lilo!",neutral,0.562
"How's it, Nani?",neutral,0.8069
We've been having a bad day.,negative,0.9488
"Hey, I might not be a doctor, but I know that there's no better cure for a sour face than a couple of boards and some choice waves.",neutral,0.4579
What you think?,neutral,0.767
I think that's a great idea.,positive,0.9696
Yeah!,positive,0.7406
"Can't complain, Mom.",positive,0.4848
"I'm camping out with a convicted criminal, and I had my head chewed on by a monster!",negative,0.9369
"Wait, something is not right.",negative,0.9082
626 is returning willingly to water.,neutral,0.6035
"Hold on, Mom, another call.",neutral,0.7861
Mr.,neutral,0.5849
"Pleakley, you are overdue.",neutral,0.699
I want a status report.,neutral,0.7383
Things are going well.,positive,0.9074
He cannot swim!,negative,0.6982
Things are going well.,positive,0.9074
"Jumba, aren't they going well?",neutral,0.636
Why will he risk drowning?,negative,0.5652
Jumba?,neutral,0.8337
"Jumba, help me out here.",neutral,0.7634
I would have expected you back by now with 626 in hand.,neutral,0.7993
"Just a few things left to pack, and we'll be...",neutral,0.6117
Hang up.,neutral,0.6663
We are going swimming.,neutral,0.5327
Yeah!,positive,0.7406
Lilo!,neutral,0.5192
What happened?,neutral,0.6705
Some                 lolo                 must have stuffed us in the barrel.,negative,0.7911
Where's Stitch?,neutral,0.763
Get off of her!,negative,0.7153
What happened?,neutral,0.6705
Stitch dragged her down.,negative,0.8088
We lost Stitch!,negative,0.7407
Lilo?,neutral,0.6675
"Lilo, look at me.",neutral,0.7146
"Look at me, baby.",positive,0.5309
Are you hurt?,neutral,0.5389
No.,neutral,0.4936
"He's unconscious, but I think he's alive.",neutral,0.7174
"David, take Lilo.",neutral,0.8027
This isn't what it looks like.,negative,0.7588
We were...,neutral,0.8139
It's just that...,neutral,0.6674
"I know you're trying, Nani, but you need to think about what's best for Lilo, even if it removes you from the picture.",neutral,0.7596
I'll be back tomorrow morning for Lilo.,neutral,0.7047
I'm sorry.,negative,0.6455
Nani?,neutral,0.7069
Is there something I can do?,neutral,0.8525
"No, David.",neutral,0.5888
I need to take Lilo home now.,neutral,0.7871
"We have a lot to talk about, you know.",neutral,0.7903
Thanks.,positive,0.6284
"You know, I really believed they had a chance.",neutral,0.5346
Then you came along.,neutral,0.753
"Lilo, honey, we have to...",neutral,0.8096
Don't worry.,positive,0.5337
